ResourceID,Record Number,Name,Entity Type
698af30e-737f-50c7-953e-27d252aa6c22,au::101435,Bassenge,Plaats
9e268f43-8f93-55b9-b314-bd625b61e1c2,au::101436,Roclenge-sur-Geer,Plaats
17df67f0-5c8a-5d0d-9ff2-f3b4895342ba,au::101437,Wonck,Plaats
49bce573-3949-5c90-bc82-113df185b26d,au::101439,Eben-Emaal,Plaats
d20ef22d-395d-5d6b-9575-3d69c71fcc55,au::101440,Beyne-Heusay,Plaats
4b46f447-70f2-5cfb-b5a7-de070e0ddf25,au::101441,Blégny,Plaats
134bf016-c36b-5434-a5a1-8110d60f171c,au::101442,Chaudfontaine,Plaats
76f5109e-918f-5bce-932a-d0d5083a12db,au::101443,Beaufays,Plaats
476f883a-7069-560f-a05c-fbd524eea6a6,au::101444,Comblain-au-Pont,Plaats
0e88b2ce-f597-5d13-b85c-c7a2a2d75e84,au::101445,Dalhem,Plaats
5bfa19b2-6180-5299-9ebb-78862180721e,au::101446,Warsage,Plaats
0942f250-f2f3-5497-8885-5594abc008c5,au::101447,Esneux,Plaats
55145c01-dd1a-5e6b-b3c2-7b722a86627b,au::101448,Flémalle,Plaats
f13a0aa1-72b4-5f96-9c4e-9a9c442e52ce,au::101449,Flémalle-Haute,Plaats
d23038b9-17e4-5b39-b9b4-da1959cc2ed4,au::101450,Fléron,Plaats
feb97f43-794f-555e-b77c-f6b0eae30f7c,au::101451,Grâce-Hollogne,Plaats
ae062db3-d135-5210-9984-f5bf273bbcc9,au::101452,Hollogne-aux-Pierres,Plaats
3a681262-a7ee-5885-8d68-93b9bd04667c,au::101453,Horion-Hozémont,Plaats
b9acfac2-b41c-5415-a3f9-0e32199b4240,au::101454,Herstal,Plaats
a1e6f1da-3514-50e7-8b75-fc1f12df97ab,au::101455,Vottem,Plaats
67df012e-9b6d-53a9-831b-ccc5fe939157,au::101456,Juprelle,Plaats
fbcec500-4123-5ef7-9a1e-92d4faf39acf,au::101457,Luik,Plaats
095ed076-5dde-5715-a5db-2212d574e36a,au::101458,Angleur,Plaats
68fe8e53-31d5-5358-a88d-d05c9d2ac414,au::101459,Chênée,Plaats
a650660b-a80f-5b6a-aa80-5b6957aa904b,au::101460,Wandre,Plaats
bd79f49d-64c6-5b91-bc97-fae8f258c526,au::101461,Neupré,Plaats
7be73791-9d7e-5d7c-b49a-c7402a115ebe,au::101462,Oupeye,Plaats
c373fa79-7788-5bdb-991a-446afd14959d,au::101463,Saint-Nicolas,Plaats
4c3b106a-962b-5337-b538-2bdb3d107c2c,au::101464,Montegnée,Plaats
b7e54b20-4c0b-5435-b5e4-523bc40bf38c,au::101465,Tilleur,Plaats
eaa55806-b524-54d4-9fa3-65c814306ceb,au::101466,Seraing,Plaats
90265f63-4970-5d3d-a188-134528a8f0fd,au::101467,Ougrée,Plaats
0c3e55d7-a2d3-5bcf-8426-5216915eee12,au::101468,Soumagne,Plaats
83f3ed98-4896-5ed1-af01-c1a84158b82e,au::101469,Sprimont,Plaats
509f7dff-4d13-5894-a15e-c32369c405dd,au::101470,Rouvreux,Plaats
5dd1b3b5-ecd7-5704-be94-8c9dde6cdd2b,au::101471,Trooz,Plaats
4e8fd72e-6a30-5c08-a5cf-715077445aff,au::101472,Wezet,Plaats
790ba08b-dcb9-539c-8cac-9e8778010044,au::101473,Cheratte,Plaats
890340ba-0bbb-580c-87ca-ea165a34b2b2,au::101474,Lanaye,Plaats
ecd29fdf-37ed-54f9-8eb3-0d15f0864462,au::101475,Lixhe,Plaats
8615013c-5e7b-5534-884d-3824d6b75810,au::101476,Verviers,Plaats
81856313-f2e8-52ab-9f72-aead98a7285a,au::101477,Aubel,Plaats
6509c807-d353-5de9-bbc1-2c41d955e703,au::101478,Baelen,Plaats
993774f1-c501-5d0f-9156-9c327dea34f5,au::101479,Dison,Plaats
553a3130-4109-555d-9482-acb08a84eb35,au::101480,Julémont,Plaats
bbb4ab94-7a19-5808-b147-655de0aaedc6,au::101481,Jalhay,Plaats
6d88da29-7a6a-5f3a-a2f9-3e7e0ccf9a26,au::101482,Lierneux,Plaats
8a095878-07c8-5464-8e7f-5ebad22463b3,au::101483,Limbourg,Plaats
93480ef5-7979-5972-8a03-dd9de38f9771,au::101484,Dolhain,Plaats
10970ef1-55d4-5472-a920-fd6c9c3ef2cd,au::101485,Malmedy,Plaats
f491987c-2a5e-5287-8e46-8c1c4947744a,au::101486,Olne,Plaats
88a330d5-4de3-5d9b-86fa-7be84cef4395,au::101487,Pepinster,Plaats
969f348b-cfa1-52c7-bf6a-1340fb29ba6d,au::101488,Wegnez,Plaats
67077961-4ebc-5c46-8468-2ad5318bd6a0,au::101489,Plombières,Plaats
015ef586-476e-554c-9d1e-e9be1d97385e,au::101490,Montzen,Plaats
3caa9d35-92f6-5e9e-84a2-aeded8abcb2f,au::101491,Spa,Plaats
ca4ebd89-764c-513f-8d63-142f3593fe8c,au::101492,Stavelot,Plaats
b8ddedcf-2b58-538f-a427-20420acbfc34,au::101493,Francorchamps,Plaats
94dfd17e-de70-567d-a45c-2a0f942b2aae,au::101494,Stoumont,Plaats
e14989b2-11b0-5da9-825e-e62c57f3b594,au::101495,Theux,Plaats
f5b7d22d-bf7a-54a1-85d3-c0def647737e,au::101496,Thimister-Clermont,Plaats
bffdc4d8-38ad-5773-ae3d-c2064d7709bb,au::101497,Trois-Ponts,Plaats
fe11793e-bf01-5ed9-8a73-6139789957bb,au::101498,Verviers,Plaats
900f0570-9130-517e-8e43-40a10a9adb58,au::101499,Ensival,Plaats
6d1b5ae2-7c95-5eae-8f36-369498e16cff,au::101500,Heusy,Plaats
670a7657-908d-52f7-8c16-4d75fe0dd30b,au::101501,Stembert,Plaats
a2bfe605-1d78-5b2a-8963-a070b24d0f53,au::101502,Hodimont,Plaats
2b08d4f0-60f4-5f29-aeb3-a8a6b15bc3b3,au::101503,Weismes,Plaats
0d8ce2b7-4e6e-5260-9eb1-937d4535eef3,au::101504,Welkenraedt,Plaats
e574c45e-76f7-5158-a517-3929147ab039,au::101505,Luxemburg,Plaats
f2dd88af-d887-52cb-a24e-11ed6e48c5fb,au::101506,Aarlen,Plaats
71e316ac-a538-5325-82fb-59bf2ef4482d,au::101507,Aarlen,Plaats
4d0d13af-06d2-5446-b7cb-d705a06e378d,au::101508,Attert,Plaats
6d360634-d73e-51cd-a527-f1cbf165b70f,au::101509,Aubange,Plaats
513e1619-d52d-5d48-878b-b6295d104eef,au::101510,Athus,Plaats
5be5723b-5c71-56c9-a493-39fa32b16eed,au::101511,Martelange,Plaats
8d80258e-c133-5529-996e-53e37a7b0ac7,au::101512,Messancy,Plaats
6034c288-0569-572e-bc70-f38d5361076d,au::101513,Bastenaken,Plaats
9cfb4003-6f69-57ea-a790-681d34a5b1c5,au::101514,Bastenaken,Plaats
e4a45add-9684-59aa-ae4a-ef7939ffd63a,au::101515,Bertogne,Plaats
edbf86fc-bc56-59a9-8368-d7422eb68d1d,au::101516,Fauvillers,Plaats
10e50d82-0efb-56e6-86c4-44fcef0a9ac1,au::101517,Tintange,Plaats
89f2d87a-6260-5c70-89bd-02a64d7d5cf7,au::101518,Gouvy,Plaats
ed9d9ff4-e11f-5c09-92ea-0020c7d66259,au::101519,Houffalize,Plaats
abf37992-599a-55bc-b00e-95a396b0a09e,au::101520,Sainte-Ode,Plaats
665e8179-5575-52b5-83d0-2bf77296107a,au::101521,Vaux-sur-Sûre,Plaats
d1d5a2ea-428a-5f2e-bfd0-37ce1519efc7,au::101522,Vielsalm,Plaats
0ccbcd67-7f26-514a-92dd-0942259b46c4,au::101523,Marche-en-Famenne,Plaats
6a6deac7-9ab0-5367-ac19-d4b56c29b708,au::101524,Durbuy,Plaats
751fcbbf-d4fe-54bc-897a-a404e3874db8,au::101525,Barvaux,Plaats
7ab32695-465c-51ea-84f0-b6c1be81ef3a,au::101526,Erezée,Plaats
14018eed-b48e-5c7b-89a7-554e3afa7272,au::101527,Hotton,Plaats
5eae66df-0d8d-55e3-990e-59b627cf99a5,au::101528,La Roche-en-Ardenne,Plaats
285d37de-6885-5080-be85-4fdd33a6d7db,au::101529,Manhay,Plaats
95e8ef69-9a92-5ae4-8985-1165ae2cd976,au::101530,Marche-en-Famenne,Plaats
1215edf8-a3ca-51e4-ba22-afadcc6fb7a2,au::101531,Nassogne,Plaats
76b27b52-a61b-59db-8b3a-2f4fabec7dd2,au::101532,Rendeux,Plaats
01afb1ca-5650-5c34-9f2b-edb63a8439e0,au::101533,Tenneville,Plaats
ce7916e7-faca-539f-ac34-75d60c835144,au::101534,Erneuville,Plaats
7032955d-84b0-5c15-a752-b0c0c9c5241f,au::101535,Muno,Plaats
cd3d75e2-61e5-5173-b6fc-deb68e983536,au::101536,Neufchâteau,Plaats
f751b5d0-0483-554d-a7bc-f4a50750090c,au::101537,Bertrix,Plaats
83b16fba-6733-5111-9e68-42c54d3297e9,au::101538,Cugnon,Plaats
d2316ef9-cb53-5b59-b16c-631aeb3cb7c3,au::101539,Biourge,Plaats
9c24f44e-1592-59ae-9ece-2309b07b888e,au::101540,Bouillon,Plaats
1412d2dc-0d08-57f0-a90a-077b2c498201,au::101541,Corbion,Plaats
42f6b16b-6778-5a9b-80b1-d8730c6859d1,au::101542,Daverdisse,Plaats
7a0aee92-8bff-5577-9697-849756a77098,au::101543,Gembes,Plaats
7793ed09-920d-5e5b-9141-4a165c03ee21,au::101544,Haut-Fays,Plaats
f9f3adbb-8d27-5358-9112-5cc7a178121d,au::101545,Herbeumont,Plaats
d590b8f2-2ec1-55e6-a70a-394d117f044d,au::101546,Léglise,Plaats
a10e908f-c7a7-59a4-9ad9-ea051cf5f876,au::101547,Libin,Plaats
2ee9a743-bf60-563c-bf32-4e2eb1c37b76,au::101548,Villance,Plaats
ae5acb1e-b475-568b-a823-d39fc27ded8c,au::101549,Libramont-Chevigny,Plaats
b9caedd5-3a32-5244-a856-5bed48961e97,au::101550,Longlier,Plaats
aa987a96-0681-5996-badf-1cb93215d6ec,au::101551,Neufchâteau,Plaats
3c046fd0-5433-5a92-91f6-9b5a8654bf28,au::101552,Paliseul,Plaats
d7138387-e07d-5c8d-a105-3daf828e079b,au::101553,Saint-Hubert,Plaats
0362c4c7-cba2-5053-950c-62a95d2bbc46,au::101554,Tellin,Plaats
89cb7310-c228-52c6-9924-c376b3f69d17,au::101555,Wellin,Plaats
b8679d99-299d-585f-8bf3-adef81806539,au::101556,Vianden,Plaats
c9b30a2f-12cd-5683-aab0-89c7648616f8,au::101557,Virton,Plaats
e4de2532-c129-59d8-ba70-a3caeaab9980,au::101558,Chiny,Plaats
fb37b8ff-00d7-5960-a614-ba9c8bd95abc,au::101559,Jamoigne,Plaats
5a6f7021-214b-57e5-9918-9d5626caf9c0,au::101560,Etalle,Plaats
96f8b4eb-3ad3-5bc7-958c-616c74189c5d,au::101561,Fratin-sur-Semois,Plaats
209d7657-eb3a-5e9b-8601-e6c71a6a5b5b,au::101562,Florenville,Plaats
e5f90143-ebd6-55fd-85f7-e491ecf45bbb,au::101563,Habay,Plaats
848c9200-54eb-5b4f-9055-0cb45f637fde,au::101564,Habay-la-Neuve,Plaats
a080bef5-a095-5036-a4b4-6774f64d2946,au::101565,Meix-devant-Virton,Plaats
e81f2bd1-cbf3-51d9-ae73-4ad3a22f918d,au::101566,Musson,Plaats
f726ea82-13f7-550a-9c16-7103c6bb5f00,au::101567,Rouvroy,Plaats
4e4c68c9-1966-5b9f-9b09-c069b8324759,au::101568,Lamorteau,Plaats
37cbd49f-3a50-513c-957f-5a77d1047165,au::101569,Saint-Léger,Plaats
dd1923cd-82bc-55d9-b7a0-1fded609eaae,au::101570,Tintigny,Plaats
ee6f2bf6-e7d1-5dd2-aadd-a2bd9e0ba2c9,au::101571,Virton,Plaats
c2c63d6b-2ecc-5249-8c0d-215465e8bc32,au::101572,Ethe,Plaats
e3b34f62-3d80-52b6-bcd3-68ba138d52d4,au::101573,Namen,Plaats
80bca840-a1d2-5ea6-9690-ef9846c03b52,au::101574,Dinant,Plaats
1564691d-0b19-5f8c-8ab3-28779e4474cd,au::101575,Anhée,Plaats
565b562e-433f-5329-b904-26f60efdec87,au::101576,Beauraing,Plaats
912bf77e-c5f3-55da-b1ce-504d23ff1390,au::101577,Bièvre,Plaats
a22614f2-72b0-5efb-8629-24a1978c962b,au::101578,Ciney,Plaats
63613aed-b67e-5e74-b50d-f4a642857912,au::101579,Dinant,Plaats
c79c5850-7346-5460-b5fb-0de3e4431360,au::101580,Neffe-Anseremme,Plaats
9f3824e4-c709-568e-94ed-28e64797a7de,au::101581,Bouvignes-sur-Meuse,Plaats
978049a7-9e9c-5e09-a2f0-1031e4272668,au::101582,Falmignoul,Plaats
f5fc069b-ce4b-553a-8706-c63fb03a3868,au::101583,Gedinne,Plaats
53ffb667-53f5-5852-86b1-c796ab8e6ed0,au::101584,Hamois,Plaats
c64588ad-e55f-5c1b-a00c-c9f76fe098f4,au::101585,Natoye,Plaats
891ca9ce-f66d-58ea-9294-de456de73338,au::101586,Hastière,Plaats
d30f8be8-26b5-5d71-86d0-a10be09c11f6,au::101587,Blaimont,Plaats
c7da7f31-2a72-554a-88b7-9db6e7f4ad6f,au::101588,Waulsort,Plaats
c660f8b5-8ee7-55f3-880c-ecce6c30355c,au::101589,Havelange,Plaats
4062a276-0480-5ce1-b735-a8233a5a3c28,au::101590,Houyet,Plaats
ee8ce02d-a12a-5974-96aa-78fab635941f,au::101591,Onhaye,Plaats
74996b13-c504-5981-b910-16912087fdf4,au::101592,Anthée-Miavoye,Plaats
914bf6de-55e2-5bf0-a107-a7d2da187d82,au::101593,Rochefort,Plaats
d7dcf666-ed50-5250-a8c8-6697e2f25b32,au::101594,Somme-Leuze,Plaats
ba99ac7e-290f-5fb4-bca6-c176323eebd8,au::101595,Vresse-sur-Semois,Plaats
52b5b7bc-dd3e-50bc-9355-9cca89ab07f5,au::101596,Bagimont,Plaats
f530ddba-0199-5c18-b2f4-e8adb3ef1056,au::101597,Yvoir,Plaats
52f326fd-0810-5737-9643-3575563c752a,au::101598,Namen,Plaats
c3bee584-618e-59f0-806e-c9be912c59b6,au::101599,Andenne,Plaats
a4b80253-142e-5318-820a-821551c92b09,au::101600,Sclayn,Plaats
f36fe96f-a2ca-5b99-9c05-ceece2fd6e2f,au::101601,Seilles,Plaats
5c46bd24-1e72-5a52-821b-5351796d8cbf,au::101602,Assesse,Plaats
3cc9e64c-159e-5103-9e61-b178ec8fc9b7,au::101603,Eghezée,Plaats
2110c6c0-60b2-55ac-afe6-1f64fd66def5,au::101604,Noville-sur-Méhaigne,Plaats
6a60bfa5-ca0a-56d0-a5ad-f50c0bf4c787,au::101605,Fernelmont,Plaats
6d480bdc-fee9-58a0-9824-241a02b8fd9b,au::101606,Noville-les-Bois,Plaats
dc472be9-f377-5326-a0c5-54a672c94f18,au::101607,Floreffe,Plaats
07a25ca9-f81d-53ec-ac39-56c9abbe63d6,au::101608,Fosses-la-Ville,Plaats
566fa62c-c5b0-5eb7-ac73-01e036abae15,au::101609,Gembloux,Plaats
c17a41dd-23c5-5a5c-9cea-00039d793c6c,au::101610,Grand-Manil,Plaats
2fca6114-a61c-506d-8566-e1aed025b16e,au::101611,Gesves,Plaats
c5b0d70b-724f-5527-8d0a-4c66dc5e0e8e,au::101612,Jemeppe-sur-Sambre,Plaats
c3f81880-86e8-51fb-b135-230471722d71,au::101613,Spy,Plaats
72c5afeb-c67f-546a-a2b5-61a5e288f950,au::101614,La Bruyère,Plaats
a45d8161-cad2-53bc-9c7c-5946a5b12a57,au::101615,Mettet,Plaats
b472172e-530b-5f58-988c-9bd2cf570271,au::101616,Namen,Plaats
2c8f6b48-e022-5f2e-8af4-2f46a153b473,au::101617,Dave,Plaats
40a656bf-3207-5573-835a-3dad434cdea9,au::101618,Jambes,Plaats
0d7df2d2-bad4-5d4f-97a0-721ecdd9f4f1,au::101619,Marche-les-Dames,Plaats
126963e6-d335-5535-8548-384a4bd83ca1,au::101620,Saint-Marc,Plaats
3fc8690f-2f40-529d-8e92-1a0290ca7efa,au::101621,Wierde,Plaats
39996c54-9e21-54e5-9869-8c2c7fd0854d,au::101622,Ohey,Plaats
a196a328-023a-52e3-9eb0-91179849f3bb,au::101623,Profondeville,Plaats
5bed8748-df88-588e-bf56-58a4afcbba4e,au::101624,Sambreville,Plaats
e517665b-d141-53a8-94f7-b54337100090,au::101625,Falisolle,Plaats
8db0d1e8-294c-551d-bbfd-4d62acb1709d,au::101626,Sombreffe,Plaats
a7b15886-bb2e-5a6e-90ce-21ab0fec91fb,au::101627,Philippeville,Plaats
a6719025-0f07-5142-8651-a9df6afb14e1,au::101628,Cerfontaine,Plaats
ae955c00-7c3f-5375-ac46-99845696e349,au::101629,Couvin,Plaats
017f4137-db91-5948-80e1-8ba4de529467,au::101630,Mariembourg,Plaats
f1b63877-44ac-5542-94d1-6a8fcb47c6ba,au::101631,Pétigny,Plaats
cc071511-53b2-5ca8-b288-4c8a23b5c7c9,au::101632,Doische,Plaats
c45e9144-f329-5163-a401-5fca83ed9ac3,au::101633,Gochenée,Plaats
7d7ad7ca-a111-5dc8-b001-8159ce1f0e12,au::101634,Florennes,Plaats
68d333b5-df19-521e-ab5a-2be15847f7bd,au::101635,Philippeville,Plaats
947c8900-0c0a-5b92-b135-84f9358ac138,au::101636,Viroinval,Plaats
ca13510b-995a-5c32-80cf-4363d2acbbf4,au::101637,Olloy-sur-Viroin,Plaats
0b265cca-b4a8-516e-9c0d-21d21ab2a198,au::101638,Walcourt,Plaats
808a419d-af98-54ea-9484-82de7bae7c8d,au::101639,Waals-Brabant,Plaats
065e87ee-4deb-58dc-b8ba-0cd43f910e20,au::101640,Nijvel,Plaats
598d542b-1549-5cd4-bc5a-1fcfeb284c9f,au::101641,Beauvechain,Plaats
8d97f1a4-cf0e-5fc3-aa0a-968be0b808d9,au::101642,Nodebais,Plaats
6426842b-d7cc-57a4-8e15-7a711a189749,au::101643,Bevekom,Plaats
bfa10cec-416e-5424-974e-26d9fc3526a3,au::101644,Hamme-Mille,Plaats
0abc0615-9298-5e33-bb62-178384701eae,au::101645,Chastre,Plaats
5caee32b-5d89-5002-96e8-04dfd7d417a7,au::101646,Chaumont-Gistoux,Plaats
4e2ee35a-00a7-58dd-9354-ba19ebb2c0ee,au::101647,Bonlez,Plaats
12bfe5b2-9529-546d-94ae-5d295a9ffced,au::101648,Dion-le-Mont,Plaats
09b419fe-9394-51ae-9605-858b775b663c,au::101649,Dion-le-Val,Plaats
a606d95f-d44f-5f8a-8fc0-644c0fcf234b,au::101650,Court-Saint-Etienne,Plaats
47068f65-f6d3-53d1-866e-9ecb133f861c,au::101651,Eigenbrakel,Plaats
d1045832-10ce-5e1c-bf82-75d3b925a611,au::101652,Geldenaken,Plaats
d080d3ce-0c5e-5408-8cf9-5db4ebe0e9c2,au::101653,Genappe,Plaats
1d682d4c-5700-5bbb-89f7-b95a1e109cac,au::101654,Genepiën,Plaats
c771c650-c23c-5390-8899-0fb64348b4cc,au::101655,Graven,Plaats
fc4f024f-b3e6-522a-aaa9-a7d13ae5dcc3,au::101656,Hélécine,Plaats
52e5c911-1921-5d1a-8a52-4d02e746fd1b,au::101657,Incourt,Plaats
0b0567ee-201f-518d-9094-30190919e057,au::101658,Opprebais,Plaats
35e184b3-b9aa-555b-ba38-f44b6980a628,au::101659,Itter,Plaats
d763a3f3-af3e-5ab7-bc0f-0dda404488db,au::101660,Kasteelbrakel,Plaats
1be40daa-85f8-52ee-a131-d0e0b08e3ad2,au::101661,Lasne,Plaats
ed998f41-97cc-52a1-bb84-93cea40bcf7f,au::101662,Couture-Saint-Germain,Plaats
3ce148a4-42d9-589b-bd82-06c99433fc4a,au::101663,Ohain,Plaats
3bf34e10-ccaa-5cd8-bc61-b59822053dc6,au::101664,Maransart,Plaats
c3791b19-63bf-5958-b93a-843eef8b202b,au::101665,Mont-Saint-Guibert,Plaats
980345fc-d0ac-5c3c-8bfd-98381b7b5468,au::101666,Nijvel,Plaats
27e6fcaa-83fa-5c25-afff-a3ec6eae8e2d,au::101667,Baulers,Plaats
789fb9de-b698-54da-8718-2331b834fc2f,au::101668,Orp-Jauche,Plaats
72fa9cdf-8749-53d5-9dac-2e64b20a81bb,au::101669,Orp-le-grand,Plaats
144f81e0-b3b7-5c13-9148-9facae415f92,au::101670,Ottignies-Louvain-la-Neuve,Plaats
163841f9-ac3e-5953-a2ad-0112fa1d07c7,au::101671,Limelette,Plaats
ad44d895-f7ae-5b4d-bd01-54dfe82a125f,au::101672,Louvain-la-Neuve,Plaats
1beee8f9-929d-500e-a532-a70ec0cdd916,au::101673,Ottignies,Plaats
8d4539fb-7df6-5b25-b49d-1b79fc8dad61,au::101674,Perwijs,Plaats
3e78e528-946b-561c-b4f7-abd2d9b8ca82,au::101675,Thorembais,Plaats
ea0220bb-b464-501c-a4c1-4d4f6a924763,au::101676,Ramillies,Plaats
0a8d4554-ff36-5048-b3e5-e6cb62490411,au::101677,Rebecq,Plaats
a08e9194-73d2-5518-9c46-3576a703f10b,au::101678,Rixensart,Plaats
abb670d1-72c8-5002-8fb8-ab0555896bc7,au::101679,Genval,Plaats
0dbd596a-1acc-597c-b978-39a3e6c4a684,au::101680,Rosières,Plaats
f0208077-d3d9-5199-b423-d63bb84ea6bc,au::101681,Terhulpen,Plaats
03add620-772e-5f28-abf3-bfd7bec700bd,au::101682,Tubeke,Plaats
218d316d-21f4-5978-bb80-aed31c375c48,au::101683,Villers-la-Ville,Plaats
c2503324-0bbd-5bc5-9b6e-20d0fa1b1d9d,au::101684,Marbais,Plaats
17a25e9b-0c16-558f-b332-464df53bb611,au::101685,Sart-Dames-Avelines,Plaats
bf4aa6b5-bd39-5621-882d-33947c92a4ec,au::101686,Walhain,Plaats
b42b88ca-c6a3-5d63-a072-bc7813db30d2,au::101687,Nil-Saint-Vincent-Saint-Martin,Plaats
02c1a876-a8a2-5538-859d-b9ecff6fb448,au::101688,Waterloo,Plaats
ab30808e-8dda-5d4a-b549-5b18ecc938a9,au::101689,Waver,Plaats
d5efb5fe-cebc-508a-9804-7422635bc088,au::101690,Belize,Plaats
2db12ab9-0aee-58dd-a42b-632c8a75cae3,au::101691,Benin,Plaats
7ff7a04c-f378-58da-ba9f-66f1a55e8857,au::101692,Abomey,Plaats
23d94800-703e-513b-b1cd-23afac845a67,au::101693,Bermuda,Plaats
2d0c9637-9952-583c-a771-3e35a28019f7,au::101694,Bhutan,Plaats
4f35cecf-9afc-50c0-8fca-76db6bc2bbae,au::101695,Bolivia,Plaats
4c8fa984-607d-5c20-ae7e-1ec5aadb094e,au::101696,Bolivia: Noordoost,Plaats
8b30a167-1ed3-5799-9ae8-7b008c3b51b8,au::101697,Bolivia: oost,Plaats
a61ddc51-262c-5339-bf67-d5f1b876ebe5,au::101698,La Paz,Plaats
deb03b01-353e-5a61-baaf-95c8b92aecc6,au::101699,Potosí,Plaats
b144628a-fa4e-5564-85af-0184fdbae6d8,au::101700,Titicaca,Plaats
ee06c65c-f56e-50b0-8646-c668013789d7,au::101701,Bosnië-Herzegovina,Plaats
1129a69d-b3b2-5c3d-ab7f-17226a3b7a28,au::101702,Medjugorje,Plaats
e9473c0f-ffc4-5000-8e5a-facb88b11c1f,au::101703,Sarajevo,Plaats
10e9dbe1-51db-50fd-80fa-aa8ea2f4558e,au::101704,Srebrenica,Plaats
45d3be2c-bca0-5a0a-8787-9e65e1ddc473,au::101705,Botswana,Plaats
bb107a0f-ebbf-570a-bd75-849607f17559,au::101706,Etsha,Plaats
05d61589-3fe2-5d44-ad1e-c09899e26181,au::101707,Gaborone,Plaats
a4b8728e-b4e5-5b00-a8bd-45e2da09b173,au::101708,Brazilië,Plaats
e2134efe-17bc-5fe7-bc8f-1e766322e532,au::101709,Alagoas,Plaats
fea5f143-9f6f-5c1b-a6da-fec8fd4ab9e2,au::101710,Amazone,Plaats
3c593326-4df9-55ef-8ebd-c3486b3ada69,au::101711,Bahia-Rio de Contas,Plaats
0e1c062a-adbd-54ed-844d-00e3a5087453,au::101712,Baía de Guaratuba,Plaats
11a5d8f6-ac07-56a0-a89b-c689f6a2aa0f,au::101713,Bélem,Plaats
08fb030b-cdd6-5b13-8628-2d7a602144b1,au::101714,Botafogo,Plaats
548ca01d-4bfb-565b-a81b-101b56020be3,au::101715,Campanha,Plaats
6cd428c2-27bd-521e-a0a7-99a86df851f7,au::101716,Campos do Jordão,Plaats
10def841-c9b7-5a63-afd8-2ef0e3b4742c,au::101717,Cruz das Almas,Plaats
5396a4f4-f99c-5020-b24b-e943579f7f7a,au::101718,Curitiba,Plaats
045cfedd-ac7d-5f6c-a06f-5f0b6de51a41,au::101719,"Escada, Pernambuco",Plaats
04da105a-2343-5f24-88a7-000354c3f983,au::101720,Fortaleza,Plaats
6f71793c-1ec7-5424-9de7-5a08df1fe0a6,au::101721,Goiaz-São José do Tocantins,Plaats
dbdaac31-561e-5279-9b46-386d995e5722,au::101722,Haut-Xingù,Plaats
1fbef1d0-7d12-53fb-83d7-da7a70ebfcf1,au::101723,Ilha do Marajó,Plaats
20200839-6caf-51a3-a294-4a69b7c55206,au::101724,Laranjeiras,Plaats
8dff0264-ecc0-55a1-a041-69b012c576d8,au::101725,Madeira River,Plaats
1386b706-9381-53db-85d9-c5fe9a7f0041,au::101726,Mato Grosso,Plaats
58107263-65da-5a30-851d-6ce0978f10bd,au::101727,Minas Geraes,Plaats
4800161a-5d6d-5949-8c67-2dfed683b827,au::101728,Mundurucú Indian,Plaats
f4ffd324-749d-5709-a9f6-c6d609bc11d5,au::101729,Parà,Plaats
a3597947-14f4-5623-b263-2c668608f597,au::101730,Paraná,Plaats
52b91410-b600-52f1-94db-3f3057ca93b7,au::101731,Paranagua,Plaats
9505cb6b-ff00-5e99-b1bc-de2bd13f6ca8,au::101732,Petropolis,Plaats
05048373-987a-5d03-90aa-90df05842f57,au::101733,Pinhal,Plaats
7064ae9f-114c-5eae-a16c-299f0d3b0a1e,au::101734,Recife,Plaats
a9747e67-5640-5834-b792-a58997f41db7,au::101735,Rio Branco do Sul,Plaats
f7c12490-43e4-5af6-abf0-ac48672ed289,au::101736,Rio de Janeiro,Plaats
feaa77ae-f867-5e5b-83cd-c8096fd99f13,au::101737,Rio Grande,Plaats
037ce7ba-d7f1-5de7-86a4-52c836123ff1,au::101738,Santa Catharina,Plaats
7e38613a-d300-5a73-82ce-90976473c865,au::101739,Sao Paulo,Plaats
0a400c12-b76b-5c29-8aac-baeb3d927b76,au::101740,Sâo Pedro do Rio Grande do Sul,Plaats
ecc90c54-665c-59fc-be66-c897afbcf7a9,au::101741,Britse Maagdeneilanden,Plaats
e9984da9-bf39-58e2-9bb7-5c744fa70a99,au::101742,Brunei,Plaats
9580311f-6bec-5149-8013-841dea4f4692,au::101743,Bulgarije,Plaats
d77bac20-4817-550a-a092-9c1bc30aca8a,au::101744,Nicopolis,Plaats
bf7ded57-75de-524d-9cf0-67782d9d5086,au::101745,Pleven,Plaats
02a7c4dd-3a86-54bf-905a-ab93188c46d8,au::101746,Sofia,Plaats
a7c19171-fbd4-520f-a529-5564402f39b4,au::101747,Thracië,Plaats
be25086e-747a-5a97-b8ea-f365425523df,au::101748,Burkina Faso,Plaats
60adeb8e-d335-5812-9f2a-20f6f5c504d9,au::101749,Ouagadougou,Plaats
82836bf1-3fc6-5c62-81ac-b71528b19e5c,au::101750,Saponé,Plaats
6e82d25b-8437-568a-88b0-23cf7c7d5393,au::101751,Burundi,Plaats
84c5adec-17c2-53b5-9871-ed204e5bdf5c,au::101752,Cambodja,Plaats
4a2d10a8-3263-5b59-8c9a-0f9d5704684d,au::101753,Angkor,Plaats
6d3a84c1-2c69-591b-82ba-bcc4eb091458,au::101754,Canada,Plaats
