ResourceID,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
49b757ca-3855-508a-bcf6-db28729f809c,originators (administrative),,,
edd758fd-d707-597e-a378-39471d74fb87,originators (administrative),,,
edd758fd-d707-597e-a378-39471d74fb87,begunstiger,,,
384702b3-f2cb-5384-8228-6a2d56d9f88a,originators (administrative),,,
384702b3-f2cb-5384-8228-6a2d56d9f88a,writers (clerical workers),,,
a2705761-f860-5e8f-8ff2-4704c3107e14,recipients (people),,,
a2705761-f860-5e8f-8ff2-4704c3107e14,writers (clerical workers),,,
a2705761-f860-5e8f-8ff2-4704c3107e14,writers (clerical workers),,,
58a41ae2-a013-5625-86b7-f673cf309d41,originators (administrative),,,
5c8dcef5-723a-5695-b0cc-170db98e514f,originators (administrative),,,
5c8dcef5-723a-5695-b0cc-170db98e514f,recipients (people),,,
ff59afd6-52d7-525b-8f1a-c6f4d3c9f911,originators (administrative),,,
49378a0a-2619-5dbd-a108-29fc6540440c,originators (administrative),,,
e69becc1-e996-56a8-b1f0-4d09009141f5,recipients (people),,,
e69becc1-e996-56a8-b1f0-4d09009141f5,signers,,,
e69becc1-e996-56a8-b1f0-4d09009141f5,writers (clerical workers),,,
b5b729c5-f218-5453-a79f-84afbfdda2bb,originators (administrative),,,
b5b729c5-f218-5453-a79f-84afbfdda2bb,signers,,,
c9487ce2-e0f9-5086-9460-c5a91c93ef7b,originators (administrative),,,
555144ee-396e-520f-ad6e-0dd812d0c966,originators (administrative),,,
555144ee-396e-520f-ad6e-0dd812d0c966,writers (clerical workers),,,
cab16bdd-488c-578c-bb15-f04244e7410e,originators (administrative),,,
7148450f-2c5b-52d9-9369-2d1f7c53dc68,originators (administrative),,,
7148450f-2c5b-52d9-9369-2d1f7c53dc68,recipients (people),,,
7148450f-2c5b-52d9-9369-2d1f7c53dc68,signers,,,
d24d9574-5166-5163-aa12-96df01aa9354,originators (administrative),,,
576660cb-67c8-5b2b-a6ee-1ddcbec3b994,originators (administrative),,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,originators (administrative),,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,originators (administrative),,,
a31e411e-37e2-5013-9e09-82b01a6c8ffd,originators (administrative),,,
fc0bf742-c369-5cb0-9949-bede42d5972c,originators (administrative),,,
20e1bf91-fdc4-5157-8bd1-e006b969f6d9,originators (administrative),,,
20e1bf91-fdc4-5157-8bd1-e006b969f6d9,originators (administrative),,,
b7ec58e3-6e85-5993-851f-2ea707903106,originators (administrative),,,
2d86681f-a019-5a78-9365-0861dc17a597,originators (administrative),,,
8e1b43fd-0985-57be-9cd0-7a2e4317c720,originators (administrative),,,
8e1b43fd-0985-57be-9cd0-7a2e4317c720,originators (administrative),,,
e3467e1b-c3de-5969-a414-c0e12fe5b50d,originators (administrative),,,
b285ca55-0c2a-546f-b1fe-f1eb2b5ae7fe,originators (administrative),,,
e60a904f-221f-5aff-bfd8-3376f274e68a,originators (administrative),,,
07f8f0f5-88cc-500f-9088-1f42f80d0702,originators (administrative),,,
8c180d74-a495-5b32-9dd8-bce196ece45f,originators (administrative),,,
498cf4c1-96d0-5d9a-8bdc-48f45b1b0adc,originators (administrative),,,
1fffb2bf-6320-5611-ba4d-c297f702149a,originators (administrative),,,
ff9b030b-010f-5f7d-a5da-694c026da258,originators (administrative),,,
7c2b8af8-4bf2-559c-8a42-2a29f43a44b3,originators (administrative),,,
5c2f2fbd-9065-5292-b042-cef747bf378b,originators (administrative),,,
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,originators (administrative),,,
9dcd5578-2ab6-59fb-83bc-43c7dfb65a12,originators (administrative),,,
9dcd5578-2ab6-59fb-83bc-43c7dfb65a12,originators (administrative),,,
c5f8aaf2-3016-53be-8059-0957cd19e07b,originators (administrative),,,
1332cd2d-3fcd-57bf-b951-81d436694242,originators (administrative),,,
d9ed0aec-baa5-5859-a286-53953cee669e,originators (administrative),,,
0602794f-ee68-5f90-b43d-82483714811d,originators (administrative),,,
d4076924-1de4-5aca-add3-a04c03b4ae16,originators (administrative),,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,originators (administrative),,,
aec638df-bbfc-566e-88c8-c9a739d097de,originators (administrative),,,
93456fa7-8190-57a4-a270-65d363936e3a,originators (administrative),,,
2996ccf7-5267-5908-89c0-69ff2fa7304d,originators (administrative),,,
2fefc307-35f2-5a15-9677-4bcc98840a99,originators (administrative),,,
e08a7607-2fd3-5489-bd29-86e0c89edc7b,originators (administrative),,,
b16e3c4b-5838-5e0d-aa3a-d2ddfe880c40,originators (administrative),,,
134b01c5-bdc9-5e66-85e6-7ec1222a0484,originators (administrative),dochter van de overledene,,
844ab534-b3ea-5714-b4c5-64db3fcea0e2,originators (administrative),,,
f0a4848b-045b-5d4d-b2c9-4c610e879c8d,authors,,,
05c05da3-4bc9-5343-88c1-6a001c71f309,authors,,,
588f5ab2-de21-5d1b-a053-b17037754797,authors,,,
29a5765d-c27b-5dcc-9020-7603e2a6298e,authors,(vermoedelijk),,
29a5765d-c27b-5dcc-9020-7603e2a6298e,authors,(mogelijk),,
418866a0-b4df-51de-b65a-8bc2d58a500a,authors,,,
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,authors,(vermoedelijk),,
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,authors,(mogelijk),,
74e4fbd4-f5ce-5b26-957c-12628a06f61f,authors,,,
c3ecaee8-4355-5b38-85ac-4c962caff834,authors,,,
ca611d4c-0879-507c-9fb5-cfa09473b589,authors,,,
f8b7b1ed-a514-5f22-91db-7bd02cf3eb4d,authors,,,
05d2eef8-599a-5537-b6c2-1a70aa44c4f5,authors,,,
1c233eb9-40e9-5d5e-9561-80f55cc6905c,originators (administrative),,,
7b76051e-751d-5e77-aca8-de5556583c24,originators (administrative),,,
26706c5e-8942-5db4-89f3-459980a21cdb,originators (administrative),,,
2c3b6b3e-f8df-55c7-be47-bc3268b21679,originators (administrative),,,
b740b67a-b260-53dc-8aa9-13130af78dfd,originators (administrative),,,
b740b67a-b260-53dc-8aa9-13130af78dfd,originators (administrative),,,
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,originators (administrative),,,
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,originators (administrative),,,
621810a4-5a1d-5c74-bc60-1b1d180a7d01,originators (administrative),,,
e37a1ae3-3158-5331-8ebd-df0f9c29c0d6,originators (administrative),,,
f8258352-501a-522c-83ac-e3d48a6a8c25,originators (administrative),,,
f8258352-501a-522c-83ac-e3d48a6a8c25,originators (administrative),,,
575b9611-da62-5454-b816-cd7ba315b5d0,originators (administrative),,,
0bfda16b-8a32-5549-b3a8-c9b463232cbf,originators (administrative),,,
0bfda16b-8a32-5549-b3a8-c9b463232cbf,originators (administrative),,,
0abaf93d-823c-5c96-88bb-911e873e5db7,originators (administrative),,,
a3e222ba-f231-51df-9d2c-0513e4ee335b,originators (administrative),,,
e09617ce-1d66-5189-af39-fecd473423bb,originators (administrative),,,
b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,originators (administrative),,,
955c255e-5829-5a8d-8251-8dffde8c4315,originators (administrative),,,
b3a93a21-2e85-5e73-b9e4-d722503aa2e2,originators (administrative),,,
b3a93a21-2e85-5e73-b9e4-d722503aa2e2,originators (administrative),,,
b3a93a21-2e85-5e73-b9e4-d722503aa2e2,originators (administrative),,,
5f820121-f506-5acb-a9c6-a12f60429305,originators (administrative),,,
5f820121-f506-5acb-a9c6-a12f60429305,originators (administrative),,,
59584a76-5bb6-5f86-b6b8-055594ee2a46,originators (administrative),,,
82d08413-622f-5235-a57d-517daf266ec4,originators (administrative),,,
701a53c2-9d51-5bda-830d-7a0647e51321,originators (administrative),,,
1eea9247-ae94-5c33-8edb-a8cf852f2a0b,originators (administrative),,,
b4f612aa-aeff-5109-8ac9-0da395aa1b7d,originators (administrative),,,
f84d385f-eb42-539b-95e2-75144fc56e6a,originators (administrative),,,
ec7ff009-d8f3-5749-85a1-9987329e5fb5,originators (administrative),,,
2734d5e7-8d56-56b3-9375-963359cb5e68,originators (administrative),,,
9cd2600d-7343-5087-8cb8-88fb4d148c70,originators (administrative),,,
ddf61dee-714c-5f2e-9295-26504c4d9dac,originators (administrative),,,
08f4945e-497f-5a66-b57b-d89b5195a894,originators (administrative),,,
cfc94238-1758-5c45-bff0-ac7a866b46a2,originators (administrative),,,
da472f92-bdd2-5420-b652-3e2be1d0d5ca,originators (administrative),,,
91d4e04a-d7b4-575f-a699-9ec0f170078d,originators (administrative),,,
9895694c-d754-5e16-a7a8-fac77cbb6672,originators (administrative),,,
9895694c-d754-5e16-a7a8-fac77cbb6672,originators (administrative),,,
9895694c-d754-5e16-a7a8-fac77cbb6672,originators (administrative),,,
3da826c4-ecba-5f33-b679-07aa4684cfcf,originators (administrative),,,
3da826c4-ecba-5f33-b679-07aa4684cfcf,originators (administrative),,,
9b34ad1d-0f2b-5478-b91b-ad785ba62cc8,originators (administrative),,,
79f7b44b-701a-56b1-a919-8e617d7a3431,originators (administrative),,,
e9e4e716-83ba-532b-a3a3-e5763571eac3,originators (administrative),,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,originators (administrative),,,
f5c0aa0d-ae03-5916-a2d9-75613176916c,originators (administrative),,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,originators (administrative),,,
f8d67db3-56a9-5ade-9af7-8eea309a7c81,originators (administrative),,,
964b5e33-d61e-5e24-9c53-91b79b242d71,originators (administrative),,,
1d4dbba7-a927-5ec4-831d-f3b9073866d3,originators (administrative),,,
b8c8d4e0-fa2d-5890-afe2-aa2af2e33e53,originators (administrative),,,
dd63186c-a3cd-592a-90ec-8ab9b461775f,originators (administrative),,,
4421d9f5-2846-50ec-a379-065504f0210c,originators (administrative),,,
14f776c8-3804-5495-bd49-d0ed440abe10,originators (administrative),,,
9824e3d3-b4c4-50ef-a3a2-0bae64e7764d,originators (administrative),,,
885110b6-dfed-5ed1-ad76-4e2809cf31ea,originators (administrative),,,
7fb785aa-c772-5500-b54c-2f7b140c0bd5,originators (administrative),,,
34aead91-64c2-5af6-8ce0-e34ca76adfd5,originators (administrative),,,
9e170dbc-4d32-588e-a505-cee3a92e17c9,originators (administrative),,,
47cb3694-7c7e-548c-a4a0-651ea604d492,originators (administrative),,,
47cb3694-7c7e-548c-a4a0-651ea604d492,originators (administrative),,,
27780a1f-1191-53bf-a19e-f68057ed96c8,originators (administrative),Ontvanger,,
27780a1f-1191-53bf-a19e-f68057ed96c8,originators (administrative),Schenker,,
7c79fa6e-e4bd-56cb-a315-87cc6df0889f,originators (administrative),,,
7c79fa6e-e4bd-56cb-a315-87cc6df0889f,originators (administrative),,,
c3f8be8c-db4e-515d-86fb-d6f3008622f6,originators (administrative),,,
9edcce28-de71-5787-b0aa-973cffa8a5af,originators (administrative),,,
3f0f422f-5764-513a-ac95-cba546daea29,originators (administrative),,,
0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9,originators (administrative),,,
b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,originators (administrative),,,
2742f410-3d5f-5866-8f4b-fcdd42b718fc,originators (administrative),,,
2742f410-3d5f-5866-8f4b-fcdd42b718fc,originators (administrative),,,
2742f410-3d5f-5866-8f4b-fcdd42b718fc,originators (administrative),,,
8fdad326-9690-5c95-b9fb-ad8f985308c8,originators (administrative),,,
909bd215-7a1b-5151-a058-ca705043e599,originators (administrative),,,
80421c8a-d975-597b-bc8c-c8a38ddc99e9,originators (administrative),,,
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,originators (administrative),,,
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,originators (administrative),,,
4c78b73f-8e37-5cc2-a915-88b3978fd56c,originators (administrative),,,
405ace51-59c7-57e2-94c3-0e0a909f67f8,originators (administrative),,,
67934823-c10f-57de-92f5-1be6025a5751,originators (administrative),,,
e33064b9-9e7c-5cd4-9977-97134f566857,originators (administrative),,,
4fee0ccd-00cb-5ae6-952e-334673872cbe,originators (administrative),,,
d67f4d27-1efb-593a-a63f-d21961471999,originators (administrative),,,
83dbb315-1577-5a48-be10-4cafc61fc8b2,originators (administrative),,,
83dbb315-1577-5a48-be10-4cafc61fc8b2,originators (administrative),"Geadresseerd ""au Sr. Jan Moerentorff marchand libraire au co[m]pas d'or en la cam[m]erstraet en Anvers",,
1c74f67d-1504-5e99-be04-2983b5264aac,originators (administrative),,,
1a22c065-7bea-5d21-aa85-00759f248bb2,originators (administrative),,,
774c8e20-4f82-56c4-9c32-3414b7ed20d8,originators (administrative),,,
de6e592e-10d4-5ada-a402-129aa6f20654,originators (administrative),,,
3ab9b70d-7244-5358-a200-13ac03f52e37,originators (administrative),,,
d7aee8be-1c56-5b4c-aa05-e34fdea552db,originators (administrative),,,
59d871a1-e28e-5282-8d47-6dabf1c65ee6,originators (administrative),,,
be0e82d1-82aa-5fba-9360-2089363f513e,originators (administrative),,,
be0e82d1-82aa-5fba-9360-2089363f513e,originators (administrative),,,
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,originators (administrative),,,
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,originators (administrative),,,
f21d1aab-1740-5eac-9f31-9f287f0b391d,originators (administrative),,,
71fd73a7-1c26-54f5-bfb2-6a90b197a887,originators (administrative),,,
b030dc4b-f6a3-5b19-8aa4-1743c8e79851,originators (administrative),,,
1dc193eb-16cc-5dd2-ac8b-9afa0980d561,originators (administrative),,,
34d83d88-6761-5afc-bb17-e8b7e67d0810,originators (administrative),,,
34d83d88-6761-5afc-bb17-e8b7e67d0810,originators (administrative),,,
607b9ae2-c57f-5596-8b91-a111eb99969d,originators (administrative),,,
e53f3300-2f13-5093-b9c4-e0c2846be363,originators (administrative),,,
053eaefd-b76e-5d9c-ba1f-1de30dc50179,originators (administrative),,,
ca341459-548a-5744-b0a0-0eaa7d4d8077,originators (administrative),,,
91f5d904-68d8-56cf-843f-4eaaa6e2763e,originators (administrative),,,
6c21c890-73be-5ab9-a5fc-6809f3bbfbb4,originators (administrative),Ontvanger,,
6c21c890-73be-5ab9-a5fc-6809f3bbfbb4,originators (administrative),Schenker,,
610bb66b-b57a-5237-ba5e-6ec679fd18f2,originators (administrative),,,
b671d04c-0f66-5fbb-8e58-0420e195bcdc,originators (administrative),,,
0a6530c1-d10c-517e-809c-166326fb7110,originators (administrative),,,
2c7decec-fa16-5b3a-bb4b-65a3e27a9790,originators (administrative),,,
096f8129-4b30-5290-a5ce-ed90ff26f2b1,originators (administrative),,,
909910a5-57c9-57e9-8d7f-78df4bd860d2,originators (administrative),,,
8dbb6f83-0035-572a-abad-284d3dabe2d2,originators (administrative),,,
387f68c6-ef58-5a0e-9b00-9a6c6a591f6a,originators (administrative),,,
37cc5a4a-897f-5c5c-b51b-0c92c4852ae3,originators (administrative),,,
ef54c132-ea9f-5b1e-bc7e-25d397f5e817,originators (administrative),,,
ac3c18fe-f362-51cb-a2aa-03a9f2830a99,originators (administrative),,,
52479b7f-ef06-599d-9176-8aa62ad12a91,originators (administrative),,,
e7b53be3-bf48-5f10-8a58-654d2385025f,originators (administrative),,,
e7b53be3-bf48-5f10-8a58-654d2385025f,originators (administrative),,,
21327467-1422-5d35-b7d7-e88c92bac5ae,originators (administrative),,,
343715d3-07e4-5688-a9c3-516b9487ec31,originators (administrative),,,
343715d3-07e4-5688-a9c3-516b9487ec31,originators (administrative),,,
a625af60-02a5-5880-b940-d954e70049e0,originators (administrative),,,
3a038e0f-5ab4-581f-9103-88bc7371868e,originators (administrative),,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,originators (administrative),,,
f0eed900-7489-5ae3-a409-c487bad7713c,originators (administrative),,,
21efb652-4738-59db-ac50-307542a65ad8,originators (administrative),,,
0c249fbd-9e0f-5d19-bb8d-7f8dec03c739,originators (administrative),,,
5f62d2e6-cd4a-5590-94e6-d2fb7a52904b,originators (administrative),,,
c8d1c542-a56c-5989-9da9-275ef33bcdad,originators (administrative),,,
c8d1c542-a56c-5989-9da9-275ef33bcdad,originators (administrative),,,
f7e346cc-30e6-5b6b-a3ea-3a7cfb612ed9,originators (administrative),,,
f7e346cc-30e6-5b6b-a3ea-3a7cfb612ed9,originators (administrative),,,
79fc3e62-a723-5fcd-a535-2457657152b8,originators (administrative),,,
4ec42947-f8eb-58bd-8acd-715ee5857b6b,originators (administrative),,,
abd4c5e4-edff-5b0b-9dda-fffadd1524f3,originators (administrative),,,
a9747c1f-9354-5f12-9e96-4313ff7f21d4,originators (administrative),,,
57b1da68-87d2-50de-8878-9e289aa36f6f,originators (administrative),,,
b832437f-006c-54ad-8086-e8537abfaa61,originators (administrative),,,
3c831398-9528-5b2a-80dd-24006663b9f1,originators (administrative),,,
036f83f8-0162-5f9b-8862-dc8551fac6b5,originators (administrative),,,
4be584ef-ee32-548c-bc08-3f6933e5bba3,originators (administrative),,,
0617c448-410e-55ad-a4ec-9ad7addd5681,originators (administrative),,,
4656f030-8209-595b-aa30-30199a219eb8,originators (administrative),,,
6336d02a-1573-50ee-949f-0994acb7351e,originators (administrative),,,
65b4ef1e-fc2b-5a3c-a652-4051195a6c1f,originators (administrative),,,
65b4ef1e-fc2b-5a3c-a652-4051195a6c1f,originators (administrative),"Initieerde dit document, dat door zijn opvolgers werd voortgezet tot 1808",,
9ec56ec5-a1ae-591f-a72f-c767826ebdf1,originators (administrative),,,
d58c9c69-f329-57c6-9444-65511f52d570,originators (administrative),,,
2603deee-43c4-5a59-84f7-1ee1f158f6ae,originators (administrative),,,
632c4482-4e57-5877-9b23-72b0c75d7401,originators (administrative),,,
4438f722-448c-572f-a213-c80a2da4bcd1,originators (administrative),,,
331b19bc-0a4b-544c-b21d-fb63ec712006,originators (administrative),,,
73a95285-11c7-5f98-ad0c-627efcd91e38,originators (administrative),,,
73a95285-11c7-5f98-ad0c-627efcd91e38,originators (administrative),,,
12dc2281-55e4-5162-a8c6-058f7f062b5b,originators (administrative),,,
a714422b-c51f-5b08-8809-f923a729b5cd,originators (administrative),,,
a714422b-c51f-5b08-8809-f923a729b5cd,originators (administrative),,,
72d22b5f-afee-5773-81ca-f84e61777cc8,originators (administrative),,,
f469c562-5b37-5645-a2b3-9132b388cc99,originators (administrative),,,
9cb6c92c-e9a4-5d10-8798-93f38417d980,originators (administrative),,,
9cb6c92c-e9a4-5d10-8798-93f38417d980,originators (administrative),,,
9cb6c92c-e9a4-5d10-8798-93f38417d980,originators (administrative),,,
d9596d88-bedd-5c37-b877-5ec07884d1e0,originators (administrative),,,
c12b4d42-ff2d-5d17-a063-dfaa9135ee37,originators (administrative),,,
dca0fcd8-33e7-5173-af70-e62353b75908,originators (administrative),,,
03e56b8d-3c04-59c4-877f-bd867540a0b4,originators (administrative),,,
7b03e497-5d4d-500a-8e90-729d8e8965ff,originators (administrative),,,
2e80224c-f6dd-585c-98f1-c9b2b6302f16,originators (administrative),,,
a2799519-9e3b-540f-a441-96a6f644a3ad,originators (administrative),,,
ff448460-f41c-57ff-b7e9-981f748cd194,originators (administrative),,,
cc358aa5-0df9-5336-817a-54778a57bdba,originators (administrative),,,
7d82a947-8f09-570a-8df3-9ddf08c1ee27,originators (administrative),,,
3e60383b-9308-57ca-bedf-52d6f1360930,originators (administrative),,,
32890e91-b157-56e5-81fe-572291a24a40,originators (administrative),,,
a09ec092-4ecf-5c25-9b0e-25816142d8a3,originators (administrative),,,
7ba69ef6-dba9-5823-aa5a-5e478ae73554,originators (administrative),,,
7ba69ef6-dba9-5823-aa5a-5e478ae73554,originators (administrative),,,
f4c3c130-6553-5f06-9687-51fe03ffa993,originators (administrative),,,
f4c3c130-6553-5f06-9687-51fe03ffa993,originators (administrative),,,
f4c3c130-6553-5f06-9687-51fe03ffa993,originators (administrative),,,
a6e76a64-3528-55c4-9466-1bc95ddd043e,originators (administrative),,,
4476735e-a977-5198-9609-a3742a44f71f,originators (administrative),,,
1bdee157-b736-5bcb-860f-d1bd9a5def68,originators (administrative),,,
1c140085-9e5b-5cdc-a72f-6efeeae49780,originators (administrative),,,
12bdbe61-18eb-5f11-9e93-78b64eec6760,originators (administrative),,,
419b38cc-a169-570d-977f-e69cdbee243c,originators (administrative),,,
65c20da4-e805-5b30-b9e2-c770e8debdd8,originators (administrative),,,
28f4ed42-9015-507d-9332-d7b38f2b33a8,originators (administrative),,,
6a3b9897-09c7-5d20-8764-3123d662e9f8,originators (administrative),,,
41065ee2-8420-50ec-bf57-e0baa89420a1,originators (administrative),,,
8657ee74-5c45-53d3-80fb-8cddee295f13,originators (administrative),,,
8657ee74-5c45-53d3-80fb-8cddee295f13,originators (administrative),,,
71c6c9a2-1921-5a3a-84bb-ce19dfc3f440,originators (administrative),,,
71c6c9a2-1921-5a3a-84bb-ce19dfc3f440,originators (administrative),,,
5d7b55ae-717e-5dd1-8de1-707546ab91c1,originators (administrative),,,
5d7b55ae-717e-5dd1-8de1-707546ab91c1,originators (administrative),,,
f6eaab4c-5aa5-5112-a540-915be2df864d,originators (administrative),,,
f6eaab4c-5aa5-5112-a540-915be2df864d,originators (administrative),,,
f6eaab4c-5aa5-5112-a540-915be2df864d,originators (administrative),,,
76c92fd1-9456-5fd7-92bf-f2698429466e,originators (administrative),,,
078664be-abf9-57e6-87a7-8aec3db15b6c,originators (administrative),,,
e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,originators (administrative),,,
3c64357c-c201-5759-b34b-083b3d6df3f0,originators (administrative),,,
947b5208-0aed-58ac-8426-4c88d71f9e2b,originators (administrative),,,
a032b4a4-6ab0-516e-8472-68cc4fcc2ca3,originators (administrative),,,
b20f6ead-5ae1-50d3-9810-6d0c452340f9,originators (administrative),,,
3204367e-e457-58d5-8d42-9a9250c4e290,originators (administrative),,,
7bb4b5b2-d296-53a4-beaf-4d017c5e5fd6,originators (administrative),,,
fac3c3b3-d495-532e-b263-d70d8423bd5c,originators (administrative),,,
65eba50f-508c-5a03-beaa-120066bf199e,originators (administrative),,,
0b022a7f-5567-5ace-9602-59f6cfdb48d6,originators (administrative),,,
abd49e5c-31fe-5c8d-bcbd-a843a5442d71,originators (administrative),,,
4803ed93-a7aa-57b7-827d-a421d446fe4b,originators (administrative),,,
f51a1b45-a8ad-532e-9206-e95b879591d2,originators (administrative),,,
9be39c7d-1ec5-529b-a869-ba4d2c82fd1a,originators (administrative),,,
250f66da-313f-5591-a78d-87371047a945,originators (administrative),,,
61f336a9-7150-5477-8377-cf548647e8e1,originators (administrative),,,
61f336a9-7150-5477-8377-cf548647e8e1,originators (administrative),"Geadresseerd ""au Sr. Jean Mourentorf marchant libraire au Compas d'or en Anvers",,
5d5bbc29-2df7-5c72-ae01-cadcb518a54e,originators (administrative),,,
1807b5b6-8a06-5606-ba1e-0df2b57fb155,originators (administrative),,,
1807b5b6-8a06-5606-ba1e-0df2b57fb155,originators (administrative),,,
1807b5b6-8a06-5606-ba1e-0df2b57fb155,originators (administrative),,,
ddc2dfab-8ed7-5276-9eb0-c8a5da07ef12,originators (administrative),,,
4ded8afb-14d0-5ab0-9f19-ae6afe67e9bd,originators (administrative),,,
1bedbe0b-fce0-56f0-a089-5581d8770759,originators (administrative),,,
b04914e1-698a-5f28-bc94-00eb547bde9a,originators (administrative),,,
c14c6c4e-fae1-546b-b085-316cd0d5ca1c,originators (administrative),,,
fa5648fc-e83b-5bd5-8259-261a63d24d70,originators (administrative),,,
ef574ee1-fa09-5a07-8db0-9e4fbb89bd75,originators (administrative),,,
5f4a300f-1ca5-53c6-b014-1d31187140e9,originators (administrative),,,
d02d62ca-c8f4-5e91-b71e-9dfdb91601cb,originators (administrative),,,
592a51cb-c887-54eb-bb53-a31d058cc0b6,originators (administrative),,,
2ef2efe8-f413-56bc-b369-de47d5120796,originators (administrative),,,
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,originators (administrative),,,
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,originators (administrative),,,
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,originators (administrative),,,
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,originators (administrative),,,
f563bd0c-f8ea-512b-8a7b-b546624be386,originators (administrative),,,
20ac365e-8879-58fa-9282-88c587c68014,originators (administrative),,,
20ac365e-8879-58fa-9282-88c587c68014,originators (administrative),,,
20ac365e-8879-58fa-9282-88c587c68014,originators (administrative),,,
20ac365e-8879-58fa-9282-88c587c68014,originators (administrative),,,
8d3513fc-43f1-5a1d-b14d-773ae47e01cc,originators (administrative),,,
68f76659-8c1b-5870-8429-35342b437a15,originators (administrative),,,
f53a2e2c-31a8-5cd5-9fb6-3f363f253181,originators (administrative),,,
22a83333-18ba-5c56-a70f-0312a789f104,originators (administrative),,,
485dfa5c-cef3-5ce7-ae21-8e1b4ffc2ed1,originators (administrative),,,
5909e55d-355b-51a0-9565-a0117fdfa018,originators (administrative),,,
5909e55d-355b-51a0-9565-a0117fdfa018,originators (administrative),,,
583bf403-e321-55fa-8d55-8d3ee03c8ff8,originators (administrative),,,
e450271a-eec7-5274-83af-1d39649387da,originators (administrative),,,
666ba394-59ca-5a95-a782-6f072eefcd66,originators (administrative),,,
8cf888b3-f9f4-5a5c-a216-32c12da78415,originators (administrative),,,
ded30abd-e3db-59db-a0e8-c924d1186ddf,originators (administrative),,,
8223fb44-0b2f-5f88-bd1e-0aa47691e462,originators (administrative),,,
077e8cbd-2036-5dd8-9df7-4b3e27fcc620,originators (administrative),,,
8808b458-6515-556e-a5e3-4838143c17d3,originators (administrative),,,
8808b458-6515-556e-a5e3-4838143c17d3,originators (administrative),,,
a8d52d2c-605a-5c82-b6f4-93031a677ba2,originators (administrative),,,
a8d52d2c-605a-5c82-b6f4-93031a677ba2,originators (administrative),,,
a8d52d2c-605a-5c82-b6f4-93031a677ba2,originators (administrative),,,
d972d6ae-b6b1-5001-bdcd-f33ddd34843b,originators (administrative),,,
d972d6ae-b6b1-5001-bdcd-f33ddd34843b,originators (administrative),,,
4e2dd09e-f648-5fa0-8835-1b75db0d69dc,originators (administrative),,,
51c78be3-7f1b-5b40-934c-0a78d59b45bd,originators (administrative),,,
21332924-8d2c-5b51-8f67-ace102f24fe8,originators (administrative),,,
d48cddca-965b-5df5-a070-4cc294645718,originators (administrative),,,
786bd747-bd19-588a-a0a7-de90c7ba1e8e,originators (administrative),,,
a069021b-0ff3-5445-867e-0567f9c33234,originators (administrative),,,
a069021b-0ff3-5445-867e-0567f9c33234,originators (administrative),,,
e8fe0a48-6d65-56b3-a19b-9a83098f0e4e,originators (administrative),,,
299e3616-1450-57d8-b05b-951073008f69,originators (administrative),,,
299e3616-1450-57d8-b05b-951073008f69,originators (administrative),,,
299e3616-1450-57d8-b05b-951073008f69,originators (administrative),,,
ed37f1e5-2639-5353-970a-7aafb3d2f611,originators (administrative),,,
49a83fb4-aca8-5f39-8bb9-664d6007aad0,originators (administrative),,,
49a83fb4-aca8-5f39-8bb9-664d6007aad0,originators (administrative),,,
3f58d414-7c76-5026-9749-4ae1cd18116f,originators (administrative),,,
830f5281-7ba4-5c58-b240-f644f90f57ce,originators (administrative),,,
8722c1f4-775c-5905-a260-b4ec3d2d6e58,originators (administrative),,,
8722c1f4-775c-5905-a260-b4ec3d2d6e58,originators (administrative),,,
8722c1f4-775c-5905-a260-b4ec3d2d6e58,originators (administrative),,,
64730dd7-e9fa-548d-a75c-9f5024a64532,originators (administrative),,,
64730dd7-e9fa-548d-a75c-9f5024a64532,originators (administrative),,,
581fa28a-22a4-5856-94d2-84bf173f64c0,originators (administrative),,,
581fa28a-22a4-5856-94d2-84bf173f64c0,originators (administrative),,,
581fa28a-22a4-5856-94d2-84bf173f64c0,originators (administrative),,,
3ce3a31f-2446-53d3-881f-9cd8b7e6f712,originators (administrative),,,
