ResourceID,card,Start Date,End Date
8d750223-4a41-5764-8157-eefd06878a37,e22_ProductionTimeSpans,1892-05-14,
fe6ec410-a4a1-58ef-b6fb-c6a23cdfedc0,e22_ProductionTimeSpans,1892-05-15,
8e6a2bb6-e1b4-5700-8773-3c4764556bbd,e22_ProductionTimeSpans,1892-05-16,
49f5924e-48be-511c-b78e-d8342864240c,e22_ProductionTimeSpans,1892-05-19,
48226c90-6c17-51b1-bd22-5c42429fbe29,e22_ProductionTimeSpans,1892-05-26,
4daae7be-9e4d-59e8-b1d2-e5cd285b1286,e22_ProductionTimeSpans,1892-05-26,
5a2900e9-2d3a-5486-a411-ca77a83420f2,e22_ProductionTimeSpans,1892-05-27,
aa0ea148-2458-5ea7-9d80-1dc081c4030e,e22_ProductionTimeSpans,1892-06-03,
8db3e6b2-20b9-5d0c-97fc-cbc52c2a7aa3,e22_ProductionTimeSpans,1892-06-04,
34feece1-4870-58b6-a020-3c603d68d79a,e22_ProductionTimeSpans,1892-06-06,
9a786ff7-9ab1-5900-9871-2271c15d8ce9,e22_ProductionTimeSpans,1892-06-06,
b7bef8a6-9ace-5b61-b717-080879fefb3c,e22_ProductionTimeSpans,1892-06-08,
1c167505-c568-5b07-bb55-9a4ab876433a,e22_ProductionTimeSpans,1892-06-11,
0f9a19b8-d262-5951-a2f5-94d7b974004e,e22_ProductionTimeSpans,1892-06-12,
845354f2-3117-5e3a-8aec-9eb78e060206,e22_ProductionTimeSpans,1892-06-17,
21ebbec1-45d0-55ec-9fd0-afb65c576045,e22_ProductionTimeSpans,1892-06-19,
3c85775d-1cd4-59b7-9744-1f0e23b25a0e,e22_ProductionTimeSpans,1892-06-22,
0d3be67d-6287-534c-a79e-ef7bf7b8d393,e22_ProductionTimeSpans,1892-06-30,
5253ad94-aae6-577e-b3a6-58b3823b62d6,e22_ProductionTimeSpans,1892-07-01,
f1c57aed-2c45-5f56-badd-54a757c927fe,e22_ProductionTimeSpans,1892-09-12,
c8b35e28-d0de-5c7f-bbe6-48c43d834158,e22_ProductionTimeSpans,1892-09-19,
9a90477e-3315-5c40-9af1-13fb0a3281d4,e22_ProductionTimeSpans,1892-09-22,
81769f95-4e41-52db-827d-9225ea791640,e22_ProductionTimeSpans,1892-10-06,
96a753f6-33b8-5d31-8b96-06df3c81d838,e22_ProductionTimeSpans,1892-10-07,
2e539d60-cb59-5809-9fb2-115cbe681878,e22_ProductionTimeSpans,1892-10-08,
7abedb9d-33a0-56f7-a54b-4f019555c118,e22_ProductionTimeSpans,1892-10-13,
fdfe71d3-1637-5c20-ae4f-1b51973dcce8,e22_ProductionTimeSpans,1892-11-02,
c57731b9-0da5-577b-884c-df6f4df4720e,e22_ProductionTimeSpans,1892-11-21,
81b3339f-6819-5d2f-b789-63b6eed26a58,e22_ProductionTimeSpans,1892-11-26,
20c4e809-dabd-52b2-9505-e6de3b84e474,e22_ProductionTimeSpans,1892-12-04,
a0c5bf37-d37d-5f4a-8bc2-69b4f3002de7,e22_ProductionTimeSpans,1892-12-09,
2656e2ea-af04-51a6-bda4-5ab226ddd547,e22_ProductionTimeSpans,1892-12-11,
3da3f6ec-c6b2-5503-9b80-ead13b5c15ac,e22_ProductionTimeSpans,1892-12-14,
b420e94a-e90e-5ee6-94c0-d35471d97196,e22_ProductionTimeSpans,1892-12-14,
5e06c3fd-9181-5353-8c5e-97abb6a77eba,e22_ProductionTimeSpans,1892-12-16,
9a3cf17f-7fc4-5bcd-aa8e-8f233bc97e59,e22_ProductionTimeSpans,1892-12-20,
47aa21bc-d072-5a6a-b71a-411393683c22,e22_ProductionTimeSpans,1893-01-uu,
12f228f4-8e16-507c-a64d-1d2a182ccd85,e22_ProductionTimeSpans,1892-12-14,
b3e263d0-840a-5d34-af90-e8051dfa4f9d,e22_ProductionTimeSpans,1892-12-27,
6ce435f5-bcec-5d1e-ab06-523c74a95d91,e22_ProductionTimeSpans,1892-12-31,
be8710e1-cd6f-56f2-8dea-cb53e3c7149a,e22_ProductionTimeSpans,1893-01-uu,
5cd70f38-2c82-5261-b593-51c6e3b8f857,e22_ProductionTimeSpans,1893-01-01,
a825f274-0279-5b92-b23b-f807b857b471,e22_ProductionTimeSpans,1893-01-01,
4d541bb9-8099-5107-ae19-a331024a79c4,e22_ProductionTimeSpans,1893-01-02,
a3c5e514-fff3-5b64-bff8-ad78fa730174,e22_ProductionTimeSpans,1893-01-04,
a28e83c5-b20c-570a-9edc-2a9f4c26e6ce,e22_ProductionTimeSpans,1893-01-05,
f24140d6-c3b0-54dd-ae46-bcefba2a5b21,e22_ProductionTimeSpans,1893-01-06,
bdd6a054-0b61-5671-b36c-2a60a08a640d,e22_ProductionTimeSpans,1893-01-08,
aefe77ac-b13c-596b-8f9e-98efe78f3cc6,e22_ProductionTimeSpans,1893-01-10,
dede54ef-925f-5942-b735-948666316746,e22_ProductionTimeSpans,1893-01-14,
9d6b80dc-3fe9-5f90-affa-c147646bb914,e22_ProductionTimeSpans,1893-01-17,
5cb559ae-7e2e-5622-bc7e-c0e461a603ea,e22_ProductionTimeSpans,1893-01-17,
675ecb7c-433b-5fea-b880-40cad9de7e85,e22_ProductionTimeSpans,1893-01-17,
5ce1ab5f-0bb0-5610-accd-24c6e028042c,e22_ProductionTimeSpans,1893-01-20,
b6703c63-4c44-50b4-8731-9f234b8a41be,e22_ProductionTimeSpans,1893-01-22,
1ff54793-8c5e-5035-97a0-affb2e7d3411,e22_ProductionTimeSpans,1893-01-25,
cfadb44e-bde1-5508-a73e-ee3f3dc68603,e22_ProductionTimeSpans,1893-02-16,
bf58c8d1-bf33-5aad-bd92-62341ce23fc5,e22_ProductionTimeSpans,1893-02-16,
3c16d65d-7255-5e3d-93a1-2d5e5685deff,e22_ProductionTimeSpans,1893-02-17,
cfa7ec79-f524-5f09-b6e5-954d30e05fad,e22_ProductionTimeSpans,1893-02-28,
6b878df0-a1fc-5a14-847f-70a91a59f0ab,e22_ProductionTimeSpans,1893-03-07,
f94f5384-a0a9-57a4-9adf-aad579476f85,e22_ProductionTimeSpans,1893-03-11,
2020b999-eb1b-5567-8fdf-6f4ce99f327f,e22_ProductionTimeSpans,1893-03-14,
64da9ef2-8bd7-5e42-b198-3e0f79e49bbf,e22_ProductionTimeSpans,1893-03-17,
5b35aa38-efe2-5f92-aa19-7f3b39c3a36f,e22_ProductionTimeSpans,1893-03-22,
f11afc07-4e1a-533f-9c48-7fad09796de6,e22_ProductionTimeSpans,1893-03-30,
55d547f1-ac1b-5bbc-ac8d-691f78941696,e22_ProductionTimeSpans,1893-04-08,
103c3c8c-7446-544a-9e27-9395040e668d,e22_ProductionTimeSpans,1893-04-12,
cdd41176-ad5d-5fd3-ab2a-1581bcf37135,e22_ProductionTimeSpans,1893-04-12,
dff34e0a-ba17-506e-8df3-2929241a8f6e,e22_ProductionTimeSpans,1893-04-25,
32999c1f-6dcb-574a-8c94-7341bcf128d6,e22_ProductionTimeSpans,1893-05-06,
d1d25a18-af7d-56c9-b097-cd28b9c522de,e22_ProductionTimeSpans,1893-05-14,
1ffd3705-6884-5a64-a757-9db2bd85ea57,e22_ProductionTimeSpans,1893-05-16,
fd40bd32-324f-5aa8-9351-4f94cd406429,e22_ProductionTimeSpans,1893-05-22,
6c758c08-3229-54d2-adb9-085d073fad91,e22_ProductionTimeSpans,1893-05-27,
0d2b274a-63da-592f-9410-918bef8acfea,e22_ProductionTimeSpans,1893-05-31,
5f473ee4-eb3a-5ab2-8fd3-c17bb3171e41,e22_ProductionTimeSpans,1893-06-01,
06cd8114-4645-57ba-8c18-93d2bf76581d,e22_ProductionTimeSpans,1893-06-01,
0899a48f-31f3-5a75-8cd3-dcbc6542f7d9,e22_ProductionTimeSpans,1893-06-02,
6ba8ccc7-8ce5-51c6-a4c8-66120c365f39,e22_ProductionTimeSpans,1893-06-02,
e2b75f35-95e5-5e3a-8160-cf75eb0f6d08,e22_ProductionTimeSpans,1893-06-03,
5ee12e62-6e6b-53e6-a484-9c8194220069,e22_ProductionTimeSpans,1893-06-14,
b54de4e6-aa93-5d09-96f5-25f187e28fb9,e22_ProductionTimeSpans,1893-06-15,
06794b5a-3a86-54c7-b39f-fe15f8e6a3c0,e22_ProductionTimeSpans,1893-07-03,
d66655fb-db58-5d86-8029-9726b4752638,e22_ProductionTimeSpans,1893-07-06,
d8b65823-feef-5249-999b-f0333ec8dc63,e22_ProductionTimeSpans,1893-07-08,
acdb0f60-88eb-53d5-b9f9-5290d98af557,e22_ProductionTimeSpans,1893-07-10,
189cd6f8-e941-5f90-99ff-586c88e4e10e,e22_ProductionTimeSpans,1893-07-16,
5158c642-d34b-5462-9be1-d7afa46b4b7e,e22_ProductionTimeSpans,1893-07-18,
27e97ff0-9bc7-5343-a801-524f915d9b01,e22_ProductionTimeSpans,1893-08-02,
784c2b43-b803-51bf-8386-cd6bf4e6441e,e22_ProductionTimeSpans,1893-08-10,
294fd694-6876-57be-be7b-92cc3e5aa6b7,e22_ProductionTimeSpans,1893-08-13,
f09059aa-4b55-5525-9cf8-7d786e3c2c8b,e22_ProductionTimeSpans,1893-09-uu,
9b33ef81-67fa-5d27-8428-3713558f46d4,e22_ProductionTimeSpans,1893-09-09,
68c4bf41-9d9d-5ecd-8e81-0bcc4bb76a8e,e22_ProductionTimeSpans,1893-10-24,
989b2ed6-988a-5919-8052-d46a116d7b56,e22_ProductionTimeSpans,1893-10-24,
03a8b2d8-b308-569c-ad53-f3a121809112,e22_ProductionTimeSpans,1893-10-26,
b9da9531-f1d7-5ee3-8aac-8bbb030d1840,e22_ProductionTimeSpans,1893-10-29,
0be9e900-2d9f-5f51-9a55-d255366a8395,e22_ProductionTimeSpans,1893-10-31,
3848930a-5bae-5516-8ba5-df234ebc2a7e,e22_ProductionTimeSpans,1893-10-31,
3c9d9601-506c-5227-906d-b11589613c08,e22_ProductionTimeSpans,1893-11-02,
9cfc5def-0521-54fe-9e8c-053a79aac4cd,e22_ProductionTimeSpans,1893-11-10,
b9f17845-00d1-5f1c-9319-d06ba99d5716,e22_ProductionTimeSpans,1893-11-15,
8c8ed493-0f91-5ce9-a0a3-4a65a650e12d,e22_ProductionTimeSpans,1893-11-16,
0a209f18-815b-5cea-b6ee-5479d56582b5,e22_ProductionTimeSpans,1893-11-17,
befa3de3-58ee-5184-b3c5-b6904dd3179e,e22_ProductionTimeSpans,1893-11-18,
0c3e07bc-3388-5b5b-8cc1-7c3f0a7bec3f,e22_ProductionTimeSpans,1893-11-20,
dd3b1fbb-903e-5248-9485-7aa727472d82,e22_ProductionTimeSpans,1893-11-23,
8f677f33-2efc-5d54-8598-29182c6bf6b9,e22_ProductionTimeSpans,1893-12-13,
8c4ce06b-6cd9-59d8-a111-a5b7b91f6053,e22_ProductionTimeSpans,1893-12-14,
aa79ed17-1cbb-5d84-9890-ffdade8178a4,e22_ProductionTimeSpans,1893-12-20,
0bbf633a-7ad5-53f8-a55a-3f2d106dacad,e22_ProductionTimeSpans,1893-12-25,
8bdc6f88-2abb-5f8f-8ca1-4d1cb40221bb,e22_ProductionTimeSpans,1894-uu-uu,
16e03bb6-ac59-5dc9-9530-6e390270e969,e22_ProductionTimeSpans,1894-01-07,
04849080-8521-5716-9697-8d7271b6b9e0,e22_ProductionTimeSpans,1894-01-11,
8910965c-773b-5f02-9cd6-57a6b6e04afb,e22_ProductionTimeSpans,1894-01-16,
4c81694e-5c82-5677-b394-343fbb1a3c39,e22_ProductionTimeSpans,1894-01-24,
24a0a0b6-af42-5b5b-bc9c-bfd1e88a0dd3,e22_ProductionTimeSpans,1894-01-25,
e9469f9f-290e-558f-9777-601f8ae1366c,e22_ProductionTimeSpans,1894-01-26,
a5804343-4d06-53a0-a012-463dd5887fdb,e22_ProductionTimeSpans,1894-01-31,
f0147967-9764-5fab-b333-0a2228f3c188,e22_ProductionTimeSpans,1894-02-04,
6cd4081f-70d3-5ed6-ac15-b5b68ebadceb,e22_ProductionTimeSpans,1894-02-07,
2cde5b9b-982e-5a42-86c8-3e19d0bbb9fa,e22_ProductionTimeSpans,1894-02-12,
74d306ee-340b-5365-80bc-349562339e48,e22_ProductionTimeSpans,1894-02-21,
5cd7b354-e751-59ed-84fb-3613bef9fe08,e22_ProductionTimeSpans,1894-02-23,
e1e79621-bb22-5e9d-aa4d-b51b719548e5,e22_ProductionTimeSpans,1894-02-26,
df15c470-3c72-5069-bb54-09c9246194b0,e22_ProductionTimeSpans,1894-03-04,
d95e9df1-18c1-5be9-8812-c4e0da1de941,e22_ProductionTimeSpans,1894-03-13,
105c0666-cb47-5e03-bd9b-debbe8d1bfd4,e22_ProductionTimeSpans,1894-03-13,
38345a8e-aca0-57d9-835e-f33b32861b02,e22_ProductionTimeSpans,1894-03-15,
8f10b288-fa73-5c3c-9ad9-1afc95d78aa1,e22_ProductionTimeSpans,1894-03-18,
651b7c7e-c224-53a6-8619-a84855d33f42,e22_ProductionTimeSpans,1894-03-23,
27680a7b-9e7c-5f3c-910e-1ccedc449044,e22_ProductionTimeSpans,1894-03-23,
cf37b3f9-7b7d-5a8a-9294-8c331fd3b9c1,e22_ProductionTimeSpans,1894-03-24,
942af21f-2660-5310-a5e3-7f3ce59a5020,e22_ProductionTimeSpans,1894-04-uu,
4221875f-f5f9-54b9-b670-4cf7867ea380,e22_ProductionTimeSpans,1894-04-05,
7a11f388-0b6b-5dce-99b8-94fcae7e05c3,e22_ProductionTimeSpans,1894-04-09,
d8e7ff11-5578-5a0e-ab69-c3eb79f655eb,e22_ProductionTimeSpans,1894-04-uu,
bb48f694-33f1-5215-87a3-c8d31e5ec3b1,e22_ProductionTimeSpans,1894-04-27,
71025d69-3d2a-5a3c-bd44-2aae6418a8b2,e22_ProductionTimeSpans,1894-04-28,
061f9023-2c4a-5760-bcbb-fa11d03bc27d,e22_ProductionTimeSpans,1894-04-28,
da44e04e-a29e-54e4-aebf-e3f4f6b1f355,e22_ProductionTimeSpans,1894-05-01,
8536615d-8550-51f0-a0d8-bf1ce6a0e54e,e22_ProductionTimeSpans,1894-05-05,
ae02bd8d-58d2-565f-9ce6-a01e4d64cc5f,e22_ProductionTimeSpans,1894-05-11,
1925a508-c802-5e66-a570-97bee1aeed77,e22_ProductionTimeSpans,1894-05-17,
a2911d4b-3e5a-5f1c-a47c-8af1a965ade5,e22_ProductionTimeSpans,1894-05-17,
2cdd6cea-317e-5a6a-8a4a-353b0248d8ba,e22_ProductionTimeSpans,1894-05-19,
7e24ccd0-505b-5e18-a940-02d5ee0e1528,e22_ProductionTimeSpans,1894-05-19,
845817d0-0cbb-5622-8c4a-14c7c6362d8b,e22_ProductionTimeSpans,1894-05-19,
6b88579a-877f-51cf-b778-554e740ea398,e22_ProductionTimeSpans,1894-05-29,
01cc9d61-8d63-5a99-bfed-e53310b7a28f,e22_ProductionTimeSpans,1894-05-30,
fce3c71b-3986-5cb1-9d13-57fd15c3dd5b,e22_ProductionTimeSpans,1894-06-uu,
6b35c108-6fbe-5b03-aa92-23b27801da81,e22_ProductionTimeSpans,1894-06-uu,
a01a557f-9594-57ee-aa97-94f96e2b1383,e22_ProductionTimeSpans,1894-06-02,
84fabd2b-ef74-5d25-88fe-3f38bd1012b7,e22_ProductionTimeSpans,1894-06-04,
87e9153b-cd60-552c-88d8-2c2c528f8851,e22_ProductionTimeSpans,1894-06-05,
6b5411af-9696-5620-ad84-1ee85d95e129,e22_ProductionTimeSpans,1894-06-05,
1448d489-26f2-546e-915e-896a278f18a4,e22_ProductionTimeSpans,1894-06-06,
a78ea4c2-2857-5aa5-a161-6899f5ebe56a,e22_ProductionTimeSpans,1894-06-07,
aceaf620-0671-5ae4-b034-d5b5aafbba16,e22_ProductionTimeSpans,1894-06-08,
9eeba13f-d472-5f1d-bb73-59d5a232bf8f,e22_ProductionTimeSpans,1894-06-09,
42ebc21c-16ef-5bc1-8483-65a5f5dbf0de,e22_ProductionTimeSpans,1894-06-10,
d1ce584e-f980-5f4c-96b5-c4f25e9412f7,e22_ProductionTimeSpans,1894-06-12,
6cc65354-d690-5d99-bc44-6f96d536cfbd,e22_ProductionTimeSpans,1894-06-12,
8b042abb-8c2e-581b-be19-0d537b060e83,e22_ProductionTimeSpans,1894-06-14,
e31c0e19-6925-537a-834f-bc7a3328e851,e22_ProductionTimeSpans,1894-06-15,
39039558-b2a1-54fe-beeb-5661eeeaf2fb,e22_ProductionTimeSpans,1894-06-22,
562a561f-ab32-5c42-a2c7-ed510103e79e,e22_ProductionTimeSpans,1894-06-25,
6cb87eb0-294f-5640-8a41-e0e3fa0cc5c9,e22_ProductionTimeSpans,1894-06-27,
6d9ed3fa-2b78-5199-bb72-e634c998b348,e22_ProductionTimeSpans,1894-06-28,
17c12d5f-bbaa-558f-80dc-0a7e2df43e4b,e22_ProductionTimeSpans,1894-06-29,
461dc3ea-055e-5130-a8b4-8b88b75b6fa3,e22_ProductionTimeSpans,1894-06-30,
d04be242-f90f-5ee0-a3b4-019822310e64,e22_ProductionTimeSpans,1894-07-uu,
3c54fd9b-cfa0-5d23-9b62-acea588c4f1c,e22_ProductionTimeSpans,1894-07-04,
97165c0b-d428-5997-8d4f-2f4f141327d1,e22_ProductionTimeSpans,1894-07-05,
cc33fde0-f94d-5692-a288-7948390c9123,e22_ProductionTimeSpans,1894-07-06,
2d64aa24-6561-5b71-af2d-9e409c64caff,e22_ProductionTimeSpans,1894-07-07,
142f74f3-2e5b-5a3c-a81a-00d636712659,e22_ProductionTimeSpans,1894-07-07,
f82f2774-0d9e-5f2d-8221-8dfe1563505a,e22_ProductionTimeSpans,1894-07-10,
477d2865-aabf-5559-958e-b7108f3f3907,e22_ProductionTimeSpans,1894-07-11,
3c853bcf-c141-5543-a08c-1e6515762443,e22_ProductionTimeSpans,1894-07-17,
ad109410-3686-5f94-9ff5-d3a441e7d0cc,e22_ProductionTimeSpans,1894-07-18,
b04954a4-33b2-51c2-a78c-403c468576b0,e22_ProductionTimeSpans,1894-07-18,
b70f505a-37f1-52cf-b68f-90386943fea2,e22_ProductionTimeSpans,1894-07-19,
931f2f25-8d94-5482-9804-86df7474a6f7,e22_ProductionTimeSpans,1894-07-21,
12defffc-5b6c-53d2-9672-dbe2f31dec9a,e22_ProductionTimeSpans,1894-07-21,
d83533da-7640-5a1f-93b6-46229cbd2f01,e22_ProductionTimeSpans,1894-07-23,
7607f277-a52e-5377-9f78-e7e6cdc6aa0c,e22_ProductionTimeSpans,1894-07-24,
d4d883da-112e-5d03-91fa-fa4bff98b3bb,e22_ProductionTimeSpans,1894-07-24,
92785004-07ef-5454-9b77-42408b6533d2,e22_ProductionTimeSpans,1894-07-26,
359ec901-f2e4-569d-b219-2ae25141e664,e22_ProductionTimeSpans,1894-07-26,
a9594800-5eef-59de-b732-74601ce18c15,e22_ProductionTimeSpans,1894-07-28,
c242b806-ef83-5043-b0df-66389dbf9cf1,e22_ProductionTimeSpans,1894-07-30,
ad702dcc-78b6-55d6-b712-0f803949abcd,e22_ProductionTimeSpans,1894-07-30,
2e534829-c0b7-5e48-8434-a164c30b04db,e22_ProductionTimeSpans,1894-08-01,
db7290b0-c69a-5755-a04b-86264091eb5f,e22_ProductionTimeSpans,1894-08-02,
6d72db30-b96b-5181-8ff4-f28a78512249,e22_ProductionTimeSpans,1894-08-03,
9fd4f7da-fc88-5b1b-84f9-a50ebaaebd1b,e22_ProductionTimeSpans,1894-01-05,
6cc43873-4c47-5534-8586-22d4b5492989,e22_ProductionTimeSpans,1894-08-16,
94a3771a-a289-506e-bf11-ad1c65d97bde,e22_ProductionTimeSpans,1894-08-28,
22f5bd41-3f62-5818-a3ad-ebdb3512d2fd,e22_ProductionTimeSpans,1894-09-03,
1503c4c9-80ef-5df0-b42e-56e03a56b4cb,e22_ProductionTimeSpans,1894-09-10,
bc59b070-bee7-5557-9e92-89c5810defd3,e22_ProductionTimeSpans,1894-09-13,
fbb538d5-d284-5dd6-afa3-4eacc2629b14,e22_ProductionTimeSpans,1894-09-25,
c483d37d-5051-566f-9f4a-e033ec8df3c0,e22_ProductionTimeSpans,1894-09-26,
3027389b-324c-599a-ae10-a99f4e0a743d,e22_ProductionTimeSpans,1894-09-28,
f24a458e-ccef-5302-80d9-bb5fbb3703d0,e22_ProductionTimeSpans,1894-09-29,
2ec21749-3a13-5533-8098-574b7ef6c4b2,e22_ProductionTimeSpans,1894-10-01,
17785f1b-6c20-5dfd-93c5-a89b5af4776c,e22_ProductionTimeSpans,1894-10-04,
7f16c7ce-7c37-5aab-85e8-aab3af6312b9,e22_ProductionTimeSpans,1894-10-05,
9a48b977-036b-5ccb-a81c-487447882b03,e22_ProductionTimeSpans,1894-10-05,
8bd19079-80a9-544e-8cb0-43163de15da0,e22_ProductionTimeSpans,1894-10-06,
a4a4dcd7-1b05-547d-9fbf-a28dfafc2c11,e22_ProductionTimeSpans,1894-10-08,
2ae38830-2965-50d0-86e3-e408a7698a8b,e22_ProductionTimeSpans,1894-10-09,
288b9c45-e26e-5cb9-a00b-d9ee34d35dcc,e22_ProductionTimeSpans,1894-10-09,
a060505e-3ffb-57f1-add8-fcb2bccad3c9,e22_ProductionTimeSpans,1894-10-11,
9d142abe-ba5d-5824-9d7d-4a65d0f71ee2,e22_ProductionTimeSpans,1894-10-12,
41f2d685-e4da-5ad2-900a-d87594a86be7,e22_ProductionTimeSpans,1894-10-12,
edd09dd7-c8fc-5d88-b4f6-17b0975768ad,e22_ProductionTimeSpans,1894-10-17,
059fc454-9d10-55c1-8080-866701187eb0,e22_ProductionTimeSpans,1894-10-18,
0fc442ed-6362-5bf2-8e0b-f611b2cbf465,e22_ProductionTimeSpans,1894-10-19,
a8758ff0-748b-5218-a8c0-b3a899ec3e47,e22_ProductionTimeSpans,1894-10-20,
c8f376e3-c60a-540d-9838-39be460bb087,e22_ProductionTimeSpans,1894-10-21,
78faf2bd-7913-5b10-9e5a-84bb227de398,e22_ProductionTimeSpans,1894-10-24,
31158d21-451e-54f8-94e3-a8408a48c6ea,e22_ProductionTimeSpans,1894-10-25,
0cc2fc92-7836-5723-97fa-326441bbceb3,e22_ProductionTimeSpans,1894-10-30,
6b7b3436-8346-5e6e-9036-ff6d54260f9f,e22_ProductionTimeSpans,1894-10-30,
5105b4a8-d619-5ee2-b8a1-bb8f5a187c4a,e22_ProductionTimeSpans,1894-10-31,
aa4bacdf-ca98-5fa6-949a-f19a77c94ee5,e22_ProductionTimeSpans,1894-11-01,
1c57cf20-eede-5bff-beed-860fd0cd0fae,e22_ProductionTimeSpans,1894-11-04,
fd9b280e-3fbe-50ce-9bc8-41b14a105434,e22_ProductionTimeSpans,1894-11-07,
20e034aa-2da1-508c-8ab2-fdbd36aee6fd,e22_ProductionTimeSpans,1894-11-08,
85a4b9ef-ec14-5313-8ba4-9dc83e16d59d,e22_ProductionTimeSpans,1894-11-13,
ad7b2c6c-aed2-5d54-811c-a01b414e51fe,e22_ProductionTimeSpans,1894-11-14,
72de600b-c80d-571c-92d5-368acb26881b,e22_ProductionTimeSpans,1894-11-17,
50f36a8a-8240-56ce-9a65-e467a4d65335,e22_ProductionTimeSpans,1894-11-17,
2a2f3a01-ad11-5718-81f1-b852209b7197,e22_ProductionTimeSpans,1894-11-19,
9c9bced2-5604-554f-80cb-654ce91876aa,e22_ProductionTimeSpans,1894-11-19,
7f0e5852-0110-5361-8690-c38c9af033fd,e22_ProductionTimeSpans,1894-11-21,
af20b151-abc1-5948-bf7d-f0213b272eb7,e22_ProductionTimeSpans,1894-11-21,
f0ff3dca-eadc-57d5-9ece-6389e3d10e06,e22_ProductionTimeSpans,1894-11-26,
b5908295-d792-5eb8-8187-506325b2322e,e22_ProductionTimeSpans,1894-11-28,
844732f2-8abd-5623-b4e5-ed8ea8883bba,e22_ProductionTimeSpans,1894-12-02,
ebd390ca-eb8d-5b00-935d-1a0e164dfb7e,e22_ProductionTimeSpans,1894-12-06,
9967dae7-cc1a-5340-9dcd-3631144e9f8f,e22_ProductionTimeSpans,1894-12-07,
5e23e668-d627-5e0d-9d88-72e6a6ab177c,e22_ProductionTimeSpans,1894-12-13,
43ce1a29-4e11-5111-8d51-af202910a8e6,e22_ProductionTimeSpans,1894-12-13,
dedbcf4e-118d-56c2-83ed-b4deea2eec8b,e22_ProductionTimeSpans,1894-12-14,
d6e5cf73-1fdb-50d4-8fea-6be1040736e3,e22_ProductionTimeSpans,1894-12-15,
ea3140d6-87d7-558a-b958-b2fd5489bc5d,e22_ProductionTimeSpans,1894-12-18,
ee50827b-1074-5b0f-9047-8d87a5d3ebca,e22_ProductionTimeSpans,1894-12-19,
04bfbb92-0c9d-5168-be56-59ee9f73ceb6,e22_ProductionTimeSpans,1894-12-20,
d6ba12da-0513-5b6d-b9be-ec678ac871ab,e22_ProductionTimeSpans,1894-12-24,
dc4e1def-0038-5254-b78f-f2ee8a4138a8,e22_ProductionTimeSpans,1894-12-26,
d8db54e6-46be-5c00-8f0c-36ea284fe215,e22_ProductionTimeSpans,1895-01-02,
c8d93bf4-477e-561c-8d96-0d5286314834,e22_ProductionTimeSpans,1895-02-uu,
a2b0739f-7471-547d-bac6-f53c4960c993,e22_ProductionTimeSpans,1895-02-03,
5d8117f2-4f5e-5034-8688-3fc2ae269749,e22_ProductionTimeSpans,1895-02-04,
ba69b6d9-90b4-5cd4-b6df-75692b8893c5,e22_ProductionTimeSpans,1895-02-05,
9a98876b-def7-5b13-8526-d1e36f21499d,e22_ProductionTimeSpans,1895-02-11,
318228af-1f43-5b8c-ad10-2edc5f1d02fd,e22_ProductionTimeSpans,1895-02-12,
10bbd9cb-6c7e-56f3-ab28-c22b8e7234be,e22_ProductionTimeSpans,1895-04-05,
f3a4c9c7-42b5-5ca9-a68e-43486f2e75ec,e22_ProductionTimeSpans,1895-04-15,
65f99ae0-8216-5797-b395-25717841da35,e22_ProductionTimeSpans,1895-05-09,
e845cf96-a8e3-5718-9845-f351d5e5353c,e22_ProductionTimeSpans,1895-05-10,
87bd5f53-fdb8-560b-a239-bdafbae563ff,e22_ProductionTimeSpans,1895-05-10,
789183f2-db12-5d34-b2fa-a5b3ba7d21d2,e22_ProductionTimeSpans,1895-05-11,
87dd695a-b014-5c96-82b6-387dfcf1a85b,e22_ProductionTimeSpans,1895-05-14,
2deae7d1-2e3b-553e-ab4a-d039f699d5ca,e22_ProductionTimeSpans,1895-05-14,
ce87771d-4a72-5a0c-b3fa-76b0ae3663f5,e22_ProductionTimeSpans,1895-05-12,
072c0e4e-b48c-5bd3-a6ac-eedb0aee901d,e22_ProductionTimeSpans,1895-05-21,
222d43e6-8aa2-5131-b8fc-43549f067424,e22_ProductionTimeSpans,1895-05-22,
b85fb3b0-c931-5247-8dfb-d74fbb470a8c,e22_ProductionTimeSpans,1895-05-27,
2b8fdb67-96a1-50cf-bf1d-a0333a0b14d5,e22_ProductionTimeSpans,1895-06-05,
cbcb1644-673e-5835-a8cc-758b38d7c356,e22_ProductionTimeSpans,1895-06-09,
cc4d816e-c6c2-5819-b8b8-bc313f8ca2f0,e22_ProductionTimeSpans,1895-06-10,
4754aaba-48e1-5ebd-b090-6674bebb6c40,e22_ProductionTimeSpans,1895-06-12,
2d5c27c2-011a-55e8-9aa3-db64c9aee15f,e22_ProductionTimeSpans,1895-06-20,
ace56f60-d1bd-5f50-a478-60c8182940f9,e22_ProductionTimeSpans,1895-06-21,
7648524d-f18e-50dd-bc2b-e77d01b0166a,e22_ProductionTimeSpans,1895-06-25,
cd56e489-f4cd-5691-94bb-03bb41682c18,e22_ProductionTimeSpans,1895-06-27,
6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,e22_ProductionTimeSpans,1895-06-28,
a70ccc6c-1130-5534-87b3-087b36eb8ea5,e22_ProductionTimeSpans,1895-07-01,
