ResourceID,card,Object Number,Start Date,End Date
ef04db49-9b51-5a99-958f-2dd404e97186,e73_CreationTimeSpans,MMB.A.1862_#1,1904-12-11,
b67ceb0a-be2b-5fb3-8226-08ed3d9d6a40,e73_CreationTimeSpans,MMB.A.1863_#1,1904-12-10,
718a32d8-4e2b-5d99-a312-2c100727d38e,e73_CreationTimeSpans,MMB.A.1864_#1,1904-uu-uu,
b27a0d44-2ef3-5760-9704-1e7e07c7ae98,e73_CreationTimeSpans,MMB.A.1865_#1,1904-uu-uu,
97433b49-41c9-535c-9df3-6915be3de0d2,e73_CreationTimeSpans,MMB.A.1866_#1,1904-uu-uu,
88d17f14-38ef-5dc0-ae3c-c667915cc948,e73_CreationTimeSpans,MMB.A.1867_#1,1904-12-10,
3c1ce3c4-cc03-5c0e-b889-b3cd6b58f312,e73_CreationTimeSpans,MMB.A.1868_#1,1904-12-11,
62dc8d70-ba1a-5f6c-bf6b-8bfeb129ddc0,e73_CreationTimeSpans,MMB.A.1869_#1,1904-uu-uu,
22c47b54-51cb-5627-84c1-29d53146a8fc,e73_CreationTimeSpans,MMB.A.1870_#1,1904-uu-uu,
84dd0154-9f1d-5ae4-971c-1eea4213a1f0,e73_CreationTimeSpans,MMB.A.1871_#1,1904-12-11,
0c300c37-08c4-5c7b-96c8-2dcbf202fe5e,e73_CreationTimeSpans,MMB.A.1872_#1,1904-uu-uu,
c02b350c-42f5-51d1-b0f5-c448c9eb8ba5,e73_CreationTimeSpans,MMB.A.1873_#1,1904-uu-uu,
279ebe68-2b13-5474-9508-2cfe78749c27,e73_CreationTimeSpans,MMB.A.1874_#1,1904-12-11,
e2bc010e-3cfb-5342-95f3-af3e51fea49b,e73_CreationTimeSpans,MMB.A.1875_#1,1904-12-14,
f41f28e6-9b34-54da-92a6-c4c0792539b9,e73_CreationTimeSpans,MMB.A.1876_#1,1904-12-11,
32fa59ff-f802-59e4-b276-de1ab75701be,e73_CreationTimeSpans,MMB.A.1877_#1,1904-uu-uu,
4f87a3a0-a2ed-5334-9c86-f427b6c9774b,e73_CreationTimeSpans,MMB.A.1878_#1,1904-12-12,
92f57aff-eb5e-5822-ac9d-3342101305dd,e73_CreationTimeSpans,MMB.A.1879_#1,1904-12-13,
92af87de-3fee-5007-90f4-1878ddd94059,e73_CreationTimeSpans,MMB.A.1880_#1,1904-12-13,
6df212c3-a38e-5e82-8344-edaf860d519f,e73_CreationTimeSpans,MMB.A.1881_#1,1904-12-13,
34f22735-6c14-5f27-8b4b-33eccd546a18,e73_CreationTimeSpans,MMB.A.1882_#1,1904-uu-uu,
5c4a66a0-5af3-58d7-be8a-745b32833bca,e73_CreationTimeSpans,MMB.A.1883_#1,1904-uu-uu,
5fd8019f-c1e0-5ff4-9511-05a68e764cc5,e73_CreationTimeSpans,MMB.A.1884_#1,1904-12-12,
b74f00eb-d81f-5a49-9814-9469441074c1,e73_CreationTimeSpans,MMB.A.1885_#1,1904-uu-uu,
b1c2af79-659e-5c4d-8fd4-925df4e6c4cc,e73_CreationTimeSpans,MMB.A.1886_#1,1904-12-12,
19aa22ea-7c9c-5a0f-8da3-00735eef6d25,e73_CreationTimeSpans,MMB.A.1887_#1,1904-12-12,
8f574f6c-f2cc-51ec-81e5-b56ee111dde5,e73_CreationTimeSpans,MMB.A.1888_#1,1904-12-12,
fe6a6087-c717-59ce-8ed7-974eee9d006c,e73_CreationTimeSpans,MMB.A.1889_#1,1904-12-13,
878575f8-11b2-50a3-ab4d-0def675e0f2a,e73_CreationTimeSpans,MMB.A.1890_#1,1904-uu-uu,
c2c14f64-7f86-598c-8d2e-e6325649392d,e73_CreationTimeSpans,MMB.A.1891_#1,1904-uu-uu,
38d180db-d38f-588e-a9c6-4c6de881e0a3,e73_CreationTimeSpans,MMB.A.1892_#1,1904-uu-uu,
a9e6ddfa-0a6b-545f-bd5c-3885ec5c92f3,e73_CreationTimeSpans,MMB.A.1893_#1,1904-uu-uu,
3d5228fc-d0e8-58d6-ae0f-67b214b040a7,e73_CreationTimeSpans,MMB.A.1894_#1,1904-12-11,
986e9aa2-529d-5b50-a2e8-bf5d3b4eee5f,e73_CreationTimeSpans,MMB.A.1895_#1,1904-12-13,
ef64a82b-f5fa-5d90-8c28-790f04b8ec94,e73_CreationTimeSpans,MMB.A.1896_#1,1904-12-10,
68e567fe-2a93-5f9d-8e4b-382bedcacce7,e73_CreationTimeSpans,MMB.A.1897_#1,1904-12-11,
a234a9c1-bd89-5d13-b9c8-02ec97189fac,e73_CreationTimeSpans,MMB.A.1898_#1,1904-12-12,
bb9e604c-cbf9-569b-b754-759248dbce39,e73_CreationTimeSpans,MMB.A.1899_#1,1904-12-12,
a5c48a2e-280e-5778-a934-d3df35b2c2fa,e73_CreationTimeSpans,MMB.A.1900_#1,1904-12-12,
71b1a631-93e1-5884-ab9c-7bf3ac97bfbe,e73_CreationTimeSpans,MMB.A.1901_#1,1904-12-11,
e32611f0-7e3f-5fae-8f8b-3e565569f613,e73_CreationTimeSpans,MMB.A.1902_#1,1904-uu-uu,
df3297af-09b4-5c3e-84b9-0ac52aa13b1b,e73_CreationTimeSpans,MMB.A.1903_#1,1904-12-10,
a006c8f6-75bd-5654-be76-e75338b7ce66,e73_CreationTimeSpans,MMB.A.1904_#1,1904-12-12,
02ee0496-faa8-595f-9868-c3c30ae7319c,e73_CreationTimeSpans,MMB.A.1905_#1,1904-12-11,
1f3198f2-a25f-5049-8484-5871ca92110f,e73_CreationTimeSpans,MMB.A.1906_#1,1904-uu-uu,
26170313-5269-59c3-8957-454147499657,e73_CreationTimeSpans,MMB.A.1907_#1,1904-12-11,
adf75b58-5cda-58dd-acaf-830609985be3,e73_CreationTimeSpans,MMB.A.1908_#1,1904-12-11,
ba4ea792-6417-52bd-8401-311b656086a5,e73_CreationTimeSpans,MMB.A.1909_#1,1904-12-12,
9268a28f-44ee-51e9-bc6c-88cb2940253d,e73_CreationTimeSpans,MMB.A.1910_#1,1904-uu-uu,
fc95e99a-2dc9-5dbf-a6cf-3f8dfbaaf5a2,e73_CreationTimeSpans,MMB.A.1911_#1,1904-uu-uu,
30e9c647-39fc-552c-afc6-b26046979bcf,e73_CreationTimeSpans,MMB.A.1912_#1,1904-12-14,
3088bcde-354b-50f0-a5a7-2afcb0a9fae1,e73_CreationTimeSpans,MMB.A.1913_#1,1904-uu-uu,
4ff9cf22-9d0a-5060-b43b-06cff5d28979,e73_CreationTimeSpans,MMB.A.1914_#1,1904-uu-uu,
05ac39ea-26d6-5aaa-a2bd-8703ab8fad44,e73_CreationTimeSpans,MMB.A.1915_#1,1904-12-14,
f707c032-2706-5b90-b903-340d00132fed,e73_CreationTimeSpans,MMB.A.1916_#1,1904-uu-uu,
76d4f942-2401-5b00-bfa6-eabcef53cf18,e73_CreationTimeSpans,MMB.A.1917_#1,1904-12-12,
32ce5610-e98c-5bef-a6dd-77afd371c67e,e73_CreationTimeSpans,MMB.A.1918_#1,1904-12-11,
d4d0e896-378b-526f-851e-7478a6c8a978,e73_CreationTimeSpans,MMB.A.1919_#1,1904-12-12,
dfd3832b-f237-5ad5-aa7d-66f26d308b08,e73_CreationTimeSpans,MMB.A.1920_#1,1904-uu-uu,
71664625-6771-509b-8f85-2a98fdd4055f,e73_CreationTimeSpans,MMB.A.1921_#1,1904-uu-uu,
541fbbe8-200f-5987-88f8-0b75bde9901a,e73_CreationTimeSpans,MMB.A.1922_#1,1904-uu-uu,
f62101f0-c1e0-516f-b080-00d6e4111f62,e73_CreationTimeSpans,MMB.A.1923_#1,1904-12-12,
459f6d13-d10a-5487-8ee7-3829215ac9cd,e73_CreationTimeSpans,MMB.A.1924_#1,1904-uu-uu,
821df251-4be1-58cc-818d-6263b1bfe7be,e73_CreationTimeSpans,MMB.A.1925_#1,1904-12-11,
977f4036-9528-516f-90aa-8ee9c056507e,e73_CreationTimeSpans,MMB.A.1926_#1,1904-12-11,
b00b9132-7251-5bcf-b49f-35edd0cc7a23,e73_CreationTimeSpans,MMB.A.1927_#1,1904-uu-uu,
ccc17fcc-b095-59c3-8f7c-04f00e202e61,e73_CreationTimeSpans,MMB.A.1928_#1,1904-12-10,
429eb4c3-3775-5840-9314-69032a3bc510,e73_CreationTimeSpans,MMB.A.1929_#1,1904-12-12,
cf0324df-74fd-5a21-a473-7e90695a2187,e73_CreationTimeSpans,MMB.A.1930_#1,1904-uu-uu,
d4211a7d-3987-5a8e-a0ab-062bab0db236,e73_CreationTimeSpans,MMB.A.1931_#1,1904-uu-uu,
79593ee1-68c3-57fe-b01e-383aae790008,e73_CreationTimeSpans,MMB.A.1932_#1,1904-12-12,
1c2a07e1-bcc1-578a-a127-f08286c45eb8,e73_CreationTimeSpans,MMB.A.1933_#1,1904-uu-uu,
06406567-cdde-5339-a4d8-42369d455ad9,e73_CreationTimeSpans,MMB.A.1934_#1,1904-uu-uu,
a6bebbae-67c3-59c1-89f1-4e6e5866559d,e73_CreationTimeSpans,MMB.A.1935_#1,1904-uu-uu,
3f344ca6-8693-50b0-bb9a-161ba0e804f5,e73_CreationTimeSpans,MMB.A.1936_#1,1904-12-12,
c8614061-8b69-558a-a5b2-e75e82ef83e2,e73_CreationTimeSpans,MMB.A.1937_#1,1904-uu-uu,
6fb8b160-527b-5ac9-a83a-d2e8c7bb5517,e73_CreationTimeSpans,MMB.A.1938_#1,1904-uu-uu,
1eef9c1d-edca-5c9f-9d37-47c1a271897c,e73_CreationTimeSpans,MMB.A.1939_#1,1904-12-10,
bf34cadb-d135-5260-bc73-a03485c0da10,e73_CreationTimeSpans,MMB.A.1940_#1,1904-12-10,
20062ed7-f85d-5cfb-a2d1-cb8496110957,e73_CreationTimeSpans,MMB.A.1941_#1,1904-12-11,
2916f0dd-5eab-5b51-a931-ee310942967d,e73_CreationTimeSpans,MMB.A.1942_#1,1904-uu-uu,
f65759fe-e307-5c4c-8101-5b62305cafdb,e73_CreationTimeSpans,MMB.A.1943_#1,1904-12-12,
d9d6eb5a-db3e-5f99-a477-b665d004ab8c,e73_CreationTimeSpans,MMB.A.1944_#1,1904-uu-uu,
819a9648-3a5c-597e-a20a-f590d130afc9,e73_CreationTimeSpans,MMB.A.1945_#1,1904-uu-uu,
f2fbcaca-0e58-57c7-9464-fb02c7ab90d7,e73_CreationTimeSpans,MMB.A.1946_#1,1904-12-11,
e72134bd-82dd-5fe9-a400-f153442bd982,e73_CreationTimeSpans,MMB.A.1947_#1,1904-12-12,
7014a831-dc52-57da-8b2f-444ecc73805b,e73_CreationTimeSpans,MMB.A.1948_#1,1904-12-14,
33eee665-19cd-5193-8819-e445855cc4a5,e73_CreationTimeSpans,MMB.A.1949_#1,1904-12-11,
ecf1af5b-2773-5ed6-b951-df1059f83146,e73_CreationTimeSpans,MMB.A.1950_#1,1904-12-11,
dd36b09e-a5fb-563f-a66b-3118e9b61eed,e73_CreationTimeSpans,MMB.A.1951_#1,1904-uu-uu,
309ac673-c8a8-58ee-9eb1-db153e76b30f,e73_CreationTimeSpans,MMB.A.1952_#1,1904-12-15,
02985840-ba36-5719-af6b-58b4248bf4b1,e73_CreationTimeSpans,MMB.A.1953_#1,1904-12-15,
0681f879-3bfc-54c4-8173-45319f16153a,e73_CreationTimeSpans,MMB.A.1954_#1,1904-12-11,
ad36f0ec-32a3-5a49-bf82-5a8640fea8a8,e73_CreationTimeSpans,MMB.A.1955_#1,1904-12-12,
5dbae95d-fb6c-511e-89f4-6713f54cdf1b,e73_CreationTimeSpans,MMB.A.1956_#1,1904-12-11,
c3915695-54c5-5c38-ab20-6506b7b49be2,e73_CreationTimeSpans,MMB.A.1957_#1,1904-12-14,
17232751-84f8-5cc7-a576-299226a273a4,e73_CreationTimeSpans,MMB.A.1958_#1,1904-12-14,
0da90e99-6e51-56a2-ae08-1cdecceafd6e,e73_CreationTimeSpans,MMB.A.1959_#1,1904-12-11,
6cd4f47e-38a2-5b8a-af33-bdc1a4a963ad,e73_CreationTimeSpans,MMB.A.1960_#1,1904-12-22,
7c3d35f1-e6b5-5dd0-87bb-0e2b8a853679,e73_CreationTimeSpans,MMB.A.1961_#1,1904-12-15,
1c3cba24-c59e-5ce5-b406-d36c13a02191,e73_CreationTimeSpans,MMB.A.1962_#1,1904-12-12,
5433c54b-12e9-5345-8dc8-8effe7e0b0d5,e73_CreationTimeSpans,MMB.A.1963_#1,1904-uu-uu,
8b66a07f-2075-56ae-9180-85cccc321419,e73_CreationTimeSpans,MMB.A.1964_#1,1904-uu-uu,
69c59ce2-c4d2-55d8-bb19-102c800bb3f2,e73_CreationTimeSpans,MMB.A.1965_#1,1904-12-13,
ceb76000-c3d9-5d27-8785-3f4ad72bbaab,e73_CreationTimeSpans,MMB.A.1966_#1,1904-12-13,
09d5f259-9af0-5c08-97a6-dc87e58cf1e0,e73_CreationTimeSpans,MMB.A.1967_#1,1904-12-14,
3137076c-2c79-5d06-af63-09963a70668d,e73_CreationTimeSpans,MMB.A.1968_#1,1904-12-11,
3f99e6a6-3890-580a-a601-46cce24d7360,e73_CreationTimeSpans,MMB.A.1969_#1,1904-12-12,
2aeb282f-d909-547a-b9fd-aad79bddb8b4,e73_CreationTimeSpans,MMB.A.1970_#1,1904-12-14,
6539dca4-e7a4-5468-8204-7fff79a0aa3f,e73_CreationTimeSpans,MMB.A.1971_#1,1904-uu-uu,
dd5e1457-0e46-5078-bc15-371046b82e20,e73_CreationTimeSpans,MMB.A.1972_#1,1904-uu-uu,
bb891ec4-0e60-59e1-8906-54b76fbab78b,e73_CreationTimeSpans,MMB.A.1973_#1,1904-12-12,
dafb72e5-9fb9-5c02-8771-ff36193935b4,e73_CreationTimeSpans,MMB.A.1974_#1,1904-uu-uu,
c2dec619-7e17-56c6-9f30-84c813433cee,e73_CreationTimeSpans,MMB.A.1975_#1,1904-12-11,
f18a6e32-5c86-52a1-b687-16256e5d958e,e73_CreationTimeSpans,MMB.A.1976_#1,1904-uu-uu,
a2165754-6e2d-58a1-8fcc-cb31149c8ac3,e73_CreationTimeSpans,MMB.A.1977_#1,1904-12-13,
f66e727a-b31b-5a91-b35e-2bcc47b450d3,e73_CreationTimeSpans,MMB.A.1978_#1,1904-uu-uu,
2f3e9b8c-8d14-5cc7-b849-1ed2d4566051,e73_CreationTimeSpans,MMB.A.1979_#1,1904-12-12,
f62c6130-4935-5692-997f-5580f290b375,e73_CreationTimeSpans,MMB.A.1980_#1,1904-12-20,
4a7853bb-435d-5e0e-b2c8-ee0d992e6e1c,e73_CreationTimeSpans,MMB.A.1981_#1,1904-12-15,
b984403c-3dfa-5fb7-b3fb-507db42f9ea5,e73_CreationTimeSpans,MMB.A.1982_#1,1904-12-12,
f914ae0c-62c4-502d-af9e-42b4f7878fa1,e73_CreationTimeSpans,MMB.A.1983_#1,1904-12-10,
71a91667-9c0d-5ba3-80a9-682d9654db84,e73_CreationTimeSpans,MMB.A.1984_#1,1904-12-12,
8dc835e3-f126-5e76-b25c-cfa5cc29ae61,e73_CreationTimeSpans,MMB.A.1985_#1,1904-uu-uu,
9d0090f3-4a1b-556b-aacb-0b42bad7fa80,e73_CreationTimeSpans,MMB.A.1986_#1,1904-uu-uu,
c401dabc-d7d8-52f5-95b4-0ffe5f6153b1,e73_CreationTimeSpans,MMB.A.1987_#1,1904-uu-uu,
cdd4fded-da3e-54ad-ab8a-4d291870722e,e73_CreationTimeSpans,MMB.A.1988_#1,1904-uu-uu,
9d76d09c-e93b-5b29-ab8a-dda441b78914,e73_CreationTimeSpans,MMB.A.1989_#1,1904-uu-uu,
e8e6294a-e3f5-5187-9553-08899347de69,e73_CreationTimeSpans,MMB.A.1990_#1,1904-uu-uu,
45ce1cdc-8b44-551c-844c-c1073de57326,e73_CreationTimeSpans,MMB.A.1991_#1,1904-uu-uu,
97ab7ba8-313f-5247-bc42-d0990df4e16b,e73_CreationTimeSpans,MMB.A.1992_#1,1904-uu-uu,
de791c08-fc90-54ff-b164-88badbca82e5,e73_CreationTimeSpans,MMB.A.1993_#1,1904-12-14,
193361ff-4ebf-5f93-a2fc-9f5ef6a3147d,e73_CreationTimeSpans,MMB.A.1994_#1,1904-12-19,
1c223e69-2699-57a6-8f35-03fd815b31cd,e73_CreationTimeSpans,MMB.A.1995_#1,1904-12-11,
c1297a3c-b9d6-5e77-838e-f7c42335edaf,e73_CreationTimeSpans,MMB.A.1996_#1,1904-12-12,
b97d1496-730e-502f-8707-2c027c503384,e73_CreationTimeSpans,MMB.A.1997_#1,1904-12-10,
99cea6fa-9bee-5b91-9df9-5c227ffb6cea,e73_CreationTimeSpans,MMB.A.1998_#1,1904-12-12,
8b352ba8-f529-52f1-9454-acc4723a2f09,e73_CreationTimeSpans,MMB.A.1999_#1,1904-12-13,
40556b95-14a1-5c50-89c8-4a0d46266192,e73_CreationTimeSpans,MMB.A.2000_#1,1904-12-16,
9b26af94-82b0-59b6-8a12-0d1fea550e62,e73_CreationTimeSpans,MMB.A.2001_#1,1904-uu-uu,
65a158de-d4af-5ab5-8ee0-4c27f2cea205,e73_CreationTimeSpans,MMB.A.2002_#1,1904-uu-uu,
a130a572-cca0-51f5-a84a-2aa7b61ec5d8,e73_CreationTimeSpans,MMB.A.2003_#1,1904-uu-uu,
8a5e822b-5b76-530d-9f45-99e3f8e93590,e73_CreationTimeSpans,MMB.A.2004_#1,1904-uu-uu,
7ba64b4a-1621-5ecb-b35f-274b0ecad7a2,e73_CreationTimeSpans,MMB.A.2005_#1,1904-uu-uu,
d41ace8f-e81a-5364-ba70-9f37973cd3d5,e73_CreationTimeSpans,MMB.A.2006_#1,1904-12-17,
1f33dfb4-d8da-562c-9db0-b282950822ac,e73_CreationTimeSpans,MMB.A.2007_#1,1904-12-14,
953be2bc-5c36-5e47-929d-8e1dc2f2f2d9,e73_CreationTimeSpans,MMB.A.2008_#1,1904-uu-uu,
9a5e6718-acdc-5a93-b777-27a6ba64dffe,e73_CreationTimeSpans,MMB.A.2009_#1,1904-uu-uu,
c04dcab4-4d65-5fe9-9118-c6eee80b26bb,e73_CreationTimeSpans,MMB.A.2010_#1,1904-uu-uu,
fa0ff10b-b48f-5716-9d43-cc73c8e3c332,e73_CreationTimeSpans,MMB.A.2011_#1,1904-uu-uu,
a455dd03-ded7-536b-8d73-6b1419587de1,e73_CreationTimeSpans,MMB.A.2012_#1,1904-uu-uu,
77cb4cb6-48b7-5f7a-93f2-f876f86cbbf9,e73_CreationTimeSpans,MMB.A.2013_#1,1904-12-11,
580b47b0-297d-59a0-adfb-3fade5329dba,e73_CreationTimeSpans,MMB.A.2014_#1,1904-12-12,
c539752e-54a6-58e3-8a0b-08c14e83d427,e73_CreationTimeSpans,MMB.A.2015_#1,1904-12-12,
26c50cb8-5797-56d4-80b4-cfdb7a5ebf73,e73_CreationTimeSpans,MMB.A.2016_#1,1904-12-12,
07423dce-e972-5886-9d66-e485e834558b,e73_CreationTimeSpans,MMB.A.2017_#1,1904-12-11,
eef48bfc-cb36-592e-bab6-7d433140ba10,e73_CreationTimeSpans,MMB.A.2018_#1,1904-uu-uu,
773d19dd-3210-53f0-b664-8ebe5f78a365,e73_CreationTimeSpans,MMB.A.2019_#1,1904-12-11,
a3c6741a-0b32-527b-a02e-3c11fbaa4d44,e73_CreationTimeSpans,MMB.A.2020_#1,1904-uu-uu,
e4fe5bc4-8c73-5862-a61d-7e0b225186e8,e73_CreationTimeSpans,MMB.A.2021_#1,1904-uu-uu,
f0141f4c-791b-5af4-ad31-afc027e36683,e73_CreationTimeSpans,MMB.A.2022_#1,1904-12-12,
08bf5494-fb24-52fc-ba35-9ead5e203e20,e73_CreationTimeSpans,MMB.A.2023_#1,1904-12-13,
5f8cf19f-c9d3-59ec-b5c5-ad545a23faff,e73_CreationTimeSpans,MMB.A.2024_#1,1904-12-10,
a6466a70-dd96-56ac-a4cb-0a99334407b7,e73_CreationTimeSpans,MMB.A.2025_#1,1904-uu-uu,
120ffa57-df83-5ba0-b351-9396a8c8fb85,e73_CreationTimeSpans,MMB.A.2026_#1,1904-12-11,
dc2022cd-991d-511d-a8a2-24bf8d1233f6,e73_CreationTimeSpans,MMB.A.2027_#1,1904-12-10,
c7156289-4f7a-5222-989b-8ec0ff6eba7f,e73_CreationTimeSpans,MMB.A.2028_#1,1904-12-13,
57cd5487-9dba-5ab1-8559-5c238499082f,e73_CreationTimeSpans,MMB.A.2029_#1,1904-uu-uu,
0356997c-be65-5fba-8559-893c767ddcb6,e73_CreationTimeSpans,MMB.A.2030_#1,1904-12-13,
4d7e1892-f5cf-59da-b782-84bf60f7d26e,e73_CreationTimeSpans,MMB.A.2031_#1,1904-12-11,
25f01993-1cf0-5e7e-9415-79a52533589c,e73_CreationTimeSpans,MMB.A.2032_#1,1904-12-11,
95f4d212-0109-5bd7-8f8d-3add04963d2e,e73_CreationTimeSpans,MMB.A.2033_#1,1904-uu-uu,
01c6277f-f997-5313-b6fe-55347e583da2,e73_CreationTimeSpans,MMB.A.2034_#1,1904-uu-uu,
3647c203-aeb5-57ce-a028-b2f2dd651642,e73_CreationTimeSpans,MMB.A.2035_#1,1904-uu-uu,
32b2dde0-aea6-5ebd-bb04-41710d269334,e73_CreationTimeSpans,MMB.A.2036_#1,1904-12-16,
0516857a-e0a2-54b4-8413-4e4b88040592,e73_CreationTimeSpans,MMB.A.2037_#1,1904-12-11,
0777d5a2-8346-569c-bc23-be1ee0198780,e73_CreationTimeSpans,MMB.A.2038_#1,1904-12-11,
0245ade7-eca4-598c-ab75-82764261c42f,e73_CreationTimeSpans,MMB.A.2039_#1,1904-12-11,
78413d1f-f477-512f-8fe6-7b5f7388dd3c,e73_CreationTimeSpans,MMB.A.2040_#1,1904-12-11,
682b83fb-f870-5f9c-9b2c-bff1ca7017f6,e73_CreationTimeSpans,MMB.A.2041_#1,1904-12-11,
2b9cb223-e9f5-550c-845e-e5b3565d7ccd,e73_CreationTimeSpans,MMB.A.2042_#1,1904-12-11,
26bb485c-d0b3-517b-a627-479985e3935a,e73_CreationTimeSpans,MMB.A.2043_#1,1904-12-11,
92b1bbd8-c00e-560f-a6eb-3b535df6d223,e73_CreationTimeSpans,MMB.A.2044_#1,1904-12-11,
1a94b6c1-a66a-53bd-9507-c6dfd1115c18,e73_CreationTimeSpans,MMB.A.2045_#1,1904-uu-uu,
d06fcc08-7ac1-550c-b691-50aab6ba976c,e73_CreationTimeSpans,MMB.A.2046_#1,1904-12-12,
c6a9c314-51a8-543e-b026-dfd82bc178ec,e73_CreationTimeSpans,MMB.A.2047_#1,1904-12-13,
d82b7d12-2e16-5285-bcf2-657a48b5afa3,e73_CreationTimeSpans,MMB.A.2048_#1,1904-12-12,
a1fc3cd8-6bde-524a-8107-65fdf632732d,e73_CreationTimeSpans,MMB.A.2049_#1,1904-uu-uu,
6de1c10c-756f-5797-84ff-e2f178fc7c35,e73_CreationTimeSpans,MMB.A.2050_#1,1904-12-12,
9a1c601b-72a5-5704-94d5-07e2330cfde4,e73_CreationTimeSpans,MMB.A.2051_#1,1904-12-12,
01a6ea9b-cbca-54e3-93ea-ebcabf7672b0,e73_CreationTimeSpans,MMB.A.2052_#1,1904-12-12,
61ea802d-ab65-5b61-a667-ff51a4fdd6f1,e73_CreationTimeSpans,MMB.A.2053_#1,1904-12-11,
58fbb9db-7e14-5699-9f7b-801c88cf94c8,e73_CreationTimeSpans,MMB.A.2054_#1,1904-uu-uu,
46ca7b02-5149-5846-a902-a566cb86b981,e73_CreationTimeSpans,MMB.A.2055_#1,1904-12-12,
f221458e-c1ed-5ec1-8507-2dcaceb0f1f4,e73_CreationTimeSpans,MMB.A.2056_#1,1904-uu-uu,
89b5196e-9bdc-5650-b9b5-3b8563081c65,e73_CreationTimeSpans,MMB.A.2057_#1,1904-12-16,
ad234ea1-52a4-5ab8-8f8c-786f9d316560,e73_CreationTimeSpans,MMB.A.2058_#1,1904-12-11,
a5acc3d7-8fc2-58a6-bf3d-a13fcbf6121f,e73_CreationTimeSpans,MMB.A.2059_#1,1904-12-12,
62b0ab04-8c38-526b-9279-2abf62aa85b9,e73_CreationTimeSpans,MMB.A.2060_#1,1904-12-11,
350fe889-ae7c-5405-866c-50f33c3e2e5e,e73_CreationTimeSpans,MMB.A.2061_#1,1904-uu-uu,
9ace2545-11f9-56f0-a773-ae05abaed38e,e73_CreationTimeSpans,MMB.A.2062_#1,1904-12-11,
1a5d8341-5c9d-563a-b8e2-8b4c14e1466c,e73_CreationTimeSpans,MMB.A.2063_#1,1904-12-10,
488c0a0e-372c-5cbc-85fa-83aa65841733,e73_CreationTimeSpans,MMB.A.2064_#1,1904-12-12,
6d685afe-3c0a-510d-a4df-0bb16452d5dc,e73_CreationTimeSpans,MMB.A.2065_#1,1904-12-12,
082d459b-eae4-5078-b324-3124ebefe996,e73_CreationTimeSpans,MMB.A.2066_#1,1904-12-10,
44057243-86fb-51b3-8597-eddba6bde561,e73_CreationTimeSpans,MMB.A.2067_#1,1904-uu-uu,
501feb02-f4d6-5980-a242-861dc3e5352b,e73_CreationTimeSpans,MMB.A.2068_#1,1904-uu-uu,
45de85b0-fc42-5ec5-880f-e253694aa7fd,e73_CreationTimeSpans,MMB.A.2069_#1,1904-12-12,
f92f9658-59bd-5036-9737-d77d14f52871,e73_CreationTimeSpans,MMB.A.2070_#1,1904-12-11,
767d622d-d402-5d9f-98df-b85ea123ecd3,e73_CreationTimeSpans,MMB.A.2071_#1,1904-12-11,
795d229a-1b82-57da-97cf-0a43f599975d,e73_CreationTimeSpans,MMB.A.2072_#1,1904-12-10,
094d484b-3ac6-53cc-9ca6-0b415d897041,e73_CreationTimeSpans,MMB.A.2073_#1,1904-12-12,
f7004aff-f2d1-5290-ae18-a3da7837439a,e73_CreationTimeSpans,MMB.A.2074_#1,1904-12-15,
9cd002d6-c4d7-5734-9bc0-acbf3ae03f90,e73_CreationTimeSpans,MMB.A.2075_#1,1904-12-16,
7483eb40-a7dd-540e-b853-65a58e16e7c8,e73_CreationTimeSpans,MMB.A.2076_#1,1904-uu-uu,
998a9348-1293-5e7d-a109-526ac3be61ca,e73_CreationTimeSpans,MMB.A.2077_#1,1904-12-11,
2a5c0758-76ab-5826-bf18-d493922c32ce,e73_CreationTimeSpans,MMB.A.2078_#1,1904-12-12,
277bfd5b-7e19-5dd6-a915-dbb8fb1487de,e73_CreationTimeSpans,MMB.A.2079_#1,1904-12-12,
9dc43949-b240-5e62-b26f-8c27960f560b,e73_CreationTimeSpans,MMB.A.2080_#1,1904-12-11,
bcc5c648-1ff8-50bf-aab7-d8b3d96df649,e73_CreationTimeSpans,MMB.A.2081_#1,1904-uu-uu,
4a9706a5-ce5d-5aed-8c58-67a5a7fe8b2f,e73_CreationTimeSpans,MMB.A.2082_#1,1904-12-15,
01f6242b-b921-53ce-acdd-558b48973d24,e73_CreationTimeSpans,MMB.A.2083_#1,1904-12-14,
85e1c2fc-60c4-53e4-ab08-c9ce1e33532f,e73_CreationTimeSpans,MMB.A.2084_#1,1904-12-14,
c0505f0d-1ecf-5490-beda-61e3068b6291,e73_CreationTimeSpans,MMB.A.2085_#1,1904-12-13,
dfeca35c-0a5a-5279-98c5-0eb27b0df242,e73_CreationTimeSpans,MMB.A.2086_#1,1904-12-12,
ae18a968-ad68-5736-9144-c661aa7032da,e73_CreationTimeSpans,MMB.A.2087_#1,1904-12-12,
83c6ca12-5d8e-5d44-9399-f0e934bb55af,e73_CreationTimeSpans,MMB.A.2088_#1,1904-12-17,
02ed53be-409d-504a-9dbb-40043241997b,e73_CreationTimeSpans,MMB.A.2089_#1,1904-12-11,
b73810b9-5b4c-582b-95bd-98f8a058caba,e73_CreationTimeSpans,MMB.A.2090_#1,1904-12-11,
e0d38e9d-4b2f-5b6f-912c-6af063d8aca9,e73_CreationTimeSpans,MMB.A.2091_#1,1904-uu-uu,
