ResourceID,card,order,Keeper,Object Number,Object Identifier,archive_code,Warehouse Location (begin),Warehouse Location (end),Material,Production Technique Type,Object Type,Document status
34f22735-6c14-5f27-8b4b-33eccd546a18,AA,0,Museum Mayer van den Bergh,MMB.A.1882_#1,https://data.MMB.be/ark:/24970/34f22735-6c14-5f27-8b4b-33eccd546a18,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
5c4a66a0-5af3-58d7-be8a-745b32833bca,AA,0,Museum Mayer van den Bergh,MMB.A.1883_#1,https://data.MMB.be/ark:/24970/5c4a66a0-5af3-58d7-be8a-745b32833bca,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
5fd8019f-c1e0-5ff4-9511-05a68e764cc5,AA,0,Museum Mayer van den Bergh,MMB.A.1884_#1,https://data.MMB.be/ark:/24970/5fd8019f-c1e0-5ff4-9511-05a68e764cc5,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
b74f00eb-d81f-5a49-9814-9469441074c1,AA,0,Museum Mayer van den Bergh,MMB.A.1885_#1,https://data.MMB.be/ark:/24970/b74f00eb-d81f-5a49-9814-9469441074c1,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
b1c2af79-659e-5c4d-8fd4-925df4e6c4cc,AA,0,Museum Mayer van den Bergh,MMB.A.1886_#1,https://data.MMB.be/ark:/24970/b1c2af79-659e-5c4d-8fd4-925df4e6c4cc,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
19aa22ea-7c9c-5a0f-8da3-00735eef6d25,AA,0,Museum Mayer van den Bergh,MMB.A.1887_#1,https://data.MMB.be/ark:/24970/19aa22ea-7c9c-5a0f-8da3-00735eef6d25,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
8f574f6c-f2cc-51ec-81e5-b56ee111dde5,AA,0,Museum Mayer van den Bergh,MMB.A.1888_#1,https://data.MMB.be/ark:/24970/8f574f6c-f2cc-51ec-81e5-b56ee111dde5,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
fe6a6087-c717-59ce-8ed7-974eee9d006c,AA,0,Museum Mayer van den Bergh,MMB.A.1889_#1,https://data.MMB.be/ark:/24970/fe6a6087-c717-59ce-8ed7-974eee9d006c,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
878575f8-11b2-50a3-ab4d-0def675e0f2a,AA,0,Museum Mayer van den Bergh,MMB.A.1890_#1,https://data.MMB.be/ark:/24970/878575f8-11b2-50a3-ab4d-0def675e0f2a,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
c2c14f64-7f86-598c-8d2e-e6325649392d,AA,0,Museum Mayer van den Bergh,MMB.A.1891_#1,https://data.MMB.be/ark:/24970/c2c14f64-7f86-598c-8d2e-e6325649392d,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
38d180db-d38f-588e-a9c6-4c6de881e0a3,AA,0,Museum Mayer van den Bergh,MMB.A.1892_#1,https://data.MMB.be/ark:/24970/38d180db-d38f-588e-a9c6-4c6de881e0a3,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
a9e6ddfa-0a6b-545f-bd5c-3885ec5c92f3,AA,0,Museum Mayer van den Bergh,MMB.A.1893_#1,https://data.MMB.be/ark:/24970/a9e6ddfa-0a6b-545f-bd5c-3885ec5c92f3,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,visiting cards,
3d5228fc-d0e8-58d6-ae0f-67b214b040a7,AA,0,Museum Mayer van den Bergh,MMB.A.1894_#1,https://data.MMB.be/ark:/24970/3d5228fc-d0e8-58d6-ae0f-67b214b040a7,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
986e9aa2-529d-5b50-a2e8-bf5d3b4eee5f,AA,0,Museum Mayer van den Bergh,MMB.A.1895_#1,https://data.MMB.be/ark:/24970/986e9aa2-529d-5b50-a2e8-bf5d3b4eee5f,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
ef64a82b-f5fa-5d90-8c28-790f04b8ec94,AA,0,Museum Mayer van den Bergh,MMB.A.1896_#1,https://data.MMB.be/ark:/24970/ef64a82b-f5fa-5d90-8c28-790f04b8ec94,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
68e567fe-2a93-5f9d-8e4b-382bedcacce7,AA,0,Museum Mayer van den Bergh,MMB.A.1897_#1,https://data.MMB.be/ark:/24970/68e567fe-2a93-5f9d-8e4b-382bedcacce7,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
a234a9c1-bd89-5d13-b9c8-02ec97189fac,AA,0,Museum Mayer van den Bergh,MMB.A.1898_#1,https://data.MMB.be/ark:/24970/a234a9c1-bd89-5d13-b9c8-02ec97189fac,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
bb9e604c-cbf9-569b-b754-759248dbce39,AA,0,Museum Mayer van den Bergh,MMB.A.1899_#1,https://data.MMB.be/ark:/24970/bb9e604c-cbf9-569b-b754-759248dbce39,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
a5c48a2e-280e-5778-a934-d3df35b2c2fa,AA,0,Museum Mayer van den Bergh,MMB.A.1900_#1,https://data.MMB.be/ark:/24970/a5c48a2e-280e-5778-a934-d3df35b2c2fa,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
71b1a631-93e1-5884-ab9c-7bf3ac97bfbe,AA,0,Museum Mayer van den Bergh,MMB.A.1901_#1,https://data.MMB.be/ark:/24970/71b1a631-93e1-5884-ab9c-7bf3ac97bfbe,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
e32611f0-7e3f-5fae-8f8b-3e565569f613,AA,0,Museum Mayer van den Bergh,MMB.A.1902_#1,https://data.MMB.be/ark:/24970/e32611f0-7e3f-5fae-8f8b-3e565569f613,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
df3297af-09b4-5c3e-84b9-0ac52aa13b1b,AA,0,Museum Mayer van den Bergh,MMB.A.1903_#1,https://data.MMB.be/ark:/24970/df3297af-09b4-5c3e-84b9-0ac52aa13b1b,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
a006c8f6-75bd-5654-be76-e75338b7ce66,AA,0,Museum Mayer van den Bergh,MMB.A.1904_#1,https://data.MMB.be/ark:/24970/a006c8f6-75bd-5654-be76-e75338b7ce66,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
02ee0496-faa8-595f-9868-c3c30ae7319c,AA,0,Museum Mayer van den Bergh,MMB.A.1905_#1,https://data.MMB.be/ark:/24970/02ee0496-faa8-595f-9868-c3c30ae7319c,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
1f3198f2-a25f-5049-8484-5871ca92110f,AA,0,Museum Mayer van den Bergh,MMB.A.1906_#1,https://data.MMB.be/ark:/24970/1f3198f2-a25f-5049-8484-5871ca92110f,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
26170313-5269-59c3-8957-454147499657,AA,0,Museum Mayer van den Bergh,MMB.A.1907_#1,https://data.MMB.be/ark:/24970/26170313-5269-59c3-8957-454147499657,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
adf75b58-5cda-58dd-acaf-830609985be3,AA,0,Museum Mayer van den Bergh,MMB.A.1908_#1,https://data.MMB.be/ark:/24970/adf75b58-5cda-58dd-acaf-830609985be3,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
ba4ea792-6417-52bd-8401-311b656086a5,AA,0,Museum Mayer van den Bergh,MMB.A.1909_#1,https://data.MMB.be/ark:/24970/ba4ea792-6417-52bd-8401-311b656086a5,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
9268a28f-44ee-51e9-bc6c-88cb2940253d,AA,0,Museum Mayer van den Bergh,MMB.A.1910_#1,https://data.MMB.be/ark:/24970/9268a28f-44ee-51e9-bc6c-88cb2940253d,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
fc95e99a-2dc9-5dbf-a6cf-3f8dfbaaf5a2,AA,0,Museum Mayer van den Bergh,MMB.A.1911_#1,https://data.MMB.be/ark:/24970/fc95e99a-2dc9-5dbf-a6cf-3f8dfbaaf5a2,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
30e9c647-39fc-552c-afc6-b26046979bcf,AA,0,Museum Mayer van den Bergh,MMB.A.1912_#1,https://data.MMB.be/ark:/24970/30e9c647-39fc-552c-afc6-b26046979bcf,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
3088bcde-354b-50f0-a5a7-2afcb0a9fae1,AA,0,Museum Mayer van den Bergh,MMB.A.1913_#1,https://data.MMB.be/ark:/24970/3088bcde-354b-50f0-a5a7-2afcb0a9fae1,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
4ff9cf22-9d0a-5060-b43b-06cff5d28979,AA,0,Museum Mayer van den Bergh,MMB.A.1914_#1,https://data.MMB.be/ark:/24970/4ff9cf22-9d0a-5060-b43b-06cff5d28979,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
05ac39ea-26d6-5aaa-a2bd-8703ab8fad44,AA,0,Museum Mayer van den Bergh,MMB.A.1915_#1,https://data.MMB.be/ark:/24970/05ac39ea-26d6-5aaa-a2bd-8703ab8fad44,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
f707c032-2706-5b90-b903-340d00132fed,AA,0,Museum Mayer van den Bergh,MMB.A.1916_#1,https://data.MMB.be/ark:/24970/f707c032-2706-5b90-b903-340d00132fed,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
76d4f942-2401-5b00-bfa6-eabcef53cf18,AA,0,Museum Mayer van den Bergh,MMB.A.1917_#1,https://data.MMB.be/ark:/24970/76d4f942-2401-5b00-bfa6-eabcef53cf18,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
32ce5610-e98c-5bef-a6dd-77afd371c67e,AA,0,Museum Mayer van den Bergh,MMB.A.1918_#1,https://data.MMB.be/ark:/24970/32ce5610-e98c-5bef-a6dd-77afd371c67e,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
d4d0e896-378b-526f-851e-7478a6c8a978,AA,0,Museum Mayer van den Bergh,MMB.A.1919_#1,https://data.MMB.be/ark:/24970/d4d0e896-378b-526f-851e-7478a6c8a978,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
dfd3832b-f237-5ad5-aa7d-66f26d308b08,AA,0,Museum Mayer van den Bergh,MMB.A.1920_#1,https://data.MMB.be/ark:/24970/dfd3832b-f237-5ad5-aa7d-66f26d308b08,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
71664625-6771-509b-8f85-2a98fdd4055f,AA,0,Museum Mayer van den Bergh,MMB.A.1921_#1,https://data.MMB.be/ark:/24970/71664625-6771-509b-8f85-2a98fdd4055f,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
541fbbe8-200f-5987-88f8-0b75bde9901a,AA,0,Museum Mayer van den Bergh,MMB.A.1922_#1,https://data.MMB.be/ark:/24970/541fbbe8-200f-5987-88f8-0b75bde9901a,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
f62101f0-c1e0-516f-b080-00d6e4111f62,AA,0,Museum Mayer van den Bergh,MMB.A.1923_#1,https://data.MMB.be/ark:/24970/f62101f0-c1e0-516f-b080-00d6e4111f62,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
459f6d13-d10a-5487-8ee7-3829215ac9cd,AA,0,Museum Mayer van den Bergh,MMB.A.1924_#1,https://data.MMB.be/ark:/24970/459f6d13-d10a-5487-8ee7-3829215ac9cd,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
821df251-4be1-58cc-818d-6263b1bfe7be,AA,0,Museum Mayer van den Bergh,MMB.A.1925_#1,https://data.MMB.be/ark:/24970/821df251-4be1-58cc-818d-6263b1bfe7be,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
977f4036-9528-516f-90aa-8ee9c056507e,AA,0,Museum Mayer van den Bergh,MMB.A.1926_#1,https://data.MMB.be/ark:/24970/977f4036-9528-516f-90aa-8ee9c056507e,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
b00b9132-7251-5bcf-b49f-35edd0cc7a23,AA,0,Museum Mayer van den Bergh,MMB.A.1927_#1,https://data.MMB.be/ark:/24970/b00b9132-7251-5bcf-b49f-35edd0cc7a23,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
ccc17fcc-b095-59c3-8f7c-04f00e202e61,AA,0,Museum Mayer van den Bergh,MMB.A.1928_#1,https://data.MMB.be/ark:/24970/ccc17fcc-b095-59c3-8f7c-04f00e202e61,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
429eb4c3-3775-5840-9314-69032a3bc510,AA,0,Museum Mayer van den Bergh,MMB.A.1929_#1,https://data.MMB.be/ark:/24970/429eb4c3-3775-5840-9314-69032a3bc510,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
cf0324df-74fd-5a21-a473-7e90695a2187,AA,0,Museum Mayer van den Bergh,MMB.A.1930_#1,https://data.MMB.be/ark:/24970/cf0324df-74fd-5a21-a473-7e90695a2187,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
d4211a7d-3987-5a8e-a0ab-062bab0db236,AA,0,Museum Mayer van den Bergh,MMB.A.1931_#1,https://data.MMB.be/ark:/24970/d4211a7d-3987-5a8e-a0ab-062bab0db236,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
79593ee1-68c3-57fe-b01e-383aae790008,AA,0,Museum Mayer van den Bergh,MMB.A.1932_#1,https://data.MMB.be/ark:/24970/79593ee1-68c3-57fe-b01e-383aae790008,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
1c2a07e1-bcc1-578a-a127-f08286c45eb8,AA,0,Museum Mayer van den Bergh,MMB.A.1933_#1,https://data.MMB.be/ark:/24970/1c2a07e1-bcc1-578a-a127-f08286c45eb8,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
06406567-cdde-5339-a4d8-42369d455ad9,AA,0,Museum Mayer van den Bergh,MMB.A.1934_#1,https://data.MMB.be/ark:/24970/06406567-cdde-5339-a4d8-42369d455ad9,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
a6bebbae-67c3-59c1-89f1-4e6e5866559d,AA,0,Museum Mayer van den Bergh,MMB.A.1935_#1,https://data.MMB.be/ark:/24970/a6bebbae-67c3-59c1-89f1-4e6e5866559d,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
3f344ca6-8693-50b0-bb9a-161ba0e804f5,AA,0,Museum Mayer van den Bergh,MMB.A.1936_#1,https://data.MMB.be/ark:/24970/3f344ca6-8693-50b0-bb9a-161ba0e804f5,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
c8614061-8b69-558a-a5b2-e75e82ef83e2,AA,0,Museum Mayer van den Bergh,MMB.A.1937_#1,https://data.MMB.be/ark:/24970/c8614061-8b69-558a-a5b2-e75e82ef83e2,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
6fb8b160-527b-5ac9-a83a-d2e8c7bb5517,AA,0,Museum Mayer van den Bergh,MMB.A.1938_#1,https://data.MMB.be/ark:/24970/6fb8b160-527b-5ac9-a83a-d2e8c7bb5517,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
1eef9c1d-edca-5c9f-9d37-47c1a271897c,AA,0,Museum Mayer van den Bergh,MMB.A.1939_#1,https://data.MMB.be/ark:/24970/1eef9c1d-edca-5c9f-9d37-47c1a271897c,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
bf34cadb-d135-5260-bc73-a03485c0da10,AA,0,Museum Mayer van den Bergh,MMB.A.1940_#1,https://data.MMB.be/ark:/24970/bf34cadb-d135-5260-bc73-a03485c0da10,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
20062ed7-f85d-5cfb-a2d1-cb8496110957,AA,0,Museum Mayer van den Bergh,MMB.A.1941_#1,https://data.MMB.be/ark:/24970/20062ed7-f85d-5cfb-a2d1-cb8496110957,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
2916f0dd-5eab-5b51-a931-ee310942967d,AA,0,Museum Mayer van den Bergh,MMB.A.1942_#1,https://data.MMB.be/ark:/24970/2916f0dd-5eab-5b51-a931-ee310942967d,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
f65759fe-e307-5c4c-8101-5b62305cafdb,AA,0,Museum Mayer van den Bergh,MMB.A.1943_#1,https://data.MMB.be/ark:/24970/f65759fe-e307-5c4c-8101-5b62305cafdb,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
d9d6eb5a-db3e-5f99-a477-b665d004ab8c,AA,0,Museum Mayer van den Bergh,MMB.A.1944_#1,https://data.MMB.be/ark:/24970/d9d6eb5a-db3e-5f99-a477-b665d004ab8c,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
819a9648-3a5c-597e-a20a-f590d130afc9,AA,0,Museum Mayer van den Bergh,MMB.A.1945_#1,https://data.MMB.be/ark:/24970/819a9648-3a5c-597e-a20a-f590d130afc9,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
f2fbcaca-0e58-57c7-9464-fb02c7ab90d7,AA,0,Museum Mayer van den Bergh,MMB.A.1946_#1,https://data.MMB.be/ark:/24970/f2fbcaca-0e58-57c7-9464-fb02c7ab90d7,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
e72134bd-82dd-5fe9-a400-f153442bd982,AA,0,Museum Mayer van den Bergh,MMB.A.1947_#1,https://data.MMB.be/ark:/24970/e72134bd-82dd-5fe9-a400-f153442bd982,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
7014a831-dc52-57da-8b2f-444ecc73805b,AA,0,Museum Mayer van den Bergh,MMB.A.1948_#1,https://data.MMB.be/ark:/24970/7014a831-dc52-57da-8b2f-444ecc73805b,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
33eee665-19cd-5193-8819-e445855cc4a5,AA,0,Museum Mayer van den Bergh,MMB.A.1949_#1,https://data.MMB.be/ark:/24970/33eee665-19cd-5193-8819-e445855cc4a5,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
ecf1af5b-2773-5ed6-b951-df1059f83146,AA,0,Museum Mayer van den Bergh,MMB.A.1950_#1,https://data.MMB.be/ark:/24970/ecf1af5b-2773-5ed6-b951-df1059f83146,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
dd36b09e-a5fb-563f-a66b-3118e9b61eed,AA,0,Museum Mayer van den Bergh,MMB.A.1951_#1,https://data.MMB.be/ark:/24970/dd36b09e-a5fb-563f-a66b-3118e9b61eed,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
309ac673-c8a8-58ee-9eb1-db153e76b30f,AA,0,Museum Mayer van den Bergh,MMB.A.1952_#1,https://data.MMB.be/ark:/24970/309ac673-c8a8-58ee-9eb1-db153e76b30f,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
02985840-ba36-5719-af6b-58b4248bf4b1,AA,0,Museum Mayer van den Bergh,MMB.A.1953_#1,https://data.MMB.be/ark:/24970/02985840-ba36-5719-af6b-58b4248bf4b1,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
0681f879-3bfc-54c4-8173-45319f16153a,AA,0,Museum Mayer van den Bergh,MMB.A.1954_#1,https://data.MMB.be/ark:/24970/0681f879-3bfc-54c4-8173-45319f16153a,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
ad36f0ec-32a3-5a49-bf82-5a8640fea8a8,AA,0,Museum Mayer van den Bergh,MMB.A.1955_#1,https://data.MMB.be/ark:/24970/ad36f0ec-32a3-5a49-bf82-5a8640fea8a8,MMB.A.I.B.3.a,Doos A.XIV,,ink,handwriting,postcards,
5dbae95d-fb6c-511e-89f4-6713f54cdf1b,AA,0,Museum Mayer van den Bergh,MMB.A.1956_#1,https://data.MMB.be/ark:/24970/5dbae95d-fb6c-511e-89f4-6713f54cdf1b,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
c3915695-54c5-5c38-ab20-6506b7b49be2,AA,0,Museum Mayer van den Bergh,MMB.A.1957_#1,https://data.MMB.be/ark:/24970/c3915695-54c5-5c38-ab20-6506b7b49be2,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
17232751-84f8-5cc7-a576-299226a273a4,AA,0,Museum Mayer van den Bergh,MMB.A.1958_#1,https://data.MMB.be/ark:/24970/17232751-84f8-5cc7-a576-299226a273a4,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
0da90e99-6e51-56a2-ae08-1cdecceafd6e,AA,0,Museum Mayer van den Bergh,MMB.A.1959_#1,https://data.MMB.be/ark:/24970/0da90e99-6e51-56a2-ae08-1cdecceafd6e,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
6cd4f47e-38a2-5b8a-af33-bdc1a4a963ad,AA,0,Museum Mayer van den Bergh,MMB.A.1960_#1,https://data.MMB.be/ark:/24970/6cd4f47e-38a2-5b8a-af33-bdc1a4a963ad,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
7c3d35f1-e6b5-5dd0-87bb-0e2b8a853679,AA,0,Museum Mayer van den Bergh,MMB.A.1961_#1,https://data.MMB.be/ark:/24970/7c3d35f1-e6b5-5dd0-87bb-0e2b8a853679,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
1c3cba24-c59e-5ce5-b406-d36c13a02191,AA,0,Museum Mayer van den Bergh,MMB.A.1962_#1,https://data.MMB.be/ark:/24970/1c3cba24-c59e-5ce5-b406-d36c13a02191,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
5433c54b-12e9-5345-8dc8-8effe7e0b0d5,AA,0,Museum Mayer van den Bergh,MMB.A.1963_#1,https://data.MMB.be/ark:/24970/5433c54b-12e9-5345-8dc8-8effe7e0b0d5,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
8b66a07f-2075-56ae-9180-85cccc321419,AA,0,Museum Mayer van den Bergh,MMB.A.1964_#1,https://data.MMB.be/ark:/24970/8b66a07f-2075-56ae-9180-85cccc321419,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,letters (correspondence),
69c59ce2-c4d2-55d8-bb19-102c800bb3f2,AA,0,Museum Mayer van den Bergh,MMB.A.1965_#1,https://data.MMB.be/ark:/24970/69c59ce2-c4d2-55d8-bb19-102c800bb3f2,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,postcards,
ceb76000-c3d9-5d27-8785-3f4ad72bbaab,AA,0,Museum Mayer van den Bergh,MMB.A.1966_#1,https://data.MMB.be/ark:/24970/ceb76000-c3d9-5d27-8785-3f4ad72bbaab,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,postcards,
09d5f259-9af0-5c08-97a6-dc87e58cf1e0,AA,0,Museum Mayer van den Bergh,MMB.A.1967_#1,https://data.MMB.be/ark:/24970/09d5f259-9af0-5c08-97a6-dc87e58cf1e0,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,postcards,
3137076c-2c79-5d06-af63-09963a70668d,AA,0,Museum Mayer van den Bergh,MMB.A.1968_#1,https://data.MMB.be/ark:/24970/3137076c-2c79-5d06-af63-09963a70668d,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,postcards,
3f99e6a6-3890-580a-a601-46cce24d7360,AA,0,Museum Mayer van den Bergh,MMB.A.1969_#1,https://data.MMB.be/ark:/24970/3f99e6a6-3890-580a-a601-46cce24d7360,MMB.A.I.B.3.b,Doos A.XIV,,ink,handwriting,postcards,
2aeb282f-d909-547a-b9fd-aad79bddb8b4,AA,0,Museum Mayer van den Bergh,MMB.A.1970_#1,https://data.MMB.be/ark:/24970/2aeb282f-d909-547a-b9fd-aad79bddb8b4,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
6539dca4-e7a4-5468-8204-7fff79a0aa3f,AA,0,Museum Mayer van den Bergh,MMB.A.1971_#1,https://data.MMB.be/ark:/24970/6539dca4-e7a4-5468-8204-7fff79a0aa3f,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
dd5e1457-0e46-5078-bc15-371046b82e20,AA,0,Museum Mayer van den Bergh,MMB.A.1972_#1,https://data.MMB.be/ark:/24970/dd5e1457-0e46-5078-bc15-371046b82e20,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
bb891ec4-0e60-59e1-8906-54b76fbab78b,AA,0,Museum Mayer van den Bergh,MMB.A.1973_#1,https://data.MMB.be/ark:/24970/bb891ec4-0e60-59e1-8906-54b76fbab78b,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
dafb72e5-9fb9-5c02-8771-ff36193935b4,AA,0,Museum Mayer van den Bergh,MMB.A.1974_#1,https://data.MMB.be/ark:/24970/dafb72e5-9fb9-5c02-8771-ff36193935b4,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
c2dec619-7e17-56c6-9f30-84c813433cee,AA,0,Museum Mayer van den Bergh,MMB.A.1975_#1,https://data.MMB.be/ark:/24970/c2dec619-7e17-56c6-9f30-84c813433cee,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
f18a6e32-5c86-52a1-b687-16256e5d958e,AA,0,Museum Mayer van den Bergh,MMB.A.1976_#1,https://data.MMB.be/ark:/24970/f18a6e32-5c86-52a1-b687-16256e5d958e,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
a2165754-6e2d-58a1-8fcc-cb31149c8ac3,AA,0,Museum Mayer van den Bergh,MMB.A.1977_#1,https://data.MMB.be/ark:/24970/a2165754-6e2d-58a1-8fcc-cb31149c8ac3,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
f66e727a-b31b-5a91-b35e-2bcc47b450d3,AA,0,Museum Mayer van den Bergh,MMB.A.1978_#1,https://data.MMB.be/ark:/24970/f66e727a-b31b-5a91-b35e-2bcc47b450d3,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
2f3e9b8c-8d14-5cc7-b849-1ed2d4566051,AA,0,Museum Mayer van den Bergh,MMB.A.1979_#1,https://data.MMB.be/ark:/24970/2f3e9b8c-8d14-5cc7-b849-1ed2d4566051,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
f62c6130-4935-5692-997f-5580f290b375,AA,0,Museum Mayer van den Bergh,MMB.A.1980_#1,https://data.MMB.be/ark:/24970/f62c6130-4935-5692-997f-5580f290b375,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
4a7853bb-435d-5e0e-b2c8-ee0d992e6e1c,AA,0,Museum Mayer van den Bergh,MMB.A.1981_#1,https://data.MMB.be/ark:/24970/4a7853bb-435d-5e0e-b2c8-ee0d992e6e1c,MMB.A.I.B.3.b,Doos A.XV,,ink,handwriting,postcards,
