ResourceID,card,order,Keeper,Object Number,Object Identifier,archive_code,Warehouse Location (begin),Warehouse Location (end),Object Type
4f35d2a0-2f6a-5997-8e24-f41fa3b1d575,AA,0,MMB,MMB.A.1617_#1,https://data.MMB.be/ark:/24970/4f35d2a0-2f6a-5997-8e24-f41fa3b1d575,MMB.A.I.B.1,Doos A.XII,,cards (information artifacts)
6a76a6ae-40d2-503f-9900-6533c63b8eb0,AA,0,MMB,MMB.A.1619_#1,https://data.MMB.be/ark:/24970/6a76a6ae-40d2-503f-9900-6533c63b8eb0,MMB.A.I.E.3,Doos A.XII,,
b4a53c11-8a76-5514-94b3-fce846aed1df,AA,0,MMB,MMB.A.1620_#1,https://data.MMB.be/ark:/24970/b4a53c11-8a76-5514-94b3-fce846aed1df,MMB.A.I.E.3,Doos A.XII,,cards (information artifacts)
c7d5953a-75e4-5a06-8507-90ed5e5e3e3a,AA,0,MMB,MMB.A.1621_#1,https://data.MMB.be/ark:/24970/c7d5953a-75e4-5a06-8507-90ed5e5e3e3a,MMB.A.I.E.3,Doos A.XII,,cards (information artifacts)
16259653-8ddd-570a-b5ba-4dde37eaae05,AA,0,MMB,MMB.A.1639_#1,https://data.MMB.be/ark:/24970/16259653-8ddd-570a-b5ba-4dde37eaae05,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
9038d002-c04e-5817-9524-c7dc4af43350,AA,0,MMB,MMB.A.1649_#1,https://data.MMB.be/ark:/24970/9038d002-c04e-5817-9524-c7dc4af43350,MMB.A.I.A.4.c,Doos A.XII,,Financiële stukken en akten
9858ba90-8eb0-531b-8d00-3c80a7c55d91,AA,0,MMB,MMB.A.1651_#1,https://data.MMB.be/ark:/24970/9858ba90-8eb0-531b-8d00-3c80a7c55d91,MMB.A.I.B.1,Doos A.XII,,files (document groupings)
dad91f9a-76c8-5359-be79-15ee37fc8f6e,AA,0,MMB,MMB.A.1652_#1,https://data.MMB.be/ark:/24970/dad91f9a-76c8-5359-be79-15ee37fc8f6e,MMB.A.I.B.1,Doos A.XII,,files (document groupings)
e3710cb0-ef62-5c56-b4a2-81ae31979ba7,AA,0,MMB,MMB.A.1653_#1,https://data.MMB.be/ark:/24970/e3710cb0-ef62-5c56-b4a2-81ae31979ba7,MMB.A.I.B.1,Doos A.XII,,files (document groupings)
ebec7d11-0141-5cc1-b5a7-5403681e3e1e,AA,0,MMB,MMB.A.1656_#1,https://data.MMB.be/ark:/24970/ebec7d11-0141-5cc1-b5a7-5403681e3e1e,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
3732d259-8757-564e-8539-e8cb1253165c,AA,0,MMB,MMB.A.1657_#1,https://data.MMB.be/ark:/24970/3732d259-8757-564e-8539-e8cb1253165c,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
e93ff887-2bc9-5d37-9370-b0ee05df0b88,AA,0,MMB,MMB.A.1658_#1,https://data.MMB.be/ark:/24970/e93ff887-2bc9-5d37-9370-b0ee05df0b88,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
6f94b6ce-c467-53e9-a5f2-40373a0a0b30,AA,0,MMB,MMB.A.1659_#1,https://data.MMB.be/ark:/24970/6f94b6ce-c467-53e9-a5f2-40373a0a0b30,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
205183e1-d519-583d-aa6e-25c916d72e38,AA,0,MMB,MMB.A.1660_#1,https://data.MMB.be/ark:/24970/205183e1-d519-583d-aa6e-25c916d72e38,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
38547267-e9df-5e7d-a0c1-ba09263dd1f4,AA,0,MMB,MMB.A.1661_#1,https://data.MMB.be/ark:/24970/38547267-e9df-5e7d-a0c1-ba09263dd1f4,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
729fe3f0-7d6a-5ac3-9e8d-a034ecf254d0,AA,0,MMB,MMB.A.1662_#1,https://data.MMB.be/ark:/24970/729fe3f0-7d6a-5ac3-9e8d-a034ecf254d0,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
858addde-7bad-5144-ad7c-620969e6b6af,AA,0,MMB,MMB.A.1663_#1,https://data.MMB.be/ark:/24970/858addde-7bad-5144-ad7c-620969e6b6af,MMB.A.I.A.2,Doos A.XII,,Financiële stukken en akten
10246f72-38b1-57be-ad95-57c1eaa1f76c,AA,0,MMB,MMB.A.1665_#1,https://data.MMB.be/ark:/24970/10246f72-38b1-57be-ad95-57c1eaa1f76c,MMB.A.I.A.2,Doos A.XII,,Financiële stukken en akten
16f5bd22-6e29-5a01-9b0f-3a864fab8baa,AA,0,MMB,MMB.A.1666_#1,https://data.MMB.be/ark:/24970/16f5bd22-6e29-5a01-9b0f-3a864fab8baa,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
5d82b15f-949f-5f18-8b3c-ae82ba484a3a,AA,0,MMB,MMB.A.1667_#1,https://data.MMB.be/ark:/24970/5d82b15f-949f-5f18-8b3c-ae82ba484a3a,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
6e439172-cdda-5970-a2de-dedfce7a05dc,AA,0,MMB,MMB.A.1669_#1,https://data.MMB.be/ark:/24970/6e439172-cdda-5970-a2de-dedfce7a05dc,MMB.A.I.A.4.c,Doos A.XII,,files (document groupings)
df2baa07-d4fd-5264-9440-11d6c01877e7,AA,0,MMB,MMB.A.1670_#1,https://data.MMB.be/ark:/24970/df2baa07-d4fd-5264-9440-11d6c01877e7,MMB.A.I.A.2,Doos A.XII,,Financiële stukken en akten
27727295-79cf-562b-9dea-8980e0298e15,AA,0,MMB,MMB.A.1706_#1,https://data.MMB.be/ark:/24970/27727295-79cf-562b-9dea-8980e0298e15,MMB.A.I.C.2,Doos A.XII,,cards (information artifacts)
772bef81-3e97-558e-bae4-b14b852dff44,AA,0,MMB,MMB.A.2341_#1,https://data.MMB.be/ark:/24970/772bef81-3e97-558e-bae4-b14b852dff44,MMB.A.I.B.3.d,Doos A.XVII,,clippings (information artifacts)
14a1ad3d-0ab5-521f-94d5-1cbddddbf13c,AA,0,MMB,MMB.A.2342_#1,https://data.MMB.be/ark:/24970/14a1ad3d-0ab5-521f-94d5-1cbddddbf13c,MMB.A.I.B.3.d,Doos A.XVII,,clippings (information artifacts)
901ac866-29f7-5f61-9bc8-33e6a1f2eb2f,AA,0,MMB,MMB.A.2343_#1,https://data.MMB.be/ark:/24970/901ac866-29f7-5f61-9bc8-33e6a1f2eb2f,MMB.A.I.B.3.d,Doos A.XVII,,Circulaires
8f17d86b-c4df-5072-a52a-7083c40a8639,AA,0,MMB,MMB.A.2387_#1,https://data.MMB.be/ark:/24970/8f17d86b-c4df-5072-a52a-7083c40a8639,MMB.A.I.B.3.d,Doos A.XVIII,,cards (information artifacts)
0d219ba2-c0fa-5ec6-8729-73c752c48af6,AA,0,MMB,MMB.A.2420_#1,https://data.MMB.be/ark:/24970/0d219ba2-c0fa-5ec6-8729-73c752c48af6,MMB.A.I.A.3.a,Doos A.XVIII,,files (document groupings)
1fdb2f7b-21a4-58fd-b6ed-04ed9b7393c1,AA,0,MMB,MMB.A.2421_#1,https://data.MMB.be/ark:/24970/1fdb2f7b-21a4-58fd-b6ed-04ed9b7393c1,MMB.A.I.B.1,Doos A.XVIII,,files (document groupings)
e1c83f6f-d719-5f37-b08f-63140bb7d345,AA,0,MMB,MMB.A.2422_#1,https://data.MMB.be/ark:/24970/e1c83f6f-d719-5f37-b08f-63140bb7d345,MMB.A.I.B.1,Doos A.XVIII,,files (document groupings)
66d37432-4fc2-5a59-a8d9-fe161d5c9da0,AA,0,MMB,MMB.A.2423_#1,https://data.MMB.be/ark:/24970/66d37432-4fc2-5a59-a8d9-fe161d5c9da0,MMB.A.I.B.1,Doos A.XVIII,,files (document groupings)
76c447d7-cc67-55f7-a6b6-211ecf82c00a,AA,0,MMB,MMB.A.2483_#1,https://data.MMB.be/ark:/24970/76c447d7-cc67-55f7-a6b6-211ecf82c00a,MMB.A.I.B.2,Doos A.XVIII,,scripts (documents)
a704a9a6-400e-57b5-970f-65b5fc67a119,AA,0,MMB,MMB.A.2484_#1,https://data.MMB.be/ark:/24970/a704a9a6-400e-57b5-970f-65b5fc67a119,MMB.A.I.B.4.a,Doos A.XVIII,,files (document groupings)
de99d5c0-ca7e-53e9-8787-027cf3c792ff,AA,0,MMB,MMB.A.2485_#1,https://data.MMB.be/ark:/24970/de99d5c0-ca7e-53e9-8787-027cf3c792ff,MMB.A.I.B.4.a,Doos A.XVIII,,files (document groupings)
11a806c7-b595-5c4b-9c47-cca59ddddfae,AA,0,MMB,MMB.A.2486_#1,https://data.MMB.be/ark:/24970/11a806c7-b595-5c4b-9c47-cca59ddddfae,MMB.A.I.B.4.a,Doos A.XVIII,,files (document groupings)
6b3f682b-8af5-567b-914d-7e2cf5b0e365,AA,0,MMB,MMB.A.2487_#1,https://data.MMB.be/ark:/24970/6b3f682b-8af5-567b-914d-7e2cf5b0e365,MMB.A.I.B.4.a,Doos A.XVIII,,files (document groupings)
218c78ed-fc71-553a-b42d-438aab35a1cb,AA,0,MMB,MMB.A.2488_#1,https://data.MMB.be/ark:/24970/218c78ed-fc71-553a-b42d-438aab35a1cb,MMB.A.I.B.4.a,Doos A.XVIII,,files (document groupings)
dc2197dd-d243-5a94-a2a0-1376a0d31c7f,AA,0,MMB,MMB.A.2489_#1,https://data.MMB.be/ark:/24970/dc2197dd-d243-5a94-a2a0-1376a0d31c7f,MMB.A.I.B.4.a,Doos A.XVIII,,files (document groupings)
e73d0200-f061-502d-8e95-80c98de16077,AA,0,MMB,MMB.A.2490_#1,https://data.MMB.be/ark:/24970/e73d0200-f061-502d-8e95-80c98de16077,MMB.A.I.B.4.b,,,files (document groupings)
7690b9db-c248-5cd4-9e90-dc5e97992771,AA,0,MMB,MMB.A.2491_#1,https://data.MMB.be/ark:/24970/7690b9db-c248-5cd4-9e90-dc5e97992771,MMB.A.I.B.4.c,Doos A.XIX,,files (document groupings)
72fbdede-c994-53a8-8981-d919da309013,AA,0,MMB,MMB.A.2492_#1,https://data.MMB.be/ark:/24970/72fbdede-c994-53a8-8981-d919da309013,MMB.A.I.B.4.c,Doos A.XIX,,files (document groupings)
dd11596a-420f-5132-903f-b8078ff03376,AA,0,MMB,MMB.A.2493_#1,https://data.MMB.be/ark:/24970/dd11596a-420f-5132-903f-b8078ff03376,MMB.A.I.B.4.c,Doos A.XIX,,files (document groupings)
34e44d7d-cb8c-5e91-9c88-dbb48076f749,AA,0,MMB,MMB.A.2494_#1,https://data.MMB.be/ark:/24970/34e44d7d-cb8c-5e91-9c88-dbb48076f749,MMB.A.I.B.4.c,Doos A.XIX,,files (document groupings)
12443445-d2b2-5e3e-95d9-e298f3825f72,AA,0,MMB,MMB.A.2495_#1,https://data.MMB.be/ark:/24970/12443445-d2b2-5e3e-95d9-e298f3825f72,MMB.A.I.B.4.c,Doos A.XIX,,files (document groupings)
2022833c-dc16-583b-b24c-12395984abe9,AA,0,MMB,MMB.A.2496_#1,https://data.MMB.be/ark:/24970/2022833c-dc16-583b-b24c-12395984abe9,MMB.A.I.B.4.d,Doos A.XIX,,files (document groupings)
5a9e08e9-dadd-567c-9a25-f342cba0f685,AA,0,MMB,MMB.A.2497_#1,https://data.MMB.be/ark:/24970/5a9e08e9-dadd-567c-9a25-f342cba0f685,MMB.A.I.B.1,Doos A.XIX,,files (document groupings)
b00d2968-e295-5a55-8405-989bc07e3e49,AA,0,MMB,MMB.A.2498_#1,https://data.MMB.be/ark:/24970/b00d2968-e295-5a55-8405-989bc07e3e49,MMB.A.I.A.3.b,"groot depot, kast 14",,files (document groupings)
94e7a54c-61fc-592f-954a-ff31f9939142,AA,0,MMB,MMB.A.2499_#1,https://data.MMB.be/ark:/24970/94e7a54c-61fc-592f-954a-ff31f9939142,MMB.A.I.A.4.a,"groot depot, kast 14",,files (document groupings)
241be865-12cf-5531-bb4e-50a0faa1a5b3,AA,0,MMB,MMB.A.2500_#1,https://data.MMB.be/ark:/24970/241be865-12cf-5531-bb4e-50a0faa1a5b3,MMB.A.I.A.4.b,"groot depot, kast 14",,files (document groupings)
4f387352-84a0-5e8b-a461-e3691d16188c,AA,0,MMB,MMB.A.2519_#1,https://data.MMB.be/ark:/24970/4f387352-84a0-5e8b-a461-e3691d16188c,MMB.A.I.E.5,Doos A.XIX,,files (document groupings)
4e5b13ac-d188-5cff-9943-cd1c810b1488,AA,0,MMB,MMB.A.2520_#1,https://data.MMB.be/ark:/24970/4e5b13ac-d188-5cff-9943-cd1c810b1488,MMB.A.I.E.2,,,testimonials
30f30092-187f-5768-a959-f24aa704eb17,AA,0,MMB,MMB.A.2521_#1,https://data.MMB.be/ark:/24970/30f30092-187f-5768-a959-f24aa704eb17,MMB.A.I.E.2,,,testimonials
d186a7fe-a55b-57db-bbfc-28054f7d3732,AA,0,MMB,MMB.A.2550_#1,https://data.MMB.be/ark:/24970/d186a7fe-a55b-57db-bbfc-28054f7d3732,MMB.A.I.E.6,"groot depot, kast 14",,programs (documents)
a4619751-dd94-5136-9168-fcd1df13d482,AA,0,MMB,MMB.A.2551_#1,https://data.MMB.be/ark:/24970/a4619751-dd94-5136-9168-fcd1df13d482,MMB.A.I.E.6,"groot depot, kast 14",,programs (documents)
e441cb54-980f-5957-a6f1-f714c2761981,AA,0,MMB,MMB.A.2552_#1,https://data.MMB.be/ark:/24970/e441cb54-980f-5957-a6f1-f714c2761981,MMB.A.I.E.6,"groot depot, kast 14",,programs (documents)
