ResourceID,card,order,Description,Description Type,Description Language
62d47886-01c6-526e-8bb0-9edb3250b286,Descriptions,1,Agenda voor het jaar 1925.,Beschrijving,Nederlands
7c8bfada-027d-59c3-a98b-721d66367ea8,Descriptions,1,Notitieboekje betreffende afbeeldingen van Vlaamse meesters bij Cornelis Hofstede de Groot.,Beschrijving,Nederlands
8f7639cb-98ff-5006-aaf5-f02dd8d29b35,Descriptions,1,Notitieboekje met aantekeningen betreffende bezoeken aan verscheidene collecties in Nederland.,Beschrijving,Nederlands
16b14bac-f4f7-5c30-8175-7c001926a264,Descriptions,1,Notitieboekje betreffende *Coelium Pictorium* van Johannes de Witt,Beschrijving,Nederlands
a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,Descriptions,1,Notitieboekje met aantekeningen betreffende Rubenswerk in het Louvre te Parijs.,Beschrijving,Nederlands
be7a0d92-7297-5e93-a370-d2702df1c042,Descriptions,1,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands
3a0f4383-2dc1-507e-badf-09bf52c28b5f,Descriptions,1,Adresboekje Antwerpen.,Beschrijving,Nederlands
3baa811e-a310-587f-bb59-d0447c53d0e7,Descriptions,1,Notitieboekje met reproducties van *Conversations sur la Connoissance de la Peinture et sur je Jugement qu'on doit faire des Tableux* uit 1677.,Beschrijving,Nederlands
afcbab71-31c7-506c-b51b-433c89feac93,Descriptions,1,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands
51b168ce-729d-54c0-a9ce-7b6a533a96b6,Descriptions,1,Notitieboekje met aantekeningen betreffende Rubenswerk in Duitsland.,Beschrijving,Nederlands
b60f8b49-fe75-52a5-9c7d-6b7ebc8bb095,Descriptions,1,Agenda voor het jaar 1913 en het begin van 1914.,Beschrijving,Nederlands
8dbee85f-5fa3-5a90-9213-400b10872b48,Descriptions,1,Agenda voor het jaar 1949.,Beschrijving,Nederlands
91ee98a4-3d3a-5ddf-b8fe-2c74ed627849,Descriptions,1,"Notitieboekje met aantekeningen betreffende bezoeken aan musea, kerken en onderzoekscentra in Vlaanderen, Duitsland, Frankrijk, Nederland en andere locaties.",Beschrijving,Nederlands
cecae92a-7ba7-5736-aedd-5bb257ebc095,Descriptions,1,Agenda voor het jaar 1929.,Beschrijving,Nederlands
6df0a930-ab2d-5f2c-9379-39ba8439b92e,Descriptions,1,Notitieboekje met aantekeningen betreffende een bezoek aan collecties in Wenen.,Beschrijving,Nederlands
41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,Descriptions,1,Notitieboekje met aantekeningen betreffende tekeningen van Rubens.,Beschrijving,Nederlands
7c6f8d0d-b144-5810-a5fa-599e8c9c5cce,Descriptions,1,Notitieboekje betreffende literatuuronderzoek.,Beschrijving,Nederlands
3aed7578-560b-5a55-b79a-491492b5e8ae,Descriptions,1,"Adresboekje Groot-Brittanië, zonder Londen.",Beschrijving,Nederlands
18455cb0-af81-5990-8c2f-9be2d557f2df,Descriptions,1,Agenda voor het jaar 1933.,Beschrijving,Nederlands
bf0f985e-b085-5f46-bdf2-050b8a2c7638,Descriptions,1,Notitieboekje betreffende literatuur van M. de Marolles.,Beschrijving,Nederlands
5e2ac8ce-bc6f-5923-bc03-5c33df7689ff,Descriptions,1,Notitieboekje betreffende kunstcollecties in Groot-Brittannië.,Beschrijving,Nederlands
f6809f2c-1600-5325-bdd0-74bd2281af3e,Descriptions,1,Notitieboekje betreffende aantekeningen van bezoeken aan Wenen en München.,Beschrijving,Nederlands
127afc38-d546-52da-9db8-2043726f5b2c,Descriptions,1,"Dagboek voor het jaar 1917, tijdens Burchards tewerkstelling bij de *Bergungstelle für Kunstwerke beim Government Metz*",Beschrijving,Nederlands
845bc693-2538-5d6d-9e00-26cf91dec288,Descriptions,1,"Notitieboekje betreffende bezoeken aan Blenheim, South Kensington en British Museum.",Beschrijving,Nederlands
a6f753c8-f1e2-57f2-bcd7-0745988c4e23,Descriptions,1,Agenda voor het jaar 1919 en het begin van het jaar 1920.,Beschrijving,Nederlands
d4dcf6bd-130c-51db-839f-e92b544d2111,Descriptions,1,Agenda voor het jaar 1945.,Beschrijving,Nederlands
f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,Descriptions,1,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands
