ResourceID,card,order,Dimension Value,Dimension Type,Dimension Measurement Unit
81aa5c8d-1a55-5f1f-ab36-3c02e5b0bb76,Dimensions,1,"60,0",Height of work,Centimetres
81aa5c8d-1a55-5f1f-ab36-3c02e5b0bb76,Dimensions,1,"40,0",Width of work,Centimetres
e2f5d299-d40c-5004-8d79-ae597578efcb,Dimensions,1,"38,0",Height of work,Centimetres
e2f5d299-d40c-5004-8d79-ae597578efcb,Dimensions,1,"26,0",Width of work,Centimetres
85776233-fe15-57c4-adda-ec8ffe6b34fe,Dimensions,1,"130,0",Height with frame,Centimetres
85776233-fe15-57c4-adda-ec8ffe6b34fe,Dimensions,1,"62,0",Width with frame,Centimetres
85776233-fe15-57c4-adda-ec8ffe6b34fe,Dimensions,1,"70,0",Height of work,Centimetres
85776233-fe15-57c4-adda-ec8ffe6b34fe,Dimensions,1,"62,0",Width of work,Centimetres
16e4c6ee-97d7-502a-b868-d3a741713b94,Dimensions,1,"42,0",Height of work,Centimetres
16e4c6ee-97d7-502a-b868-d3a741713b94,Dimensions,1,"29,5",Width of work,Centimetres
c3d9a9d3-eddf-5aeb-beb7-e6a9e06407fd,Dimensions,1,"21,0",Height of work,Centimetres
c3d9a9d3-eddf-5aeb-beb7-e6a9e06407fd,Dimensions,1,"29,5",Width of work,Centimetres
b5616fb4-9bb0-5d97-b0a5-404ef5a8cf5a,Dimensions,1,"22,0",Height of work,Centimetres
b5616fb4-9bb0-5d97-b0a5-404ef5a8cf5a,Dimensions,1,"17,0",Width of work,Centimetres
05a65fb2-1f9a-5999-a1fa-45853ec86b80,Dimensions,1,"42,0",Height of work,Centimetres
05a65fb2-1f9a-5999-a1fa-45853ec86b80,Dimensions,1,"29,5",Width of work,Centimetres
dfcba7d3-2553-5453-b4fc-e043ee65b570,Dimensions,1,"70,5",Height with frame,Centimetres
dfcba7d3-2553-5453-b4fc-e043ee65b570,Dimensions,1,"62,0",Width with frame,Centimetres
dfcba7d3-2553-5453-b4fc-e043ee65b570,Dimensions,1,"44,5",Height of work,Centimetres
dfcba7d3-2553-5453-b4fc-e043ee65b570,Dimensions,1,"35,2",Width of work,Centimetres
c0ae4346-dd83-51bc-972e-2c7380e10081,Dimensions,1,"40,1",Height with frame,Centimetres
c0ae4346-dd83-51bc-972e-2c7380e10081,Dimensions,1,"34,9",Width with frame,Centimetres
c0ae4346-dd83-51bc-972e-2c7380e10081,Dimensions,1,"30,8",Height of work,Centimetres
c0ae4346-dd83-51bc-972e-2c7380e10081,Dimensions,1,"22,8",Width of work,Centimetres
1160b4f3-7ca0-5213-b62f-42f1eea62d70,Dimensions,1,"10,4",Height of work,Centimetres
1160b4f3-7ca0-5213-b62f-42f1eea62d70,Dimensions,1,"7,7",Width of work,Centimetres
5513fefe-9541-5398-9865-850bfa47d42e,Dimensions,1,"72,5",Height with frame,Centimetres
5513fefe-9541-5398-9865-850bfa47d42e,Dimensions,1,"53,0",Width with frame,Centimetres
5513fefe-9541-5398-9865-850bfa47d42e,Dimensions,1,"70,0",Height of work,Centimetres
5513fefe-9541-5398-9865-850bfa47d42e,Dimensions,1,"50,0",Width of work,Centimetres
63b4c2a5-77f7-52fc-bbdd-e6a4e83750c6,Dimensions,1,"39,5",Height with border,Centimetres
63b4c2a5-77f7-52fc-bbdd-e6a4e83750c6,Dimensions,1,"50,0",Width with border,Centimetres
63b4c2a5-77f7-52fc-bbdd-e6a4e83750c6,Dimensions,1,"28,5",Height of work,Centimetres
63b4c2a5-77f7-52fc-bbdd-e6a4e83750c6,Dimensions,1,"38,5",Width of work,Centimetres
88407ad7-f9a0-5b2d-832d-65051ee2fe63,Dimensions,1,"42,0",Height of work,Centimetres
88407ad7-f9a0-5b2d-832d-65051ee2fe63,Dimensions,1,"29,5",Width of work,Centimetres
07043d6c-a589-5e3b-84fa-c9903f499d6b,Dimensions,1,"52,0",Height with frame,Centimetres
07043d6c-a589-5e3b-84fa-c9903f499d6b,Dimensions,1,"63,0",Width with frame,Centimetres
07043d6c-a589-5e3b-84fa-c9903f499d6b,Dimensions,1,"49,0",Height of work,Centimetres
07043d6c-a589-5e3b-84fa-c9903f499d6b,Dimensions,1,"60,0",Width of work,Centimetres
06e83595-7bbe-5462-bfed-1f006d939837,Dimensions,1,"19,5",Height of work,Centimetres
06e83595-7bbe-5462-bfed-1f006d939837,Dimensions,1,"28,0",Width of work,Centimetres
a785297c-6cb8-5ee3-8ea9-5ea11aea07fa,Dimensions,1,"65,0",Height of work,Centimetres
a785297c-6cb8-5ee3-8ea9-5ea11aea07fa,Dimensions,1,"65,0",Width of work,Centimetres
9d94a289-e69e-5df8-8461-3be914d9bf2c,Dimensions,1,"10,5",Height of work,Centimetres
9d94a289-e69e-5df8-8461-3be914d9bf2c,Dimensions,1,"15,0",Width of work,Centimetres
702df348-01bf-5299-9af3-9f1f9af38fc8,Dimensions,1,"90,0",Height with frame,Centimetres
702df348-01bf-5299-9af3-9f1f9af38fc8,Dimensions,1,"75,0",Width with frame,Centimetres
702df348-01bf-5299-9af3-9f1f9af38fc8,Dimensions,1,"73,5",Height of work,Centimetres
702df348-01bf-5299-9af3-9f1f9af38fc8,Dimensions,1,"59,0",Width of work,Centimetres
b381ef8b-c2ad-5ae4-bc9a-7d09fc7a7d6d,Dimensions,1,"26,5",Height of work,Centimetres
b381ef8b-c2ad-5ae4-bc9a-7d09fc7a7d6d,Dimensions,1,"36,2",Width of work,Centimetres
a96b42db-2973-53e9-b2fe-3cbe7b942cd5,Dimensions,1,"56,8",Height with frame,Centimetres
a96b42db-2973-53e9-b2fe-3cbe7b942cd5,Dimensions,1,"46,8",Width with frame,Centimetres
a96b42db-2973-53e9-b2fe-3cbe7b942cd5,Dimensions,1,"37,4",Height of work,Centimetres
a96b42db-2973-53e9-b2fe-3cbe7b942cd5,Dimensions,1,"27,7",Width of work,Centimetres
e55a114a-6419-56b9-90d0-9b39b737cf79,Dimensions,1,"63,2",Height with frame,Centimetres
e55a114a-6419-56b9-90d0-9b39b737cf79,Dimensions,1,"56,2",Width with frame,Centimetres
e55a114a-6419-56b9-90d0-9b39b737cf79,Dimensions,1,"48,3",Height of work,Centimetres
e55a114a-6419-56b9-90d0-9b39b737cf79,Dimensions,1,"42,0",Width of work,Centimetres
6e07d7f7-7dc2-5c9c-b592-f43c562f3f46,Dimensions,1,"42,0",Height of work,Centimetres
6e07d7f7-7dc2-5c9c-b592-f43c562f3f46,Dimensions,1,"29,5",Width of work,Centimetres
c8c0e8b6-f81e-5a73-a3c0-23a631caad66,Dimensions,1,"69,7",Height with frame,Centimetres
c8c0e8b6-f81e-5a73-a3c0-23a631caad66,Dimensions,1,"57,7",Width with frame,Centimetres
c8c0e8b6-f81e-5a73-a3c0-23a631caad66,Dimensions,1,"55,0",Height of work,Centimetres
c8c0e8b6-f81e-5a73-a3c0-23a631caad66,Dimensions,1,"43,0",Width of work,Centimetres
6545879f-ad88-550f-bdeb-735b7ff203e4,Dimensions,1,"40,0",Height of work,Centimetres
6545879f-ad88-550f-bdeb-735b7ff203e4,Dimensions,1,"40,0",Width of work,Centimetres
f3ff1eee-3378-5c78-8710-4ddb0792ab2b,Dimensions,1,"88,0",Height with frame,Centimetres
f3ff1eee-3378-5c78-8710-4ddb0792ab2b,Dimensions,1,"78,0",Width with frame,Centimetres
f3ff1eee-3378-5c78-8710-4ddb0792ab2b,Dimensions,1,"70,5",Height of work,Centimetres
f3ff1eee-3378-5c78-8710-4ddb0792ab2b,Dimensions,1,"60,5",Width of work,Centimetres
c3e9ac48-815b-5a3e-a703-9b55929f0889,Dimensions,1,"30,0",Height of work,Centimetres
c3e9ac48-815b-5a3e-a703-9b55929f0889,Dimensions,1,"22,5",Width of work,Centimetres
3c7df989-7a42-5f8e-98e7-4b9a09dd7f0f,Dimensions,1,"29,5",Height of work,Centimetres
3c7df989-7a42-5f8e-98e7-4b9a09dd7f0f,Dimensions,1,"21,0",Width of work,Centimetres
825127e7-56a8-5c82-b9d8-9f015a1ad022,Dimensions,1,"58,0",Height with frame,Centimetres
825127e7-56a8-5c82-b9d8-9f015a1ad022,Dimensions,1,"48,0",Width with frame,Centimetres
825127e7-56a8-5c82-b9d8-9f015a1ad022,Dimensions,1,"58,0",Height of work,Centimetres
825127e7-56a8-5c82-b9d8-9f015a1ad022,Dimensions,1,"48,0",Width of work,Centimetres
64674d62-44e8-51ba-811f-9272580f0320,Dimensions,1,"58,5",Height of work,Centimetres
64674d62-44e8-51ba-811f-9272580f0320,Dimensions,1,"39,5",Width of work,Centimetres
2558e195-0c14-5a53-87bc-0574d2f88030,Dimensions,1,"60,0",Height of work,Centimetres
2558e195-0c14-5a53-87bc-0574d2f88030,Dimensions,1,"45,5",Width of work,Centimetres
35905dd3-37e7-5e9a-9982-59a05387f272,Dimensions,1,"9,3",Height of work,Centimetres
35905dd3-37e7-5e9a-9982-59a05387f272,Dimensions,1,"9,5",Width of work,Centimetres
39fd835a-bf9b-5a2e-8958-24bc2bacf7fc,Dimensions,1,"99,0",Height with frame,Centimetres
39fd835a-bf9b-5a2e-8958-24bc2bacf7fc,Dimensions,1,"86,0",Width with frame,Centimetres
39fd835a-bf9b-5a2e-8958-24bc2bacf7fc,Dimensions,1,"72,0",Height of work,Centimetres
39fd835a-bf9b-5a2e-8958-24bc2bacf7fc,Dimensions,1,"68,0",Width of work,Centimetres
f2889b12-4ffd-5971-8f3a-fdcefb16ee8a,Dimensions,1,"50,5",Height with border,Centimetres
f2889b12-4ffd-5971-8f3a-fdcefb16ee8a,Dimensions,1,"32,8",Width with border,Centimetres
f2889b12-4ffd-5971-8f3a-fdcefb16ee8a,Dimensions,1,"31,5",Height of work,Centimetres
f2889b12-4ffd-5971-8f3a-fdcefb16ee8a,Dimensions,1,"21,0",Width of work,Centimetres
25f1b872-8e66-5eec-9c25-ff504ca35a16,Dimensions,1,"40,0",Height of work,Centimetres
25f1b872-8e66-5eec-9c25-ff504ca35a16,Dimensions,1,"30,0",Width of work,Centimetres
70fa53b2-0886-5b0f-a73f-ca169a39984d,Dimensions,1,"20,0",Height with frame,Centimetres
70fa53b2-0886-5b0f-a73f-ca169a39984d,Dimensions,1,"20,0",Width with frame,Centimetres
70fa53b2-0886-5b0f-a73f-ca169a39984d,Dimensions,1,"18,0",Height of work,Centimetres
70fa53b2-0886-5b0f-a73f-ca169a39984d,Dimensions,1,"18,0",Width of work,Centimetres
0be148ce-ee35-511c-be69-29efd9cad05c,Dimensions,1,"42,0",Height of work,Centimetres
0be148ce-ee35-511c-be69-29efd9cad05c,Dimensions,1,"29,5",Width of work,Centimetres
60c0387e-2e4c-50b3-bd95-52aed8065b14,Dimensions,1,"129,0",Height with frame,Centimetres
60c0387e-2e4c-50b3-bd95-52aed8065b14,Dimensions,1,"89,5",Width with frame,Centimetres
d472ab51-6149-578b-8a50-93e68e6a105d,Dimensions,1,"53,5",Height with frame,Centimetres
d472ab51-6149-578b-8a50-93e68e6a105d,Dimensions,1,"46,4",Width with frame,Centimetres
d472ab51-6149-578b-8a50-93e68e6a105d,Dimensions,1,"44,0",Height of work,Centimetres
d472ab51-6149-578b-8a50-93e68e6a105d,Dimensions,1,"37,5",Width of work,Centimetres
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,Dimensions,1,"32,4",Height with frame,Centimetres
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,Dimensions,1,"23,5",Width with frame,Centimetres
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,Dimensions,1,"28,5",Height with border,Centimetres
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,Dimensions,1,"19,5",Width with border,Centimetres
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,Dimensions,1,"17,0",Height of work,Centimetres
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,Dimensions,1,"12,0",Width of work,Centimetres
8623b6db-b6e7-5070-b562-ed809907cb7e,Dimensions,1,"42,0",Height of work,Centimetres
8623b6db-b6e7-5070-b562-ed809907cb7e,Dimensions,1,"29,5",Width of work,Centimetres
b772f055-f5be-5790-ba5f-762861e177fe,Dimensions,1,"53,0",Height of work,Centimetres
b772f055-f5be-5790-ba5f-762861e177fe,Dimensions,1,"45,0",Width of work,Centimetres
3dc40b82-f876-5b98-9ab8-44a0d6fac364,Dimensions,1,"8,0",Height of work,Centimetres
3dc40b82-f876-5b98-9ab8-44a0d6fac364,Dimensions,1,"7,2",Width of work,Centimetres
64028217-2c71-5206-aee5-26e51c81595c,Dimensions,1,"59,2",Height with frame,Centimetres
64028217-2c71-5206-aee5-26e51c81595c,Dimensions,1,"45,5",Width with frame,Centimetres
64028217-2c71-5206-aee5-26e51c81595c,Dimensions,1,"53,2",Height of work,Centimetres
64028217-2c71-5206-aee5-26e51c81595c,Dimensions,1,"39,0",Width of work,Centimetres
87de057f-eac4-5cf7-a9e4-194d8e065685,Dimensions,1,"7,7",Height of work,Centimetres
87de057f-eac4-5cf7-a9e4-194d8e065685,Dimensions,1,"10,4",Width of work,Centimetres
45aa0e1b-4cf5-55cc-8e2a-a88e2d590c38,Dimensions,1,"105,3",Height with frame,Centimetres
45aa0e1b-4cf5-55cc-8e2a-a88e2d590c38,Dimensions,1,"84,8",Width with frame,Centimetres
45aa0e1b-4cf5-55cc-8e2a-a88e2d590c38,Dimensions,1,"100,0",Height of work,Centimetres
45aa0e1b-4cf5-55cc-8e2a-a88e2d590c38,Dimensions,1,"80,0",Width of work,Centimetres
420467bc-b62d-5858-8b63-f500a712da2f,Dimensions,1,"16,5",Height with frame,Centimetres
420467bc-b62d-5858-8b63-f500a712da2f,Dimensions,1,"19,3",Width with frame,Centimetres
420467bc-b62d-5858-8b63-f500a712da2f,Dimensions,1,"15,0",Height of work,Centimetres
420467bc-b62d-5858-8b63-f500a712da2f,Dimensions,1,"17,5",Width of work,Centimetres
3746e716-c5e1-570e-b71c-54b103810933,Dimensions,1,"20,5",Height with border,Centimetres
3746e716-c5e1-570e-b71c-54b103810933,Dimensions,1,"20,0",Width with border,Centimetres
3746e716-c5e1-570e-b71c-54b103810933,Dimensions,1,"9,0",Height of work,Centimetres
3746e716-c5e1-570e-b71c-54b103810933,Dimensions,1,"15,5",Width of work,Centimetres
db58c1c9-a5e6-5e8a-8372-dcf738341762,Dimensions,1,"64,8",Height with frame,Centimetres
db58c1c9-a5e6-5e8a-8372-dcf738341762,Dimensions,1,"74,6",Width with frame,Centimetres
db58c1c9-a5e6-5e8a-8372-dcf738341762,Dimensions,1,"40,0",Height of work,Centimetres
db58c1c9-a5e6-5e8a-8372-dcf738341762,Dimensions,1,"50,0",Width of work,Centimetres
282f528d-151a-5221-99f9-54749e068664,Dimensions,1,"42,0",Height of work,Centimetres
282f528d-151a-5221-99f9-54749e068664,Dimensions,1,"29,5",Width of work,Centimetres
ca52d17e-0698-5ab2-9f20-1f199ccc8926,Dimensions,1,"44,2",Height with frame,Centimetres
ca52d17e-0698-5ab2-9f20-1f199ccc8926,Dimensions,1,"105,0",Width with frame,Centimetres
ca52d17e-0698-5ab2-9f20-1f199ccc8926,Dimensions,1,"35,5",Height of work,Centimetres
ca52d17e-0698-5ab2-9f20-1f199ccc8926,Dimensions,1,"96,5",Width of work,Centimetres
c36f8e60-e230-580e-97b1-0ef760ec8db2,Dimensions,1,"42,0",Height of work,Centimetres
c36f8e60-e230-580e-97b1-0ef760ec8db2,Dimensions,1,"29,5",Width of work,Centimetres
64891017-20f6-5292-8631-383441bfdcaa,Dimensions,1,"65,0",Height with frame,Centimetres
64891017-20f6-5292-8631-383441bfdcaa,Dimensions,1,"50,0",Width with frame,Centimetres
64891017-20f6-5292-8631-383441bfdcaa,Dimensions,1,"64,0",Height with border,Centimetres
64891017-20f6-5292-8631-383441bfdcaa,Dimensions,1,"49,0",Width with border,Centimetres
64891017-20f6-5292-8631-383441bfdcaa,Dimensions,1,"33,0",Height of work,Centimetres
64891017-20f6-5292-8631-383441bfdcaa,Dimensions,1,"30,0",Width of work,Centimetres
22b5a555-d0cc-57d8-b765-f8c7bde25afe,Dimensions,1,"96,5",Height with frame,Centimetres
22b5a555-d0cc-57d8-b765-f8c7bde25afe,Dimensions,1,"81,0",Width with frame,Centimetres
22b5a555-d0cc-57d8-b765-f8c7bde25afe,Dimensions,1,"80,0",Height of work,Centimetres
22b5a555-d0cc-57d8-b765-f8c7bde25afe,Dimensions,1,"65,0",Width of work,Centimetres
6f05728d-09fc-5f1c-baf4-f9d678d2bd1b,Dimensions,1,"40,5",Height with border,Centimetres
6f05728d-09fc-5f1c-baf4-f9d678d2bd1b,Dimensions,1,"34,0",Width with border,Centimetres
6f05728d-09fc-5f1c-baf4-f9d678d2bd1b,Dimensions,1,"34,0",Height of work,Centimetres
6f05728d-09fc-5f1c-baf4-f9d678d2bd1b,Dimensions,1,"27,0",Width of work,Centimetres
e3e97fd8-e86d-5006-ba0e-ea5fef138287,Dimensions,1,"42,0",Height of work,Centimetres
e3e97fd8-e86d-5006-ba0e-ea5fef138287,Dimensions,1,"29,5",Width of work,Centimetres
36b6b10b-b741-53a7-8a12-0b0d3151b279,Dimensions,1,"71,0",Height with frame,Centimetres
36b6b10b-b741-53a7-8a12-0b0d3151b279,Dimensions,1,"63,5",Width with frame,Centimetres
36b6b10b-b741-53a7-8a12-0b0d3151b279,Dimensions,1,"52,0",Height of work,Centimetres
36b6b10b-b741-53a7-8a12-0b0d3151b279,Dimensions,1,"45,0",Width of work,Centimetres
2e95bf45-77a2-5103-866f-1851c6f0d976,Dimensions,1,"131,5",Height with frame,Centimetres
2e95bf45-77a2-5103-866f-1851c6f0d976,Dimensions,1,"90,0",Width with frame,Centimetres
2e95bf45-77a2-5103-866f-1851c6f0d976,Dimensions,1,"127,0",Height of work,Centimetres
2e95bf45-77a2-5103-866f-1851c6f0d976,Dimensions,1,"86,0",Width of work,Centimetres
d71b2fa9-2bbe-5b8b-a218-d8217ec2152f,Dimensions,1,"61,5",Height with frame,Centimetres
d71b2fa9-2bbe-5b8b-a218-d8217ec2152f,Dimensions,1,"56,5",Width with frame,Centimetres
d71b2fa9-2bbe-5b8b-a218-d8217ec2152f,Dimensions,1,"36,0",Height of work,Centimetres
d71b2fa9-2bbe-5b8b-a218-d8217ec2152f,Dimensions,1,"31,0",Width of work,Centimetres
1175425f-3107-530b-81fa-28f94d65593a,Dimensions,1,"62,0",Height with frame,Centimetres
1175425f-3107-530b-81fa-28f94d65593a,Dimensions,1,"62,0",Width with frame,Centimetres
727d286d-3356-5c61-b4a2-9e921f055c75,Dimensions,1,"42,0",Height of work,Centimetres
727d286d-3356-5c61-b4a2-9e921f055c75,Dimensions,1,"29,5",Width of work,Centimetres
e2f5dc26-6c20-5163-a3fb-3aad0a4af34a,Dimensions,1,"65,0",Height with frame,Centimetres
e2f5dc26-6c20-5163-a3fb-3aad0a4af34a,Dimensions,1,"46,5",Width with frame,Centimetres
e2f5dc26-6c20-5163-a3fb-3aad0a4af34a,Dimensions,1,"37,0",Height of work,Centimetres
e2f5dc26-6c20-5163-a3fb-3aad0a4af34a,Dimensions,1,"30,0",Width of work,Centimetres
50a1fbf2-26a2-5a09-8ec5-d4c109f3103e,Dimensions,1,"13,6",Height of work,Centimetres
50a1fbf2-26a2-5a09-8ec5-d4c109f3103e,Dimensions,1,"7,6",Width of work,Centimetres
7367c1b1-9022-58a3-81fb-bf3b7d17c114,Dimensions,1,"57,5",Height with frame,Centimetres
7367c1b1-9022-58a3-81fb-bf3b7d17c114,Dimensions,1,"52,5",Width with frame,Centimetres
7367c1b1-9022-58a3-81fb-bf3b7d17c114,Dimensions,1,"50,0",Height of work,Centimetres
7367c1b1-9022-58a3-81fb-bf3b7d17c114,Dimensions,1,"45,0",Width of work,Centimetres
d0686dec-19eb-57cb-83ba-8d66cf53cf25,Dimensions,1,"33,0",Height with frame,Centimetres
d0686dec-19eb-57cb-83ba-8d66cf53cf25,Dimensions,1,"48,5",Width with frame,Centimetres
d0686dec-19eb-57cb-83ba-8d66cf53cf25,Dimensions,1,"28,0",Height of work,Centimetres
d0686dec-19eb-57cb-83ba-8d66cf53cf25,Dimensions,1,"44,0",Width of work,Centimetres
85a61c27-1245-5ebf-8ee6-b0fc17c5f4c0,Dimensions,1,"15,0",Height with border,Centimetres
85a61c27-1245-5ebf-8ee6-b0fc17c5f4c0,Dimensions,1,"21,4",Width with border,Centimetres
85a61c27-1245-5ebf-8ee6-b0fc17c5f4c0,Dimensions,1,"11,5",Height of work,Centimetres
85a61c27-1245-5ebf-8ee6-b0fc17c5f4c0,Dimensions,1,"18,0",Width of work,Centimetres
4f34ab37-4dc7-51ce-a1f5-93ed5ca0d395,Dimensions,1,"54,0",Height with frame,Centimetres
4f34ab37-4dc7-51ce-a1f5-93ed5ca0d395,Dimensions,1,"48,0",Width with frame,Centimetres
4f34ab37-4dc7-51ce-a1f5-93ed5ca0d395,Dimensions,1,"31,8",Height of work,Centimetres
4f34ab37-4dc7-51ce-a1f5-93ed5ca0d395,Dimensions,1,"26,0",Width of work,Centimetres
cdd56d09-17d0-5bdd-8956-8ee25cb93fb2,Dimensions,1,"34,0",Height with frame,Centimetres
cdd56d09-17d0-5bdd-8956-8ee25cb93fb2,Dimensions,1,"24,2",Width with frame,Centimetres
cdd56d09-17d0-5bdd-8956-8ee25cb93fb2,Dimensions,1,"31,0",Height of work,Centimetres
cdd56d09-17d0-5bdd-8956-8ee25cb93fb2,Dimensions,1,"21,2",Width of work,Centimetres
b2c13b7b-e069-5886-b2f3-3ac19dc8e723,Dimensions,1,"32,5",Height with frame,Centimetres
b2c13b7b-e069-5886-b2f3-3ac19dc8e723,Dimensions,1,"40,8",Width with frame,Centimetres
b2c13b7b-e069-5886-b2f3-3ac19dc8e723,Dimensions,1,"25,5",Height of work,Centimetres
b2c13b7b-e069-5886-b2f3-3ac19dc8e723,Dimensions,1,"33,5",Width of work,Centimetres
7d5f3fc6-b8a0-5d0c-a515-b2ef282b3544,Dimensions,1,"9,0",Height of work,Centimetres
7d5f3fc6-b8a0-5d0c-a515-b2ef282b3544,Dimensions,1,"11,0",Width of work,Centimetres
60d40247-f938-5dee-a6bf-e0de3be4d83e,Dimensions,1,"44,5",Height with frame,Centimetres
60d40247-f938-5dee-a6bf-e0de3be4d83e,Dimensions,1,"37,0",Width with frame,Centimetres
60d40247-f938-5dee-a6bf-e0de3be4d83e,Dimensions,1,"40,0",Height of work,Centimetres
60d40247-f938-5dee-a6bf-e0de3be4d83e,Dimensions,1,"32,0",Width of work,Centimetres
6be385a7-1289-5fe9-98d4-1d97fd2c77de,Dimensions,1,"42,0",Height of work,Centimetres
6be385a7-1289-5fe9-98d4-1d97fd2c77de,Dimensions,1,"29,5",Width of work,Centimetres
4afaa8eb-3835-5a2a-bb97-c729426b514a,Dimensions,1,"53,0",Height of work,Centimetres
4afaa8eb-3835-5a2a-bb97-c729426b514a,Dimensions,1,"45,0",Width of work,Centimetres
8e86b958-f324-5cb7-873f-65e4dfccf093,Dimensions,1,"70,5",Height of work,Centimetres
8e86b958-f324-5cb7-873f-65e4dfccf093,Dimensions,1,"60,0",Width of work,Centimetres
5231170e-2adc-5e8c-976c-032a6529a70b,Dimensions,1,"59,5",Height of work,Centimetres
5231170e-2adc-5e8c-976c-032a6529a70b,Dimensions,1,"69,5",Width of work,Centimetres
e1568096-39d6-51aa-b4fa-74db438bf157,Dimensions,1,"26,0",Height with border,Centimetres
e1568096-39d6-51aa-b4fa-74db438bf157,Dimensions,1,"34,0",Width with border,Centimetres
e1568096-39d6-51aa-b4fa-74db438bf157,Dimensions,1,"22,5",Height of work,Centimetres
e1568096-39d6-51aa-b4fa-74db438bf157,Dimensions,1,"29,0",Width of work,Centimetres
1beb296b-7200-57c5-8de2-3dc9fc012d58,Dimensions,1,"95,0",Height with frame,Centimetres
1beb296b-7200-57c5-8de2-3dc9fc012d58,Dimensions,1,"85,0",Width with frame,Centimetres
1beb296b-7200-57c5-8de2-3dc9fc012d58,Dimensions,1,"82,0",Height of work,Centimetres
1beb296b-7200-57c5-8de2-3dc9fc012d58,Dimensions,1,"72,0",Width of work,Centimetres
e439647c-8aec-580f-8e7c-41fe9b1e67fd,Dimensions,1,"39,5",Height of work,Centimetres
e439647c-8aec-580f-8e7c-41fe9b1e67fd,Dimensions,1,"27,0",Width of work,Centimetres
a8c25837-3272-5059-8fb9-f72cd3323341,Dimensions,1,"69,0",Height with frame,Centimetres
a8c25837-3272-5059-8fb9-f72cd3323341,Dimensions,1,"57,5",Width with frame,Centimetres
a8c25837-3272-5059-8fb9-f72cd3323341,Dimensions,1,"64,0",Height of work,Centimetres
a8c25837-3272-5059-8fb9-f72cd3323341,Dimensions,1,"52,0",Width of work,Centimetres
ddc8b5a4-8f6c-560b-9ea4-aed5e3a07ff3,Dimensions,1,"42,0",Height of work,Centimetres
ddc8b5a4-8f6c-560b-9ea4-aed5e3a07ff3,Dimensions,1,"29,5",Width of work,Centimetres
3053e3c9-0c8e-5b7a-bed5-5537cfe65ea6,Dimensions,1,"60,5",Height with frame,Centimetres
3053e3c9-0c8e-5b7a-bed5-5537cfe65ea6,Dimensions,1,"30,3",Width with frame,Centimetres
3053e3c9-0c8e-5b7a-bed5-5537cfe65ea6,Dimensions,1,"58,7",Height of work,Centimetres
3053e3c9-0c8e-5b7a-bed5-5537cfe65ea6,Dimensions,1,"28,8",Width of work,Centimetres
ffc19594-6d9e-5368-8316-3f99d0647a44,Dimensions,1,"30,0",Height of work,Centimetres
ffc19594-6d9e-5368-8316-3f99d0647a44,Dimensions,1,"21,5",Width of work,Centimetres
aa9407d9-ab68-5ff6-9b39-9f38f0570873,Dimensions,1,"21,0",Height of work,Centimetres
aa9407d9-ab68-5ff6-9b39-9f38f0570873,Dimensions,1,"29,5",Width of work,Centimetres
2b49a85e-23b6-5dba-81a7-d8978f829c78,Dimensions,1,"67,3",Height with frame,Centimetres
2b49a85e-23b6-5dba-81a7-d8978f829c78,Dimensions,1,"56,3",Width with frame,Centimetres
2b49a85e-23b6-5dba-81a7-d8978f829c78,Dimensions,1,"44,0",Height of work,Centimetres
2b49a85e-23b6-5dba-81a7-d8978f829c78,Dimensions,1,"34,0",Width of work,Centimetres
0191b2df-a168-5942-9311-6e715ef1191f,Dimensions,1,"36,0",Height of work,Centimetres
0191b2df-a168-5942-9311-6e715ef1191f,Dimensions,1,"26,5",Width of work,Centimetres
d4fcdbf5-c6e2-543a-9b52-05ae7cac3ac0,Dimensions,1,"77,0",Height with frame,Centimetres
d4fcdbf5-c6e2-543a-9b52-05ae7cac3ac0,Dimensions,1,"91,5",Width with frame,Centimetres
d4fcdbf5-c6e2-543a-9b52-05ae7cac3ac0,Dimensions,1,"65,0",Height of work,Centimetres
d4fcdbf5-c6e2-543a-9b52-05ae7cac3ac0,Dimensions,1,"80,2",Width of work,Centimetres
d34e49f0-5ffe-5ede-9c16-ccfb02a0cc7f,Dimensions,1,"65,0",Height with frame,Centimetres
d34e49f0-5ffe-5ede-9c16-ccfb02a0cc7f,Dimensions,1,"62,0",Width with frame,Centimetres
d34e49f0-5ffe-5ede-9c16-ccfb02a0cc7f,Dimensions,1,"55,5",Height of work,Centimetres
d34e49f0-5ffe-5ede-9c16-ccfb02a0cc7f,Dimensions,1,"51,5",Width of work,Centimetres
4e9fa9c6-1513-5ad5-8617-1b3ac7183a03,Dimensions,1,"35,0",Height with frame,Centimetres
4e9fa9c6-1513-5ad5-8617-1b3ac7183a03,Dimensions,1,"28,0",Width with frame,Centimetres
4e9fa9c6-1513-5ad5-8617-1b3ac7183a03,Dimensions,1,"27,8",Height of work,Centimetres
4e9fa9c6-1513-5ad5-8617-1b3ac7183a03,Dimensions,1,"21,0",Width of work,Centimetres
