ResourceID,card,order,Description,Description Type,Description Language
f25145bf-6cf3-5d1f-9b09-6c983461541a,Descriptions,1,"Ida Wasserman als Johanna de Waanzinnige (vooraan, 2de v.l.) in """" De Kardinaal van Spanje """" van Henry de Montherland.",Beschrijving,Nederlands
92ef99f2-bb64-517f-9dda-5bdca3fd3c0f,Descriptions,1,Foto gevonden bij Lodewijk de Vocht.,Beschrijving,Nederlands
e812b9ef-dae9-5057-b9a5-057035009b4b,Descriptions,1,"Valère Depauw, thuis. Reeks van zes contactafdrukken, waarop hij zittend en lezend staat afgebeeld.",Beschrijving,Nederlands
6beda69f-f0b0-55b9-829e-d73474176fdf,Descriptions,1,Streuvels door het raam.  ,Beschrijving,Nederlands
97a8e76c-3a6f-579a-8a9b-5899db05bd6f,Descriptions,1,Walter van den Broeck heefd een hemd aan en kijkt naar de camera. Hij zit schuin op zijn stoel. Hij leunt met zijn schouders op de stoelleuning. Op de achtergrond is een boekenkast te zien.,Beschrijving,Nederlands
9ad9426c-f718-5526-9021-7a36be8898f3,Descriptions,1,Emanuel Hiel (x) met zijn zoon Willem op de Beursplaats (Anspachlaan te Brussel).,Beschrijving,Nederlands
c7ab6e7c-8418-5956-ba7e-55a6b7c8b7ce,Descriptions,1,Foto van portret Maurice Gilliams door Paul Citroen.,Beschrijving,Nederlands
c49cf029-6140-50c4-81d7-f297c268aed3,Descriptions,1,"Lodewijk Mortelmans, - derden; """"De brug bij Lakala"""" Congo.",Beschrijving,Nederlands
5a24e0b5-d528-5bf5-887c-ab284473d6b3,Descriptions,1,"Viering van Renaat Verbruggen (60j).

Rennat Verbruggen in gesprek met een vrouw.",Beschrijving,Nederlands
1b59ac9a-2b4a-5f1d-843e-67e1ece1f9a7,Descriptions,1,"Yvonne de Man, in de tuin op een stoel achtueruit leunend.",Beschrijving,Nederlands
64264d0b-0f3b-58f5-b32e-a08ab37a0523,Descriptions,1,Alexis Callant. Borststuk.,Beschrijving,Nederlands
dda3da6f-aab4-5833-8c9d-91f729be0ce9,Descriptions,1,"Fé Derickx, in de camera glimlachend. Borststuk.",Beschrijving,Nederlands
a2561742-db0a-50f3-91fc-664505fa1039,Descriptions,1,"Ernest Bosiers, borststuk.",Beschrijving,Nederlands
63efed9f-51e3-52d7-8e64-16a9b24c61a2,Descriptions,1,"Mechelen  
De Sint-Romboutskerk na de beschieting",Beschrijving,Nederlands
c90d987b-db5b-5776-bba3-21486e0c534f,Descriptions,1,Bisschop Jan Van Cauwelaert bezoekt het geboortedorp van zijn vader. V.l.n.r.: Dom Robert; F.V.C.; Emiel V.C.; burgemeester en zoon van Hendrik V.C.; Jan V.C.,Beschrijving,Nederlands
c6be2459-6b16-52bc-813a-05a813d3a7e1,Descriptions,1,"Henri Picard, borststuk",Beschrijving,Nederlands
5259256e-b264-5c29-9358-6721e81ab38e,Descriptions,1,"Emile Greyson, borststuk.",Beschrijving,Nederlands
85d4871f-f579-55e3-abcb-3a2cd71f10a1,Descriptions,1,"Kardinaal Mercier leidt de plechtigheid ter inhuldiging van het monument voor de gevallen soldaten, prins Leopold legt een krans.",Beschrijving,Nederlands
fb9bafe7-d35f-5d8d-8fc2-ea528dca353d,Descriptions,1,"Alice Nahon: begrafenis, Marnix Gijsen spreekt.",Beschrijving,Nederlands
066d1bdd-46a4-57e0-973d-9e963f830dd6,Descriptions,1,André Delvaux en Ivo Michiels in Michiels' tuin in Zonnegem,Beschrijving,Nederlands
b42c5e65-0fdf-5f5c-9a76-9756833e4fdd,Descriptions,1,"Ward Ruyslinck, 1 jaar oud.",Beschrijving,Nederlands
cdae1c5c-c15d-5243-acbf-1a4341dd2c73,Descriptions,1,Raad van Vlaanderen. De volksraadpleging voor de aanstelling van de Raad van Vlaanderen te Gent. De algemeene deelneming der studenten.,Beschrijving,Nederlands
dc330a55-f2d1-5db5-90a4-2dbed892bcaa,Descriptions,1,"Marie-Puck Broodthaers en Dorry Sack, in het bureau van de MPB galerij, tijdens de opbouw van een tentoonstelling.",Beschrijving,Nederlands
7a40369d-5268-5a25-8879-63443649f7d1,Descriptions,1,"Elisa Jonkers; portret, borststuk, naar links kijkend.",Beschrijving,Nederlands
ba5d25b6-86ee-53ca-a22d-228d4e2b8e32,Descriptions,1,"Eugeen Yoors in zijn atelier naast een van zijn werken, ten voeten uit.",Beschrijving,Nederlands
2568ef3c-1413-5195-b426-7f3b9286720a,Descriptions,1,"Theo Luykx, portret, borststuk, naar rechts gericht.",Beschrijving,Nederlands
44215627-23e5-5554-9e10-bfb641537926,Descriptions,1,"Elvire Lambrechts, portret, met ellebogen op een meubel steunend, borststuk, handtekening en datum.",Beschrijving,Nederlands
b0ebe127-f4fa-53c0-b6ce-f79762cbc1e3,Descriptions,1,"Augusta de Taeye, Melanie Lorein, Liesbeth Aerens, Raymond Limbosch, Céline Dangotte, Gerard Ceunis, Lize van Damme op wandeling.",Beschrijving,Nederlands
f6eac5f1-eb0a-5973-9202-880e1bc1f11c,Descriptions,1,Jan Emiel Daele staat in de tuin,Beschrijving,Nederlands
355e7933-6c3e-55a9-91e1-893d397c5fae,Descriptions,1,Groepsportret met o.a. Steverlynck en E. Claes.,Beschrijving,Nederlands
ddb1e6a9-1d0f-51c1-be1e-e07c3de1a7cb,Descriptions,1,"Maria Peenen, portret, borststuk met hulde: """"Van harte geschonken aan mijn goede kameraad Isidoor Vandenberghe. (sign. dat.) Hippodroom."""".",Beschrijving,Nederlands
7e013f25-53d5-5f2c-a13a-be7d9f43d3ea,Descriptions,1,"Film 34  
- Portretten van Karel, Dina, Alida, Paula, Maurice Vandemeulebroecke en Streuvels  
- Isa met Magda",Beschrijving,Nederlands
bf8f57e1-ec37-516f-95a5-f43df8f3cc01,Descriptions,1,Piet van Aken bij zijn persvoorstelling op de boekenbeurs. Hij zit op een stoel en kijkt naar al de klanten die rond hem staan.,Beschrijving,Nederlands
c22eb894-3ffe-56f9-97cd-5de4787d610e,Descriptions,1,"Arca-Kelderteater:

Onbekenden in gesprek, in """"Kent u de melkweg?"""", door Karl Wittlinger en onder
regie van Lode Verstraete.",Beschrijving,Nederlands
2f0ed2d0-c633-5183-b84a-815f35033d34,Descriptions,1,"Adriaan Magerman, portret, borststuk frontaal.",Beschrijving,Nederlands
a66c70a4-494c-5cd1-8354-90d06b275115,Descriptions,1,Marnix Gijsen voor zijn huis te Atlantic Beach.,Beschrijving,Nederlands
3de2c2fd-c6b2-5ea4-922d-22e8068911a6,Descriptions,1,Emmanuel de Bom. Buste.,Beschrijving,Nederlands
f58f9b91-d9f3-5d54-aaed-15997ace2a01,Descriptions,1,Krijgsgevangenenkamp te Göttingen; Het Orkest; leider: Karel van der Smissen uit Brussel.,Beschrijving,Nederlands
69e9cf29-ae00-573c-a3a5-b474df8b7a8e,Descriptions,1,"Remi de Cnodder, samen met een kunstenaar.",Beschrijving,Nederlands
7b72b775-1519-594a-bd4e-3cbd480cf267,Descriptions,1,"Valentine Degive-Ledelier, zittend, een waaier omhoog houdend. Ten voeten uit.",Beschrijving,Nederlands
66060106-e574-5972-91ce-8a0f1a037dfe,Descriptions,1,"Jozef Muls met onbekende man op een duin in de Kalmthoutse heide.

"""" Wandeling naar Cambuis..."""".",Beschrijving,Nederlands
eee6eef3-e11e-5c69-b7bd-bc461a011bb8,Descriptions,1,"Sint-Niklaas toneelgroep:

Een man samen met een vrouw, in """"Tramlijn begeerten"""", van Tennessee Williams,
regie: Dré Poppe.",Beschrijving,Nederlands
b27b334c-94f0-507f-9652-fdb8911a590d,Descriptions,1,"Begrafenis Josse Goris, de kist wordt naar buiten gedragen.",Beschrijving,Nederlands
103aba94-cf25-58e9-aa08-7800f26dfd14,Descriptions,1,"Julia Voeten: vooraan, vierde van links naar rechts. Revue: """"'t Is Weeral Just"""".",Beschrijving,Nederlands
d361de26-254e-595b-a8e9-27a534ef16c1,Descriptions,1,Paul Vandermeulen voor de raam. Ten voeten uit.,Beschrijving,Nederlands
b67d9a9c-209c-55b7-8a2d-72d5074b17af,Descriptions,1,"Gerard Baksteen met een hoed, posert met zijn palet en penselen.",Beschrijving,Nederlands
52bbc28e-871e-5d9b-9829-3c9d81445473,Descriptions,1,"Christiaan Pieter du Mont, portret, borststuk.",Beschrijving,Nederlands
f16bccb2-2272-5baa-8ddd-f2993cd3ac93,Descriptions,1,"Karel Candael samen met het mannenkoor """"Kunst en Broederschap"""".",Beschrijving,Nederlands
6af651f8-b146-5db0-a931-29b0357e13ca,Descriptions,1,"Clément Pardon (familie): zijn vader, de beeldhouwer en kunstschilder Victor Pardon.",Beschrijving,Nederlands
2473b3b7-102c-5e24-8089-f900026b7836,Descriptions,1,"Charles Gounod, portret, borststuk met hulde: """"à mon ami Peter Benoit, (sign.)'.",Beschrijving,Nederlands
b0ada7f6-40ce-55ee-a417-e80a9015712b,Descriptions,1,"Lodewijk Lievevrouw-Coopman, portret, borststuk naar rechts gericht.",Beschrijving,Nederlands
527af1e5-228d-5453-a9ed-e5e36098eacc,Descriptions,1,"Hendrik de Man;- zijn ouders, studioportret, vader rechts.",Beschrijving,Nederlands
b1bc324b-4edd-5ad5-b535-0f573b7cb7a7,Descriptions,1,Een cameraman filmt een man die aan een tafel zit. Tussen hen staat Jacques Vandersichel.,Beschrijving,Nederlands
2eb7048a-97ef-563c-9d7b-9acd2b0ae893,Descriptions,1,"Groepsfoto met Stijn Streuvels, Emmanuel Viérin en Emmanuel de Bom",Beschrijving,Nederlands
e5ddc3dc-3cd5-50c7-ba67-caaace0175a6,Descriptions,1,Edgar Tinel. Borststuk.,Beschrijving,Nederlands
1711198d-4ec5-53d5-8929-457b2b3e5964,Descriptions,1,"Nic van Bruggen, ten halve lijve.",Beschrijving,Nederlands
e11c3cf5-e98e-5649-9c83-eeace75a3c20,Descriptions,1,Louis-Paul Boon naar boven kijkend.,Beschrijving,Nederlands
ad393c26-4dcf-5770-a256-f10852c2d195,Descriptions,1,"Maurits de Doncker, profiel.",Beschrijving,Nederlands
25a55d02-4879-56a2-986a-f3cca190f5d5,Descriptions,1,"Viering van de 60 ste verjaardag van Achilles Mussche in de Koninklijke Opera.  
Zicht op de zaal tijdens de toespraken.",Beschrijving,Nederlands
0382bb95-1072-51ca-8f33-054150330598,Descriptions,1,José de Ceulaer bij de onthulling van het Pallieterbeeld.,Beschrijving,Nederlands
6975c7dc-0270-5606-89ef-966e3756df9e,Descriptions,1,"P. Arents.

Zes proeffoto's, P. Arents en zijn echtgenote.",Beschrijving,Nederlands
a3c0c5bc-c645-57eb-abdd-a7f01c71801b,Descriptions,1,"Hugues C. Pernath, (rechts?) op manoeuvers. Groepsfoto aan het tentenkamp.",Beschrijving,Nederlands
cfe87bef-20bb-5086-a5d2-de1d0adc145b,Descriptions,1,Mina Bolotine als Adalgisa in 'Norma' van Vincenzo Bellini.,Beschrijving,Nederlands
07324e27-9716-5b25-bc5c-805755adde5a,Descriptions,1,Belgisch loopgraven te Ramscapelle 3 nov '14.,Beschrijving,Nederlands
f4138cb7-fcf8-534a-9f5e-2f5f8ba4eb0f,Descriptions,1,Alfons Van de Perre; - met zijn familie in de tuin.,Beschrijving,Nederlands
560afe5e-149e-57ab-8d34-da3e4dd2f7df,Descriptions,1,Fernand V. Toussaint van Boelaere en Felix Timmermans op het dek van een salonboot.,Beschrijving,Nederlands
cbbc003d-82d3-510a-8567-61964fb5942a,Descriptions,1,"Jules Dirickx, Arthur Steurbaut en Jeanne De Potter-De Mey in 'De Lustige Boer' van Leo Fall.",Beschrijving,Nederlands
2b650557-1378-5306-82e1-9c7473aba1eb,Descriptions,1,"Herman Teirlinck, lachend, met handen in de zakken en hoed op hoofd. Ten halven lijve.",Beschrijving,Nederlands
bc37462d-cebe-56be-bad8-210fdab78e33,Descriptions,1,Lambert Jageneau en August Borms. Borststuk.,Beschrijving,Nederlands
fe544512-eed6-5c23-b512-4b00b7bbbfb7,Descriptions,1,"Hugo van Walden. Een hoekje van Gembes bij de """"Almèche"""" (De Magrek).",Beschrijving,Nederlands
3b8c5eda-22e6-5d27-8bf6-e8351448375f,Descriptions,1,"Film """"De Eenzamen"""" van Pliet van Lishout, scènes binnen Mobilta.

Gis Meert, zittend in een zetel.",Beschrijving,Nederlands
d343ad2d-870a-52ae-bbc3-5097585303bc,Descriptions,1,Paul de Wispelaere,Beschrijving,Nederlands
682f4276-3a62-522f-af08-0e51db763ebd,Descriptions,1,Diane Alpaerts in haar salon.,Beschrijving,Nederlands
58a9ed17-748f-51ae-8fdc-3f79abd149aa,Descriptions,1,Het zieke paardje door Felix Timmermans,Beschrijving,Nederlands
28c8d686-716c-53ab-aa65-b81349d44e23,Descriptions,1,"Toneelschool-Examen:

De man, ernstig. Borststuk.",Beschrijving,Nederlands
4a0e4824-db89-5c64-bb3a-4b84e98ddbec,Descriptions,1,Franz de Backer tijdens een toespraak.,Beschrijving,Nederlands
4619a701-69b6-571c-b604-d63b8188b0ba,Descriptions,1,Prof. Dr. Willem Pee geeft les in phonetica,Beschrijving,Nederlands
de55ecd7-83d9-5539-9464-5e0178b36f3a,Descriptions,1,"Antonin van Elslander, in legeruniform.",Beschrijving,Nederlands
6901f3b1-9aeb-5a09-87b3-cf457a98a88b,Descriptions,1,"Lodewijk Mortelmans, - familietafereelen; Vrouw met kind op haar arm in straat.",Beschrijving,Nederlands
7b6e0c4c-47e1-58db-b8b9-32aad5f70af2,Descriptions,1,Bij het graf van Cyriel Verschaeve te Solbad-Hall.,Beschrijving,Nederlands
5d857fc9-aa5c-53e0-9066-90c6a03044eb,Descriptions,1,"Maria Elisabeth Belpaire, borststuk.",Beschrijving,Nederlands
05e9e0a5-ae61-55be-843b-5cce1e70b359,Descriptions,1,"Vlaamse Poëziedagen, Merendree, 1947. Marc Herwig en Gaston Martens.",Beschrijving,Nederlands
aff30d69-80f0-564e-83fb-5fe773f58cca,Descriptions,1,Eugene Baie zit op eerste lijn tijdens zijn huldiging in het Stadhuis van Antwerpen.,Beschrijving,Nederlands
ee1fd105-e680-5789-9dc2-1beedcb22cdd,Descriptions,1,"Het nieuwe ministerie, gefotografeerd ten huize van de eerste minister Graaf
de Broqueville.

Van links naar rechts, zittend: Poullet, Hymans, De Broqueville, Janson,
Jaspar.

Staande: Van Isacker, Forthomme, Sap, Carton de Wiart, Lippens, Tschoffen,
Devèze.",Beschrijving,Nederlands
01a34d19-ef5e-57ed-9ac9-c5e4cbcabadf,Descriptions,1,"Lode Zielens en Gerard Walschap aan de Galeries Nationales (Groenplaats, Antwerpen).",Beschrijving,Nederlands
4d16ed2d-abd2-593d-8087-b374c1a0acc5,Descriptions,1,"De Koperstraat in Olen. Door Walter van den Broeck beschreven in """"Brief aan Boudewijn"""" (1980).",Beschrijving,Nederlands
1c0a6045-8420-58ac-85df-93f8e08427f1,Descriptions,1,"Prelude, Generik: trapen voor een gebouw.",Beschrijving,Nederlands
7c017532-8104-5000-a21d-472325d595b6,Descriptions,1,"Stijn Streuvels en Jan François

",Beschrijving,Nederlands
6b6df98f-b8b1-5ada-8972-c30d18ce7872,Descriptions,1,"Arca-Kelderteater:

Roger de Wilde samen met Luce Premer, in """"Het misverstand"""", door Albert Camus
en onder regie van Daniël de Cock.",Beschrijving,Nederlands
e7d1ec7a-67ff-5af7-b4cb-b63b58c27978,Descriptions,1,"Koning Albert I, ten voeten uit, staand tussen koningin Elisabeth en een geestelijke, in een kerk.",Beschrijving,Nederlands
b3d04d0e-b50f-550f-85b4-f6b58d89e18c,Descriptions,1,Eugeen Gilliams naast Juul tijdens een bezoek aan de familie Kinnaer.,Beschrijving,Nederlands
02571634-2b6a-5dc6-8bdb-02939c2f2bd2,Descriptions,1,"Marinus de Jong (staande, eerste van links) met Jules Vyverman, tijdens de hulde voor Mgr. Vyverman zestig jaar in het Lemmensintituut.",Beschrijving,Nederlands
6e6c265c-0d85-5287-b6e9-cb6b98db5c0c,Descriptions,1,Gust van Brussel zit aan zijn bureau te schrijven. Hij heeft een sigaar vast in zijn linkerhand.,Beschrijving,Nederlands
dd686f05-c2bc-559c-a079-62c4e93d513d,Descriptions,1,"Louis Franck, profiel naar links. Borststuk.",Beschrijving,Nederlands
3bb70279-4e5f-56f6-8779-e02cf1acb3b7,Descriptions,1,Corneel Mertens; met gouverneur Kinsbergen en L. Mertens.,Beschrijving,Nederlands
0d6a1ea4-302b-593e-990f-5a258a0c3af2,Descriptions,1,"Antoon Moortgat, foto van beelden (zichzelf en zijn echtgenote (?) )..",Beschrijving,Nederlands
2186790b-ecbc-5904-b1fc-cba03d71deb2,Descriptions,1,"Dagen van de Vlaamse Gids.

Mevrouw van Vriesland, Herman van Snick, Victor E. van Vriesland aan een
tafeltje.",Beschrijving,Nederlands
aa57f453-4aac-5258-ab86-f94a31484068,Descriptions,1,"Lodewijk Dosfel, met de hand aan de kin.",Beschrijving,Nederlands
2632529e-ac07-5a70-a191-69e3c321e131,Descriptions,1,"Cauwelaert, van, Frans  
Bezoek van Mgr. Van Roey aan Antwerpen: Bij de verbindingsgeul",Beschrijving,Nederlands
15cddc2a-3e0f-534d-b665-6aedb28b5bc0,Descriptions,1,"Hugo Creve, Herwig Haes en Maria Hendrickx in """"De Eitjes"""" van Ionesco.",Beschrijving,Nederlands
6c6763a4-ac0c-5352-810c-f8627fda87fa,Descriptions,1,Herman van den Reeck op zijn sterfbed. Hoofd.,Beschrijving,Nederlands
9fbcee27-c647-51ba-8e9b-f160ffd3dbe1,Descriptions,1,"Emmanuel de Bom, borststuk , in de lens kijkend",Beschrijving,Nederlands
3f2bec43-0b99-55ff-9ac5-f1b8bb9e879f,Descriptions,1,"Maria Anna Catharina Sledsens, moeder van Renaat Veremans met Maurits Veremans.",Beschrijving,Nederlands
5bfb34aa-4e55-5109-bbcd-7eccff6c9043,Descriptions,1,"Arca-Kelderteater:

Een man op de scène met een vrouw.",Beschrijving,Nederlands
fed032c2-453e-52c2-8d65-4f184ead3978,Descriptions,1,Filip de Pillecyn gehuldigd te Hamme. Kunstschilder Urbain Gerlo bedankt de gehuldigde schrijver met een schilderij als geschenk.,Beschrijving,Nederlands
d710d8e6-c2b4-509e-9151-c31683f26f4d,Descriptions,1,Edward Peeters; met een hondje aan het spelen voor het 'Sprookjeshof' (t'Kabouterke).,Beschrijving,Nederlands
f7241f53-6815-55e9-a84d-7cf7878fe250,Descriptions,1,André Minne en Johan Daisne voor de microfoon bij de Tsjaikowski-herdenking in de Aula van de Universiteit van Gent.,Beschrijving,Nederlands
c8db73f8-f415-52bc-b603-687ef14f4acc,Descriptions,1,Hugo Raes in tuin met hond. Ten voeten uit.,Beschrijving,Nederlands
842f02c3-9d8e-5e69-ad82-b533fa1ac845,Descriptions,1,Marinus de Jong met zijn vrouw Jeanne Corthals en onbekenden (familie?) voor zijn huis.,Beschrijving,Nederlands
2c34ec76-eaa8-51c6-84bf-db8968ce32b1,Descriptions,1,Emmanuel de Bom. Buste,Beschrijving,Nederlands
1cf49309-52ef-5cfb-a7b8-d6c3221fcac6,Descriptions,1,"Portret van Theo Beets, profiel naar links.",Beschrijving,Nederlands
8e5beeed-8b8a-5d06-a0fa-ebc9b8fff27d,Descriptions,1,Ernest Claes.,Beschrijving,Nederlands
f578c628-a248-5eb1-a85f-606ee03fd7e0,Descriptions,1,"Bedevaart naar de IJzer, Diksmuide.",Beschrijving,Nederlands
c6aa6374-ac4a-5ff2-ad65-70bb1ad279f1,Descriptions,1,Door van den Berghe met collega's N.I.R.,Beschrijving,Nederlands
d05affd5-fa19-5b53-bc34-94ef06e0848e,Descriptions,1,"Remy Angenot als """"De Aartsbisschop van Reims"""" in """"Jeanne d'Arc"""".

Hoofd en schouders.",Beschrijving,Nederlands
39114e86-12ee-5676-9ddd-fabf3335a250,Descriptions,1,"August van Cauwelaert, hoofd.",Beschrijving,Nederlands
cea90087-2490-5fb3-a66c-d54337fb75e1,Descriptions,1,"Josué de Decker (links), Gerda van Arkel (midden) en Adriaan Loosjes (zittend) achter aan een auto op een grindweg.",Beschrijving,Nederlands
58a2e5d1-5b78-5a3c-bb31-239b06ff32c0,Descriptions,1,"Heren leden voor de reorganisatie van de koninklijke academie"""",- foto van ets met o.a. karikaturen avn Lagye en Verlat...",Beschrijving,Nederlands
15454607-a72f-5730-ae8f-076f6afe5385,Descriptions,1,"Hugo Claus, met sigaret. In profiel.",Beschrijving,Nederlands
74fd9750-5410-58e2-a48c-afa5f37cc120,Descriptions,1,"Alice Nahon; een van de laatste portretten, profiel.",Beschrijving,Nederlands
8fa816c0-d4fa-5cf5-a2ca-67eb870fcec1,Descriptions,1,"Jules Frère, terwijl hij aan het schrijven is.",Beschrijving,Nederlands
50a1cb5f-86c4-5264-8089-cae25b7170e6,Descriptions,1,"Maria van Eggelpoel, saluerend, in zeventiende-eeuwse (?) kledij.",Beschrijving,Nederlands
146c502a-1602-591a-8b70-eae42fa9f491,Descriptions,1,"Oud Belgie; """" Spanje """".",Beschrijving,Nederlands
3eeed6ca-b12d-5a86-82a8-8c4a6538d100,Descriptions,1,"Soliste Myriam Schroyens, speelt het pianoconcerto opus 16 van Edward Grieg, met medewerking van het symfonieorkest van de BRT o.l.v. Fréderik Devreese.",Beschrijving,Nederlands
01eac073-db2d-5915-b006-2e9532d8ae3d,Descriptions,1,"Julia Tulkens, schrijvend aan de salontafel.",Beschrijving,Nederlands
cffc6389-d1ff-5db8-944a-2eb91b22f43e,Descriptions,1,Pelagie Pruym met dochter Godelieve Peeters en zoon Maarten Peeters zitten bij de fontein,Beschrijving,Nederlands
967c8195-de8c-59c9-a754-591bf36d1749,Descriptions,1,"Prelude, scène 1: onbekenden.",Beschrijving,Nederlands
1f3e13d3-ce95-5d2a-b291-7b039216e254,Descriptions,1,Gustave van Steenwegen met zijn schilderij.,Beschrijving,Nederlands
777a2c78-77c5-5e0c-a557-cbb907fdba04,Descriptions,1,"Toespraak van Lode Craeybeckx op het einde van speeljaar 1938-1939 van het Gezelschap Joris Diels. Naast hem staan ?, Edward Deleu, ?, Jos Gevers en Joris Diels met gebogen hoofd.",Beschrijving,Nederlands
b12112e4-ae11-5057-854c-d82eaf3f4d0d,Descriptions,1,"Jos Albert ten halven lijve, in zijn atelier.",Beschrijving,Nederlands
5fb1cfcf-7d49-58df-b680-0e93570a5432,Descriptions,1,"May Sarton, Herman Thiery, Jacquot & Claire Limbosch, 6 à 7 jaar oud, in Le Pignon Rouge bij de familie Limbosch.",Beschrijving,Nederlands
6dc434b1-9651-5c5b-89e9-de82fed538cd,Descriptions,1,"Arca-Kelderteater:

Jackie Morel in gesprek, in """"de Strop"""", door Patrick Hamilton en onder regie
van Dré Poppe.",Beschrijving,Nederlands
a5de5830-0068-5c42-a7ce-3db69ade93fd,Descriptions,1,"Gaston Duribreux, borststuk",Beschrijving,Nederlands
c9b4ac09-66d0-518d-9761-135ef91d20b8,Descriptions,1,Herman Wuyts met camera.,Beschrijving,Nederlands
705ad093-4e74-5aaf-81de-438a33ed8859,Descriptions,1,Gustaaf Segers naast zijn zoon ?,Beschrijving,Nederlands
135785e8-600c-5c1a-bc49-c5fc1f7f87a5,Descriptions,1,"Juliaan Platteau; met gelzelschap rond de tafel, o.a. Herman Deckers; Alfons Mauquoy; De Ridder; Hoys; Arthur Pierre; Adv. Wagemans.",Beschrijving,Nederlands
a746bc6b-fab9-5c99-b5c9-b4a6739ca9cf,Descriptions,1,"Grootmoeder van Eugénie Boeye, profiel naar links.",Beschrijving,Nederlands
2374151a-683a-51a6-bf80-c51dc4202f0b,Descriptions,1,"Onbekende kaalhoofdige, Portret, borststuk.",Beschrijving,Nederlands
55ce9a95-dc6e-5e78-b166-eb0f719e6daf,Descriptions,1,"Charlotte Noterman, portret, borststuk.",Beschrijving,Nederlands
8e390360-f1cb-5b57-8bb7-66f08029e152,Descriptions,1,Hugo Bousset (links) met onbekende en Dirk Christiaens,Beschrijving,Nederlands
bd761a0d-4a96-5e9e-b52c-f8e0025c22c6,Descriptions,1,"Johan Daisne in het Museum van de Vlaasche Letterkunde voor een lezing """"Over  eigen werk"""" voor studenten van de Hogere Handelsschool, Antwerpen.",Beschrijving,Nederlands
b40832cf-4431-571e-89a5-743dd9692cc0,Descriptions,1,"Studioportret van Hélène d'Hondt, ten halve lijve.",Beschrijving,Nederlands
011fa91b-2107-50e4-97d6-a40dfacd912e,Descriptions,1,"Rutten, Sint-Evermarusfeesten, martelarenspel.",Beschrijving,Nederlands
a583411d-95c8-5662-b89a-9445451e306f,Descriptions,1,"Johan Daisne op weg naar een lezing """"Over eigen werk"""" van het Willemfonds.",Beschrijving,Nederlands
9e1c16f1-7d69-51b8-aff7-032bd95cb5c6,Descriptions,1,"Wout Vercammen, Ludo Mich, Jörgen Voordeckers en Lieve Lambrecht aan de ingang van """"de Branderij"""".",Beschrijving,Nederlands
a18eaf3d-3a79-554e-baa7-2781c4a5e62c,Descriptions,1,Jan Emiel Daele met dochter in de schaduw onder een boom (ten halve lijve). Achter hem zijn echtgenote.,Beschrijving,Nederlands
f6be97ad-c748-5fca-bdbc-c9b9e23c5979,Descriptions,1,"Albers Henri, borststuk.",Beschrijving,Nederlands
8bf128c6-8309-55a6-8846-0a7b2df6a74f,Descriptions,1,"Dochtertje van André Poppe met haar pop, in lens kijkend. Borststuk.",Beschrijving,Nederlands
81d59ccd-f9d3-5d6c-8d72-69d88a91c379,Descriptions,1,"Frida van Evercooren, de echtgenote van Firmijn van der Loo, portret, borststuk, in de serre, met sterk reflecterende bril aan.",Beschrijving,Nederlands
abda0ca1-c21f-5293-8327-74ab2bbf5bc4,Descriptions,1,"Lode Monteyne, op straat met zijn moeder en een kind.",Beschrijving,Nederlands
a88696fc-4585-57e3-a098-6707ad148eef,Descriptions,1,"Armand Franck, profiel.",Beschrijving,Nederlands
85de2406-037c-5838-9a97-c7b3de203451,Descriptions,1,"Frans Detiège, met hoed op.",Beschrijving,Nederlands
7c63e870-8f40-57ab-8a52-beadfd491d6c,Descriptions,1,"Elvire Deprez (als Claire, links) en Mary Duyvelaar (Solenge) in het stuk """"Les Bonnes / De Dienstboden"""" van Jean Genet.",Beschrijving,Nederlands
b67ae1d8-609d-5d07-b8e5-b87beb4cb7eb,Descriptions,1,Jenny van Santvoort. Borststuk.,Beschrijving,Nederlands
3e439968-a45f-582c-a2b8-0654196dd586,Descriptions,1,Katholiek Vlaams Meisjesbeweging (bond); Viering 'Colomba - 10 jaar leidster',Beschrijving,Nederlands
692604d3-8b16-5a66-bbd8-be913ddc767e,Descriptions,1,"Dagen van de Vlaamse Gids:

Richard Declerck spreekt. Naast hem zit Jan Schepens.",Beschrijving,Nederlands
6a3c4c67-4eb1-5b3b-9650-9e141fbb8881,Descriptions,1,Leon Tote. Doodsprentje.,Beschrijving,Nederlands
660430b6-d15c-57d6-b5d5-b0ea2b2af05a,Descriptions,1,"Maatschappij """"De Verenigde Nielenaren"""" 25-jarig bestaan. Toespraak.",Beschrijving,Nederlands
42951491-5bd1-5e9a-9cc1-310cfce71e43,Descriptions,1,"Georges Eekhoud. Zittend. Opgedragen aan Emile Coenen, de president van de bibliofiele vereniging """"Les Cinquante"""".",Beschrijving,Nederlands
19d52667-71f9-5c81-a287-10f02fc5c622,Descriptions,1,Julia Meert,Beschrijving,Nederlands
ff23ddc8-d071-5146-978c-2917e0f475fe,Descriptions,1,Jozef Tijsmans en Frans Moorkens tijdens legerdienst.,Beschrijving,Nederlands
c89df049-d4ae-5fcc-81ef-98bf152a264e,Descriptions,1,Julia de Bie.,Beschrijving,Nederlands
380cc05e-337a-546d-b9c6-5d71422b201a,Descriptions,1,"Toneel S.O.L.:

Een meisje, verkleden, in """"Jan Zevenslag",Beschrijving,Nederlands
